txn_id,reference_id,amount,date,narration
BTXN1728004476,RZP9953716239,67634.64,2026-07-16,NEFT CR-RZP9953716239-RAZORPAY
BTXN9831336766,RZP6670386213,45570.95,2026-07-05,NEFT CR RAZORPAY SOFTWARE-086213
BTXN9851745355,RZP3090237817,14647.39,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3090237817
BTXN4180599722,RZP1885113834,8016.81,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1885113834
BTXN2546720356,RZP8761469117,20761.04,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8761469117
BTXN9957643727,RZP9596653373,26784.79,2026-07-10,RTGS-RZP9596653373-RAZORPAY SOFTWARE PVT LTD
BTXN9618334441,RZP7467073633,28303.45,2026-07-12,RTGS-RZP7467073633-RAZORPAY SOFTWARE PVT LTD
BTXN3469178881,RZP3369305560,46090.15,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3369305560
BTXN9935429720,RZP8252816758,52630.16,2026-07-05,RTGS-RZP8252816758-RAZORPAY SOFTWARE PVT LTD
BTXN5838636972,RZP6128695961,17447.50,2026-07-03,IMPS/RZP6128695961/RAZORPAY SETTLEMENT
BTXN8652281649,RZP7648533347,64318.50,2026-07-13,UPI-RAZORPAY SETTLEMENT ORDER 533347
BTXN1240251661,RZP4131575764,12673.49,2026-07-07,IMPS/RZP4131575764/RAZORPAY SETTLEMENT
BTXN8969097897,RZP9730449971,28104.48,2026-07-08,RTGS-RZP9730449971-RAZORPAY SOFTWARE PVT LTD
BTXN2962750929,RZP1167134213,53662.59,2026-07-13,RTGS-RZP1167134213-RAZORPAY SOFTWARE PVT LTD
BTXN5215140451,RZP7749695577,9388.98,2026-07-01,NEFT CR-RZP7749695577-RAZORPAY
BTXN9532273208,RZP4662861038,34177.18,2026-07-15,RTGS-RZP4662861038-RAZORPAY SOFTWARE PVT LTD
BTXN1420514789,RZP6491309593,19110.58,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6491309593
BTXN6928691380,RZP8872207630,29516.02,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8872207630
BTXN3807341727,RPZ4143852021,25677.32,2026-07-14,IMPS/RZP/852021/PAYOUT
BTXN5869588539,RZP5491326,34466.51,2026-07-14,IMPS/RZP/326131/PAYOUT
BTXN2390587865,RZP1110724913,1607.09,2026-07-13,NEFT CR-RZP1110724913-RAZORPAY
BTXN6619138852,RZP7225841764,23893.51,2026-07-06,NEFT CR-RZP7225841764-RAZORPAY
BTXN6227046160,RZP1818112342,20500.39,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1818112342
BTXN6469458472,RZP4027526473,51922.87,2026-07-08,IMPS/RZP4027526473/RAZORPAY SETTLEMENT
BTXN8674224347,RZP2952996248,49876.27,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2952996248
BTXN9837912162,RZP5533921266,10329.85,2026-07-07,RTGS-RZP5533921266-RAZORPAY SOFTWARE PVT LTD
BTXN2914590233,RZP2138158235,29370.77,2026-07-10,NEFT CR RAZORPAY SOFTWARE-185235
BTXN4655730355,RZP8048810275,65621.71,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8048810275
BTXN2314754322,RZP2086687175,23750.87,2026-07-06,IMPS/RZP/687175/PAYOUT
BTXN1945826486,RZP2064746525,5269.93,2026-07-01,NEFT CR-RZP2064746525-RAZORPAY
BTXN5693307665,RZP2193448329,16540.88,2026-07-13,IMPS/RZP2193448329/RAZORPAY SETTLEMENT
BTXN5475641477,RZP9504724761,61469.12,2026-07-13,NEFT CR-RZP9504724761-RAZORPAY
BTXN5993571693,rzp7640122370,62246.12,2026-07-18,IMPS/RZP/122370/PAYOUT
BTXN8033702319,RZP7648059419,67342.00,2026-07-12,RTGS-RZP7648059419-RAZORPAY SOFTWARE PVT LTD
BTXN5421592782,RZP1217487269,69343.34,2026-07-12,RTGS-RZP1217487269-RAZORPAY SOFTWARE PVT LTD
BTXN2870403050,RZP8826851692,8362.65,2026-07-06,RTGS-RZP8826851692-RAZORPAY SOFTWARE PVT LTD
BTXN2683446724,RZP2431779064,43914.09,2026-07-03,IMPS/RZP2431779064/RAZORPAY SETTLEMENT
BTXN3986257683,RZP7185710340,32580.91,2026-07-15,IMPS/RZP7185710340/RAZORPAY SETTLEMENT
BTXN1638367047,RZP8229344434,13371.42,2026-07-03,IMPS/RZP8229344434/RAZORPAY SETTLEMENT
BTXN2549195708,RZP2150931110,28810.00,2026-07-14,RTGS-RZP2150931110-RAZORPAY SOFTWARE PVT LTD
BTXN9594878379,RZP5673181221,19303.71,2026-07-02,RTGS-RZP5673181221-RAZORPAY SOFTWARE PVT LTD
BTXN1600337712,RZP8833399096,68249.38,2026-07-05,RTGS-RZP8833399096-RAZORPAY SOFTWARE PVT LTD
BTXN1678500147,RZP6385791669,19521.84,2026-07-01,RTGS-RZP6385791669-RAZORPAY SOFTWARE PVT LTD
BTXN5492496998,RZP4747699292,33554.05,2026-07-12,IMPS/RZP4747699292/RAZORPAY SETTLEMENT
BTXN1484230338,RZP3775278048,58885.87,2026-07-04,RTGS-RZP3775278048-RAZORPAY SOFTWARE PVT LTD
BTXN1590416424,RZP2000025413,7964.75,2026-07-06,RTGS-RZP2000025413-RAZORPAY SOFTWARE PVT LTD
BTXN3952295757,RZP1140187131,21963.81,2026-07-05,RTGS-RZP1140187131-RAZORPAY SOFTWARE PVT LTD
BTXN6928678489,RZP8578226896,45670.67,2026-07-13,NEFT CR-RZP8578226896-RAZORPAY
BTXN9381721143,RZP6964188417,28140.36,2026-07-12,RTGS-RZP6964188417-RAZORPAY SOFTWARE PVT LTD
BTXN5594799319,RZP9505085936,18657.95,2026-07-09,NEFT CR-RZP9505085936-RAZORPAY
BTXN4750707607,RZP2416011033,42068.26,2026-07-07,IMPS/RZP2416011033/RAZORPAY SETTLEMENT
BTXN1668210614,RZP6884333221,54258.90,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6884333221
BTXN7801948900,RZP4503614567,27942.66,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4503614567
BTXN9908115095,RZP8996039244,8999.49,2026-07-02,RTGS-RZP8996039244-RAZORPAY SOFTWARE PVT LTD
BTXN2753459822,RZP7682327733,3992.87,2026-07-08,IMPS/RZP7682327733/RAZORPAY SETTLEMENT
BTXN8958199946,RZP6464693977,45559.82,2026-07-12,IMPS/RZP6464693977/RAZORPAY SETTLEMENT
BTXN8867077130,RZP5613613759,34899.82,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5613613759
BTXN9388140708,RZP1754393408,1441.44,2026-07-01,NEFT CR-RZP1754393408-RAZORPAY
BTXN6493800024,RZP9691572571,14888.17,2026-07-06,IMPS/RZP9691572571/RAZORPAY SETTLEMENT
BTXN1637088959,RZP9202102595,5975.06,2026-07-02,IMPS/RZP9202102595/RAZORPAY SETTLEMENT
BTXN3734252963,RZP9173043235,58292.70,2026-07-04,IMPS/RZP9173043235/RAZORPAY SETTLEMENT
BTXN6504099682,rzp2864876473,8043.71,2026-07-07,NEFT CR RAZORPAY SOFTWARE-876473
BTXN8429141456,RZP5710360983,63638.33,2026-07-10,IMPS/RZP5710360983/RAZORPAY SETTLEMENT
BTXN7100408092,RZP9305502799,2864.25,2026-07-07,NEFT CR-RZP9305502799-RAZORPAY
BTXN1453796587,RZP2168041588,6061.59,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2168041588
BTXN7556046460,RZP6048977867,3326.85,2026-07-10,NEFT CR-RZP6048977867-RAZORPAY
BTXN3436297208,RZP2881937953,9904.14,2026-07-04,IMPS/RZP2881937953/RAZORPAY SETTLEMENT
BTXN7902338893,RZP9803662851,6577.82,2026-07-08,RTGS-RZP9803662851-RAZORPAY SOFTWARE PVT LTD
BTXN6891331174,rzp3810775408,26968.61,2026-07-16,NEFT CR RAZORPAY SOFTWARE-775408
BTXN5933179746,RZP8964640525,25820.71,2026-07-13,IMPS/RZP8964640525/RAZORPAY SETTLEMENT
BTXN2817865363,RZP4890628295,1915.79,2026-07-04,NEFT CR-RZP4890628295-RAZORPAY
BTXN1311570307,RZP6320115677,29986.05,2026-07-11,IMPS/RZP6320115677/RAZORPAY SETTLEMENT
BTXN3304560537,RZP7688606771,7227.56,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7688606771
BTXN6097953682,RZP1922542252,21236.69,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1922542252
BTXN3965676060,RZP1819412471,33357.37,2026-07-07,NEFT CR-RZP1819412471-RAZORPAY
BTXN2461042543,RZP4095476665,51287.42,2026-07-09,IMPS/RZP4095476665/RAZORPAY SETTLEMENT
BTXN7102562415,RZP3550908958,39848.52,2026-07-06,IMPS/RZP3550908958/RAZORPAY SETTLEMENT
BTXN8419590655,RZP3305069227,63614.34,2026-07-07,NEFT CR-RZP3305069227-RAZORPAY
BTXN7316122432,RZP7800411181,4125.03,2026-07-05,RTGS-RZP7800411181-RAZORPAY SOFTWARE PVT LTD
BTXN3780475472,rzp5683197659,29299.14,2026-07-08,UPI-RAZORPAY SETTLEMENT ORDER 197659
BTXN8925520026,RZP7818568548,48100.93,2026-07-07,IMPS/RZP7818568548/RAZORPAY SETTLEMENT
BTXN8928570600,RZP5026508020,894.82,2026-07-15,ATM WDL DEL
BTXN6173344564,RZP9190643621,23087.51,2026-07-16,NEFT CR-RZP9190643621-RAZORPAY
BTXN1590985753,RZP1964386641,24242.02,2026-07-02,IMPS/RZP1964386641/RAZORPAY SETTLEMENT
BTXN9403748506,RZP5425044246,66730.27,2026-07-09,IMPS/RZP5425044246/RAZORPAY SETTLEMENT
BTXN5464285982,RZP7961674558,50993.45,2026-07-12,NEFT CR-RZP7961674558-RAZORPAY
BTXN8295757364,RZP4470591645,40456.94,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4470591645
BTXN3316277000,RZP6937704752,65286.71,2026-07-17,RTGS-RZP6937704752-RAZORPAY SOFTWARE PVT LTD
BTXN1323408297,RZP9350223102,72570.11,2026-07-05,IMPS/RZP9350223102/RAZORPAY SETTLEMENT
BTXN7508080884,RZP1829621429,46016.11,2026-07-11,RTGS-RZP1829621429-RAZORPAY SOFTWARE PVT LTD
BTXN3394039673,RZP1939915527,60406.18,2026-07-12,RTGS-RZP1939915527-RAZORPAY SOFTWARE PVT LTD
BTXN3540128512,RZP2888766939,35434.62,2026-07-11,IMPS/RZP2888766939/RAZORPAY SETTLEMENT
BTXN4133661881,RZP6276339732,25750.41,2026-07-08,RTGS-RZP6276339732-RAZORPAY SOFTWARE PVT LTD
BTXN3465883999,RZP6528675352,21763.44,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6528675352
BTXN3376077463,RZP7676965974,69915.82,2026-07-02,NEFT CR-RZP7676965974-RAZORPAY
BTXN5862655247,RZP3549834042,39194.04,2026-07-01,IMPS/RZP3549834042/RAZORPAY SETTLEMENT
BTXN7192423780,RZP6600100279,16158.61,2026-07-13,IMPS/RZP6600100279/RAZORPAY SETTLEMENT
BTXN5334769475,RZP8679232444,14380.22,2026-07-12,IMPS/RZP8679232444/RAZORPAY SETTLEMENT
BTXN2830154607,RZP1440654676,24930.03,2026-07-05,IMPS/RZP1440654676/RAZORPAY SETTLEMENT
BTXN6963229328,RZP6330710675,40252.54,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6330710675
BTXN2595467139,RZP7248258423,50625.71,2026-07-11,IMPS/RZP7248258423/RAZORPAY SETTLEMENT
BTXN5668747327,RZ2P869999754,62641.05,2026-07-09,IMPS/RZP/999754/PAYOUT
BTXN3869963931,RZP7642365889,14211.56,2026-07-16,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7642365889
BTXN8417757797,RZP8267378816,27867.35,2026-07-13,IMPS/RZP8267378816/RAZORPAY SETTLEMENT
BTXN4277581356,RZP8788828039,70064.49,2026-07-12,IMPS/RZP8788828039/RAZORPAY SETTLEMENT
BTXN1954720281,RZP2073108894,34914.79,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2073108894
BTXN5679877282,RZP6099808894,33938.85,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6099808894
BTXN5143889422,RZP6932342612,74136.84,2026-07-13,NEFT CR-RZP6932342612-RAZORPAY
BTXN5421051452,RZP8390631634,12936.72,2026-07-13,IMPS/RZP8390631634/RAZORPAY SETTLEMENT
BTXN7893447569,RZP5471158508,68224.22,2026-07-10,NEFT CR-RZP5471158508-RAZORPAY
BTXN9952125442,RZP3153356179,71850.32,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3153356179
BTXN2704657157,RZP4942989764,39566.71,2026-07-05,IMPS/RZP4942989764/RAZORPAY SETTLEMENT
BTXN3169561289,RZP7601519165,1929.72,2026-07-04,NETFLIX SUBSCRIPTION
BTXN7534583219,RZP3549776132,34174.40,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3549776132
BTXN6894699853,RZP8838199893,47838.03,2026-07-07,UPI-RAZORPAY SETTLEMENT ORDER 899893
BTXN1633282877,RZP4786674,22764.48,2026-07-12,UPI-RAZORPAY SETTLEMENT ORDER 674545
BTXN9303285822,RZP5278201677,5957.92,2026-07-04,IMPS/RZP5278201677/RAZORPAY SETTLEMENT
BTXN3783290795,RZP8877444318,12617.73,2026-07-06,NEFT CR-RZP8877444318-RAZORPAY
BTXN9342031932,RZP1553155490,67920.68,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1553155490
BTXN8792122716,RZP6047405755,39162.81,2026-07-08,IMPS/RZP6047405755/RAZORPAY SETTLEMENT
BTXN9630522755,RZP5696548897,28755.17,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5696548897
BTXN6556684476,RZP5633956194,45382.77,2026-07-14,NEFT CR-RZP5633956194-RAZORPAY
BTXN2260326267,RZP3713284816,60956.58,2026-07-02,RTGS-RZP3713284816-RAZORPAY SOFTWARE PVT LTD
BTXN7754847890,RZP7581095906,44965.90,2026-07-05,IMPS/RZP7581095906/RAZORPAY SETTLEMENT
BTXN2437308013,RZP6857897124,68886.29,2026-07-07,RTGS-RZP6857897124-RAZORPAY SOFTWARE PVT LTD
BTXN6720572969,RZP3778416511,21815.26,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3778416511
BTXN4735313433,RZP3424843951,5611.46,2026-07-13,NEFT CR-RZP3424843951-RAZORPAY
BTXN1106456634,RZP4713453204,73227.35,2026-07-13,NEFT CR-RZP4713453204-RAZORPAY
BTXN4658080160,RZP7371573279,32950.30,2026-07-12,IMPS/RZP7371573279/RAZORPAY SETTLEMENT
BTXN3342331444,RZP3746317213,2363.30,2026-07-05,NEFT CR-RZP3746317213-RAZORPAY
BTXN6591038760,RZP5125568431,28323.97,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5125568431
BTXN1614685938,RZP1751917162,45907.14,2026-07-07,NEFT CR-RZP1751917162-RAZORPAY
BTXN3088517710,RZP2554039848,27513.53,2026-07-03,NEFT CR-RZP2554039848-RAZORPAY
BTXN4289233844,RZP1338258951,55027.12,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1338258951
BTXN8515344013,RZP7991402837,28450.34,2026-07-03,RTGS-RZP7991402837-RAZORPAY SOFTWARE PVT LTD
BTXN2079770569,RZP7658867789,26709.88,2026-07-08,IMPS/RZP7658867789/RAZORPAY SETTLEMENT
BTXN2532554057,RZP9369574998,59483.58,2026-07-11,IMPS/RZP9369574998/RAZORPAY SETTLEMENT
BTXN3323646093,RZP3791027186,63956.51,2026-07-14,RTGS-RZP3791027186-RAZORPAY SOFTWARE PVT LTD
BTXN7904559790,RZP7139177917,59432.23,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7139177917
BTXN5344083406,RZP6415031531,18046.33,2026-07-13,IMPS/RZP6415031531/RAZORPAY SETTLEMENT
BTXN9650425740,RZP5778781449,12605.82,2026-07-08,IMPS/RZP5778781449/RAZORPAY SETTLEMENT
BTXN9337145038,RZP2401777036,47742.16,2026-07-15,RTGS-RZP2401777036-RAZORPAY SOFTWARE PVT LTD
BTXN2028439863,RZP7867414708,36901.13,2026-07-02,IMPS/RZP7867414708/RAZORPAY SETTLEMENT
BTXN5829062179,RZP1256143439,59550.83,2026-07-10,IMPS/RZP1256143439/RAZORPAY SETTLEMENT
BTXN9798613995,RZ9P684051360,9675.57,2026-07-17,UPI-RAZORPAY SETTLEMENT ORDER 051360
BTXN2317723211,RZP8102515984,52111.26,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8102515984
BTXN1718348264,RZP8099880573,30980.51,2026-07-10,RTGS-RZP8099880573-RAZORPAY SOFTWARE PVT LTD
BTXN3878201524,RZP5162060546,35515.77,2026-07-07,IMPS/RZP5162060546/RAZORPAY SETTLEMENT
BTXN1298737106,RZP3303082117,72997.12,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3303082117
BTXN4709911999,RZP3493857758,13254.45,2026-07-10,IMPS/RZP3493857758/RAZORPAY SETTLEMENT
BTXN1919066362,RZP5634396131,69338.72,2026-07-11,IMPS/RZP5634396131/RAZORPAY SETTLEMENT
BTXN5982744929,RZP3783009621,50946.88,2026-07-04,NEFT CR-RZP3783009621-RAZORPAY
BTXN4748302739,RZP9824122054,22264.18,2026-07-03,RTGS-RZP9824122054-RAZORPAY SOFTWARE PVT LTD
BTXN6520103410,RZP6002078344,660.58,2026-07-07,IMPS/RZP6002078344/RAZORPAY SETTLEMENT
BTXN7853087029,RZP9479654136,4500.38,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9479654136
BTXN5531313426,RZP4635552887,4812.30,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4635552887
BTXN3946766309,RZP5140460939,5031.49,2026-07-08,RTGS-RZP5140460939-RAZORPAY SOFTWARE PVT LTD
BTXN5952894290,RZP6562144159,46289.60,2026-07-04,NEFT CR-RZP6562144159-RAZORPAY
BTXN3081379485,RZP6098549568,63227.90,2026-07-11,IMPS/RZP6098549568/RAZORPAY SETTLEMENT
BTXN6471691689,rzp4577406847,19087.02,2026-07-11,NEFT CR RAZORPAY SOFTWARE-406847
BTXN9141037388,RZP6526052258,53599.17,2026-07-17,NEFT CR RAZORPAY SOFTWARE-052258
BTXN2963288053,RZP8628603366,18204.20,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8628603366
BTXN4547630097,RZP2801177461,24469.92,2026-07-12,IMPS/RZP2801177461/RAZORPAY SETTLEMENT
BTXN3962958940,RZP3361388464,20246.72,2026-07-14,RTGS-RZP3361388464-RAZORPAY SOFTWARE PVT LTD
BTXN6548442140,RZP3380355948,44970.88,2026-07-15,RTGS-RZP3380355948-RAZORPAY SOFTWARE PVT LTD
BTXN9503167458,RZP8856990236,3784.46,2026-07-06,NEFT CR-RZP8856990236-RAZORPAY
BTXN2073755632,RZP7560389844,72486.98,2026-07-14,NEFT CR-RZP7560389844-RAZORPAY
BTXN9301537234,RZP7608153267,26211.73,2026-07-09,RTGS-RZP7608153267-RAZORPAY SOFTWARE PVT LTD
BTXN9861449701,RZP3898400928,35625.03,2026-07-10,IMPS/RZP3898400928/RAZORPAY SETTLEMENT
BTXN3446737272,RZP3555656321,50803.34,2026-07-04,RTGS-RZP3555656321-RAZORPAY SOFTWARE PVT LTD
BTXN4011966884,RZP9292791081,60266.52,2026-07-14,NEFT CR-RZP9292791081-RAZORPAY
BTXN5633668009,RZP5952163720,12766.95,2026-07-06,NEFT CR-RZP5952163720-RAZORPAY
BTXN1315708805,RZP2854772804,51137.27,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2854772804
BTXN8913915028,RZP3214080278,24933.46,2026-07-10,IMPS/RZP3214080278/RAZORPAY SETTLEMENT
BTXN8299146480,RZP2024542722,35780.30,2026-07-02,NEFT CR-RZP2024542722-RAZORPAY
BTXN1977515194,RZP3021598245,15368.18,2026-07-15,RTGS-RZP3021598245-RAZORPAY SOFTWARE PVT LTD
BTXN7317658317,RZP1888856289,73290.80,2026-07-11,NEFT CR RAZORPAY SOFTWARE-856289
BTXN7110082321,RZP7635473142,16922.83,2026-07-10,IMPS/RZP7635473142/RAZORPAY SETTLEMENT
BTXN3045102506,RZP5903457537,23735.83,2026-07-09,RTGS-RZP5903457537-RAZORPAY SOFTWARE PVT LTD
BTXN9045897249,RZP9481076448,5542.11,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9481076448
BTXN8109891300,RZP4861426433,49709.51,2026-07-14,IMPS/RZP/126433/PAYOUT
BTXN2811967841,RZP4700855390,19024.90,2026-07-04,RTGS-RZP4700855390-RAZORPAY SOFTWARE PVT LTD
BTXN5230025371,rzp7400268709,12783.82,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 268709
BTXN1710924824,RZP9059914313,7449.95,2026-07-02,IMPS/RZP9059914313/RAZORPAY SETTLEMENT
BTXN8430332727,RZP4693510920,6956.46,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4693510920
BTXN3648572296,RZP6582393412,58808.66,2026-07-08,NEFT CR-RZP6582393412-RAZORPAY
BTXN4763500857,RZP7769342363,43521.87,2026-07-15,NEFT CR-RZP7769342363-RAZORPAY
BTXN1416555576,RZP2836553,61880.35,2026-07-16,NEFT CR RAZORPAY SOFTWARE-553621
BTXN2357806226,RZP7991986741,35064.50,2026-07-10,RTGS-RZP7991986741-RAZORPAY SOFTWARE PVT LTD
BTXN9103115140,RZP1334176,73687.28,2026-07-08,UPI-RAZORPAY SETTLEMENT ORDER 176969
BTXN6097341120,RZP6875597607,66766.75,2026-07-12,RTGS-RZP6875597607-RAZORPAY SOFTWARE PVT LTD
BTXN7305101214,RZP9516893896,21699.84,2026-07-11,RTGS-RZP9516893896-RAZORPAY SOFTWARE PVT LTD
BTXN5067594934,RZP2752306681,17240.20,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2752306681
BTXN4642197907,RZP2852408227,71191.15,2026-07-15,IMPS/RZP2852408227/RAZORPAY SETTLEMENT
BTXN6404582459,RZP5418232833,63895.99,2026-07-03,RTGS-RZP5418232833-RAZORPAY SOFTWARE PVT LTD
BTXN6977525103,RZP3965572185,63661.69,2026-07-05,NEFT CR-RZP3965572185-RAZORPAY
BTXN4130305126,RZP4498054,23358.33,2026-07-16,UPI-RAZORPAY SETTLEMENT ORDER 054328
BTXN6171239466,RZP3957572769,12276.99,2026-07-07,RTGS-RZP3957572769-RAZORPAY SOFTWARE PVT LTD
BTXN8270110908,RZP1662976399,35477.05,2026-07-05,IMPS/RZP1662976399/RAZORPAY SETTLEMENT
BTXN5254923696,RZP9981691030,18988.45,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9981691030
BTXN7462972995,RZP5816198518,10433.76,2026-07-08,IMPS/RZP5816198518/RAZORPAY SETTLEMENT
BTXN2239829538,RZP3428365056,59793.13,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3428365056
BTXN1378134712,RZP1249166,20877.83,2026-07-16,IMPS/RZP/166485/PAYOUT
BTXN9158681911,RZP2261792,10031.84,2026-07-10,IMPS/RZP/792922/PAYOUT
BTXN7247886041,RZP2982979741,4246.21,2026-07-07,IMPS/RZP2982979741/RAZORPAY SETTLEMENT
BTXN9141445255,RZP6317889312,37154.67,2026-07-03,IMPS/RZP6317889312/RAZORPAY SETTLEMENT
BTXN7328203808,RZP5474951950,70036.14,2026-07-09,RTGS-RZP5474951950-RAZORPAY SOFTWARE PVT LTD
BTXN8589679668,RZP1313497572,44257.47,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1313497572
BTXN2389803385,RZP5297902885,68880.66,2026-07-03,IMPS/RZP5297902885/RAZORPAY SETTLEMENT
BTXN6946306973,RZP9919491730,64886.63,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9919491730
BTXN1039262289,RZP4282810353,31223.22,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4282810353
BTXN1026224160,RZP6069848439,52851.06,2026-07-05,IMPS/RZP6069848439/RAZORPAY SETTLEMENT
BTXN9201789018,RZP8682023540,2985.66,2026-07-06,NEFT CR-RZP8682023540-RAZORPAY
BTXN3227727430,RZP9248574674,65524.92,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9248574674
BTXN4039019230,RZP6582978573,14198.98,2026-07-11,NEFT CR-RZP6582978573-RAZORPAY
BTXN9987064419,RZP2668247132,19497.18,2026-07-07,RTGS-RZP2668247132-RAZORPAY SOFTWARE PVT LTD
