txn_id,reference_id,amount,date,narration
BTXN8778504632,RZP1670474924,20241.62,2026-07-16,NEFT CR-RZP1670474924-RAZORPAY
BTXN3097302637,RZP2979245480,55091.53,2026-07-06,NEFT CR-RZP2979245480-RAZORPAY
BTXN8886432673,RZP5022964382,68535.61,2026-07-03,RTGS-RZP5022964382-RAZORPAY SOFTWARE PVT LTD
BTXN5146780827,RZP7760554363,35470.07,2026-07-08,IMPS/RZP7760554363/RAZORPAY SETTLEMENT
BTXN5195287460,RZP8656135818,26414.05,2026-07-04,NEFT CR-RZP8656135818-RAZORPAY
BTXN3343292475,RZP8325785916,42287.56,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8325785916
BTXN5108932916,RZP7703957637,74860.15,2026-07-08,RTGS-RZP7703957637-RAZORPAY SOFTWARE PVT LTD
BTXN3695232998,RZP8761469117,20762.55,2026-07-02,IMPS/RZP8761469117/RAZORPAY SETTLEMENT
BTXN3276297510,RZP4039019230,60530.32,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4039019230
BTXN5933179746,RZP8964640525,25820.71,2026-07-13,IMPS/RZP8964640525/RAZORPAY SETTLEMENT
BTXN2052811909,RZP9469064524,74835.14,2026-07-13,NEFT CR-RZP9469064524-RAZORPAY
BTXN5201480686,RZP4139249064,53550.53,2026-07-15,IMPS/RZP4139249064/RAZORPAY SETTLEMENT
BTXN5072098082,rzp7075215899,29815.32,2026-07-12,UPI-RAZORPAY SETTLEMENT ORDER 215899
BTXN2653032484,RZP3655316364,32747.17,2026-07-12,NEFT CR-RZP3655316364-RAZORPAY
BTXN3837784389,RZP8240793721,45689.16,2026-07-05,RTGS-RZP8240793721-RAZORPAY SOFTWARE PVT LTD
BTXN3987809626,RZP1515297776,64302.80,2026-07-11,NEFT CR-RZP1515297776-RAZORPAY
BTXN8152161448,RZP3231172272,8041.27,2026-07-06,NEFT CR-RZP3231172272-RAZORPAY
BTXN5482624860,RZP2617999521,12587.42,2026-07-14,NEFT CR-RZP2617999521-RAZORPAY
BTXN3531370274,RPZ3306940725,69355.29,2026-07-20,IMPS/RZP/940725/PAYOUT
BTXN4927323476,RZP8265834251,41001.57,2026-07-13,IMPS/RZP8265834251/RAZORPAY SETTLEMENT
BTXN2260326267,RZP3713284816,60956.58,2026-07-02,RTGS-RZP3713284816-RAZORPAY SOFTWARE PVT LTD
BTXN2962750929,RZP1167134213,53662.59,2026-07-13,RTGS-RZP1167134213-RAZORPAY SOFTWARE PVT LTD
BTXN8057994126,RZP7406579219,18446.44,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7406579219
BTXN5000316394,RZP2131078331,21903.07,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2131078331
BTXN7235936374,RZP7225841764,23895.48,2026-07-02,IMPS/RZP7225841764/RAZORPAY SETTLEMENT
BTXN4672214312,RZP2475647712,66531.64,2026-07-13,NEFT CR-RZP2475647712-RAZORPAY
BTXN6969344004,RZP5277846424,8242.67,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5277846424
BTXN2345122542,RZP8733575600,68941.85,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8733575600
BTXN1133747952,RZP5071218314,6090.57,2026-07-11,RTGS-RZP5071218314-RAZORPAY SOFTWARE PVT LTD
BTXN4601406440,RZP1985076350,55450.70,2026-07-09,NEFT CR-RZP1985076350-RAZORPAY
BTXN4579265601,RZP8387395021,22491.83,2026-07-04,IMPS/RZP8387395021/RAZORPAY SETTLEMENT
BTXN3774732090,rzp7057021720,47727.60,2026-07-18,NEFT CR RAZORPAY SOFTWARE-021720
BTXN8965451958,RZP8203447752,19882.43,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8203447752
BTXN4528828126,RZP1314597900,13760.42,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1314597900
BTXN6469458472,RZP4027526473,51922.87,2026-07-08,IMPS/RZP4027526473/RAZORPAY SETTLEMENT
BTXN6720396142,RZP5979458346,40959.47,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5979458346
BTXN4642197907,RZP2852408227,71191.15,2026-07-15,IMPS/RZP2852408227/RAZORPAY SETTLEMENT
BTXN8827886095,RZP1635885,7471.55,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 885849
BTXN2017675569,RZP6423750090,64733.87,2026-07-02,RTGS-RZP6423750090-RAZORPAY SOFTWARE PVT LTD
BTXN6097341120,RZP6875597607,66766.75,2026-07-12,RTGS-RZP6875597607-RAZORPAY SOFTWARE PVT LTD
BTXN2030213097,RZP4275930923,47100.87,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4275930923
BTXN3619094295,RZP3775094726,3416.09,2026-07-12,RTGS-RZP3775094726-RAZORPAY SOFTWARE PVT LTD
BTXN7110082321,RZP7635473142,16922.83,2026-07-10,IMPS/RZP7635473142/RAZORPAY SETTLEMENT
BTXN7192423780,RZP6600100279,16158.61,2026-07-13,IMPS/RZP6600100279/RAZORPAY SETTLEMENT
BTXN6600269620,RZP1855804,22065.01,2026-07-11,NEFT CR RAZORPAY SOFTWARE-804722
BTXN1054183126,RZP5535650160,58286.14,2026-07-04,NEFT CR-RZP5535650160-RAZORPAY
BTXN3536590481,RZP8861351706,45262.48,2026-07-14,IMPS/RZP8861351706/RAZORPAY SETTLEMENT
BTXN8419590655,RZP3305069227,63614.34,2026-07-07,NEFT CR-RZP3305069227-RAZORPAY
BTXN5064122912,RZP8430369688,55342.36,2026-07-06,RTGS-RZP8430369688-RAZORPAY SOFTWARE PVT LTD
BTXN2683446724,RZP2431779064,43914.09,2026-07-03,IMPS/RZP2431779064/RAZORPAY SETTLEMENT
BTXN8669484644,RZP7754847890,71453.60,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7754847890
BTXN5108681386,RZP1281868383,66942.13,2026-07-02,RTGS-RZP1281868383-RAZORPAY SOFTWARE PVT LTD
BTXN1510289448,RZP2239534867,29282.99,2026-07-08,IMPS/RZP2239534867/RAZORPAY SETTLEMENT
BTXN4289233844,RZP1338258951,55027.12,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1338258951
BTXN3117951204,RZP8238377072,13127.88,2026-07-05,IMPS/RZP8238377072/RAZORPAY SETTLEMENT
BTXN9624563057,RZP1334744286,44729.12,2026-07-09,RTGS-RZP1334744286-RAZORPAY SOFTWARE PVT LTD
BTXN5594799319,RZP9505085936,18657.95,2026-07-09,NEFT CR-RZP9505085936-RAZORPAY
BTXN8281641403,RZP8544878538,10439.01,2026-07-06,IMPS/RZP8544878538/RAZORPAY SETTLEMENT
BTXN4927019611,RZP7430757004,7846.31,2026-07-12,RTGS-RZP7430757004-RAZORPAY SOFTWARE PVT LTD
BTXN6495068652,RZP7735151139,53011.84,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7735151139
BTXN5575708685,RZP8151896308,59255.95,2026-07-08,RTGS-RZP8151896308-RAZORPAY SOFTWARE PVT LTD
BTXN1600337712,RZP8833399096,68249.38,2026-07-05,RTGS-RZP8833399096-RAZORPAY SOFTWARE PVT LTD
BTXN3173230664,RZP5776996939,58978.33,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5776996939
BTXN3227727430,RZP9248574674,65524.92,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9248574674
BTXN9454207717,RZP5819946657,26843.06,2026-07-11,RTGS-RZP5819946657-RAZORPAY SOFTWARE PVT LTD
BTXN7272240574,RZP8826879784,68973.85,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8826879784
BTXN4870516577,rzp2086680310,22972.61,2026-07-04,UPI-RAZORPAY SETTLEMENT ORDER 680310
BTXN5203589186,RZP8989870040,9338.17,2026-07-09,RTGS-RZP8989870040-RAZORPAY SOFTWARE PVT LTD
BTXN9741819989,RZP1052776893,3925.62,2026-07-06,RTGS-RZP1052776893-RAZORPAY SOFTWARE PVT LTD
BTXN2357806226,RZP7991986741,35064.50,2026-07-10,RTGS-RZP7991986741-RAZORPAY SOFTWARE PVT LTD
BTXN8812759121,RZP8975021081,58313.23,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8975021081
BTXN2878930355,RZP2224336336,57352.20,2026-07-05,RTGS-RZP2224336336-RAZORPAY SOFTWARE PVT LTD
BTXN4498054328,RZP8083175325,13478.10,2026-07-09,IMPS/RZP8083175325/RAZORPAY SETTLEMENT
BTXN5491326131,RZP1553753599,29074.51,2026-07-10,IMPS/RZP1553753599/RAZORPAY SETTLEMENT
BTXN1919066362,RZP5634396131,69338.72,2026-07-11,IMPS/RZP5634396131/RAZORPAY SETTLEMENT
BTXN7961932703,RZP5822000305,53375.55,2026-07-09,IMPS/RZP5822000305/RAZORPAY SETTLEMENT
BTXN7048926971,rzp9312909606,11248.70,2026-07-06,NEFT CR RAZORPAY SOFTWARE-909606
BTXN2437308013,RZP6857897124,68886.29,2026-07-07,RTGS-RZP6857897124-RAZORPAY SOFTWARE PVT LTD
BTXN4467990956,RZP4859208130,72052.32,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4859208130
BTXN3294043548,RZP4110335359,63117.67,2026-07-15,NEFT CR-RZP4110335359-RAZORPAY
BTXN6322188162,RZP4090596936,72734.35,2026-07-10,IMPS/RZP4090596936/RAZORPAY SETTLEMENT
BTXN8958199946,RZP6464693977,45559.82,2026-07-12,IMPS/RZP6464693977/RAZORPAY SETTLEMENT
BTXN4751622928,RZP1474439845,39478.44,2026-07-03,NEFT CR-RZP1474439845-RAZORPAY
BTXN6963950489,RZP8602605839,19664.33,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8602605839
BTXN8317619798,RZP4272162158,51185.47,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4272162158
BTXN1199447370,RZP9773795424,15904.67,2026-07-15,IMPS/RZP9773795424/RAZORPAY SETTLEMENT
BTXN7844674517,rzp2736408179,62939.13,2026-07-16,NEFT CR RAZORPAY SOFTWARE-408179
BTXN9717175839,RZP4602080228,25874.16,2026-07-13,RTGS-RZP4602080228-RAZORPAY SOFTWARE PVT LTD
BTXN1945826486,RZP2064746525,5269.93,2026-07-01,NEFT CR-RZP2064746525-RAZORPAY
BTXN6011717427,RZP7425904890,38553.25,2026-07-01,RTGS-RZP7425904890-RAZORPAY SOFTWARE PVT LTD
BTXN5185009345,RZP9116428507,12204.23,2026-07-02,IMPS/RZP9116428507/RAZORPAY SETTLEMENT
BTXN3738568701,RZP1630780803,12892.43,2026-07-16,RTGS-RZP1630780803-RAZORPAY SOFTWARE PVT LTD
BTXN5646880148,RZP3062994753,7725.52,2026-07-04,NEFT CR-RZP3062994753-RAZORPAY
BTXN5269728610,RZP3483827971,3874.09,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3483827971
BTXN2869931869,RZP5985331805,72360.48,2026-07-02,NEFT CR-RZP5985331805-RAZORPAY
BTXN8889572098,RZP8200460,24375.97,2026-07-06,UPI-RAZORPAY SETTLEMENT ORDER 460216
BTXN3952295757,RZP1140187131,21963.81,2026-07-05,RTGS-RZP1140187131-RAZORPAY SOFTWARE PVT LTD
BTXN5347969846,RZP1112794026,26866.61,2026-07-02,IMPS/RZP1112794026/RAZORPAY SETTLEMENT
BTXN5227047686,RZP6543527,6399.14,2026-07-17,NEFT CR RAZORPAY SOFTWARE-527275
BTXN6556684476,RZP5633956194,45382.77,2026-07-14,NEFT CR-RZP5633956194-RAZORPAY
BTXN2320394595,rzp4498569163,10089.23,2026-07-15,IMPS/RZP/569163/PAYOUT
BTXN4964570811,RZP2960432117,68893.31,2026-07-12,NEFT CR-RZP2960432117-RAZORPAY
BTXN2954170921,RZP5610775014,44087.94,2026-07-07,NEFT CR-RZP5610775014-RAZORPAY
BTXN7282885927,RZP8903212516,10505.78,2026-07-12,IMPS/RZP8903212516/RAZORPAY SETTLEMENT
BTXN5317992556,RZP6303603,74757.09,2026-07-16,IMPS/RZP/603611/PAYOUT
BTXN8055556030,RZP9190197115,44596.01,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9190197115
BTXN7305101214,RZP9516893896,21699.84,2026-07-11,RTGS-RZP9516893896-RAZORPAY SOFTWARE PVT LTD
BTXN4881257367,RZP8849572476,34870.36,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8849572476
BTXN3720442203,RZP3506801119,73238.64,2026-07-03,RTGS-RZP3506801119-RAZORPAY SOFTWARE PVT LTD
BTXN5475641477,RZP9504724761,61469.12,2026-07-13,NEFT CR-RZP9504724761-RAZORPAY
BTXN7083067988,RZP7682327733,3992.87,2026-07-06,RTGS-RZP7682327733-RAZORPAY SOFTWARE PVT LTD
BTXN7539441086,RZP3866755218,6885.19,2026-07-06,RTGS-RZP3866755218-RAZORPAY SOFTWARE PVT LTD
BTXN4993808565,RZP2536778950,51313.97,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2536778950
BTXN5079935036,RZP4527419370,34203.96,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4527419370
BTXN8471499716,RZP8236361108,19670.84,2026-07-14,RTGS-RZP8236361108-RAZORPAY SOFTWARE PVT LTD
BTXN1948316671,RZP2642768997,23206.36,2026-07-03,NEFT CR-RZP2642768997-RAZORPAY
BTXN7729620601,RZP6126037320,36696.66,2026-07-06,IMPS/RZP6126037320/RAZORPAY SETTLEMENT
BTXN6744039057,RZP5631725051,46217.95,2026-07-09,NEFT CR-RZP5631725051-RAZORPAY
BTXN2197826153,RZP9346088,35949.06,2026-07-14,NEFT CR RAZORPAY SOFTWARE-088084
BTXN7099411776,RZP6554120470,72727.98,2026-07-03,RTGS-RZP6554120470-RAZORPAY SOFTWARE PVT LTD
BTXN1249900899,RZP8986096303,25026.04,2026-07-08,NEFT CR-RZP8986096303-RAZORPAY
BTXN5047590087,rzp8593500258,9603.16,2026-07-12,UPI-RAZORPAY SETTLEMENT ORDER 500258
BTXN1668210614,RZP6884333221,54258.90,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6884333221
BTXN3397657114,RZP8666074487,68036.22,2026-07-11,IMPS/RZP8666074487/RAZORPAY SETTLEMENT
BTXN3791815554,RZP3908281627,5596.66,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3908281627
BTXN1106456634,RZP4713453204,73227.35,2026-07-13,NEFT CR-RZP4713453204-RAZORPAY
BTXN5612645121,RZP2300656317,19324.79,2026-07-03,RTGS-RZP2300656317-RAZORPAY SOFTWARE PVT LTD
BTXN1264739091,RZP6425814872,35146.82,2026-07-04,IMPS/RZP6425814872/RAZORPAY SETTLEMENT
BTXN8270110908,RZP1662976399,35477.05,2026-07-05,IMPS/RZP1662976399/RAZORPAY SETTLEMENT
BTXN8542452431,RZP6187391,74134.49,2026-07-13,UPI-RAZORPAY SETTLEMENT ORDER 391882
BTXN5952894290,RZP6562144159,46289.60,2026-07-04,NEFT CR-RZP6562144159-RAZORPAY
BTXN6879428703,RZP4401896171,18136.85,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4401896171
BTXN4735313433,RZP3424843951,5611.46,2026-07-13,NEFT CR-RZP3424843951-RAZORPAY
BTXN1122159993,RZP9129026,13863.24,2026-07-20,IMPS/RZP/026739/PAYOUT
BTXN3465883999,RZP6528675352,21763.44,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6528675352
BTXN8456812371,RZP1174412,37281.60,2026-07-11,NEFT CR RAZORPAY SOFTWARE-412453
BTXN4750707607,RZP2416011033,42068.26,2026-07-07,IMPS/RZP2416011033/RAZORPAY SETTLEMENT
BTXN5004358412,RZP7267939594,53668.97,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7267939594
BTXN6928678489,RZP8578226896,45670.67,2026-07-13,NEFT CR-RZP8578226896-RAZORPAY
BTXN7316122432,RZP7800411181,4125.03,2026-07-05,RTGS-RZP7800411181-RAZORPAY SOFTWARE PVT LTD
BTXN1710924824,RZP9059914313,7453.83,2026-07-06,IMPS/RZP9059914313/RAZORPAY SETTLEMENT
BTXN7529678452,RZP1657675888,52291.81,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1657675888
BTXN2372322277,RZP9318010743,10977.93,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9318010743
BTXN6963229328,RZP6330710675,40259.87,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6330710675
BTXN2586712032,RZP1173601852,57229.69,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1173601852
BTXN6211604267,RZP6300607425,49333.65,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6300607425
BTXN5314945131,RZP2187592160,45674.07,2026-07-06,RTGS-RZP2187592160-RAZORPAY SOFTWARE PVT LTD
BTXN2021795614,RZP4969115197,53526.73,2026-07-03,NEFT CR-RZP4969115197-RAZORPAY
BTXN9306142066,RZP6330405542,48037.13,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6330405542
BTXN1420514789,RZP6491309593,19110.58,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6491309593
BTXN3308745090,RZP5064162365,23175.16,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5064162365
BTXN1718625803,RZP8063693463,20707.98,2026-07-10,RTGS-RZP8063693463-RAZORPAY SOFTWARE PVT LTD
BTXN5667760951,RZP8522807924,53042.33,2026-07-07,IMPS/RZP8522807924/RAZORPAY SETTLEMENT
BTXN2725373847,RZP7910439839,3291.19,2026-07-05,RTGS-RZP7910439839-RAZORPAY SOFTWARE PVT LTD
BTXN6272305209,rzp5113495206,62688.29,2026-07-11,UPI-RAZORPAY SETTLEMENT ORDER 495206
BTXN1267429212,RZP1918920620,31407.66,2026-07-06,RTGS-RZP1918920620-RAZORPAY SOFTWARE PVT LTD
BTXN8955347538,RZP6566372886,35088.66,2026-07-02,NEFT CR-RZP6566372886-RAZORPAY
BTXN2870403050,RZP8826851692,8362.65,2026-07-06,RTGS-RZP8826851692-RAZORPAY SOFTWARE PVT LTD
BTXN7695960480,RZP6917472535,54467.74,2026-07-06,RTGS-RZP6917472535-RAZORPAY SOFTWARE PVT LTD
BTXN8756460189,RZP1067464491,54234.88,2026-07-07,NEFT CR-RZP1067464491-RAZORPAY
BTXN6115319619,RZP8587094479,48758.14,2026-07-01,RTGS-RZP8587094479-RAZORPAY SOFTWARE PVT LTD
BTXN8429141456,RZP5710360983,63638.33,2026-07-10,IMPS/RZP5710360983/RAZORPAY SETTLEMENT
BTXN3304560537,RZP7688606771,7227.56,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7688606771
BTXN4035639663,RZP6281827528,58841.64,2026-07-04,NEFT CR-RZP6281827528-RAZORPAY
BTXN4831693156,RZP5668955416,35282.25,2026-07-02,IMPS/RZP5668955416/RAZORPAY SETTLEMENT
BTXN7801180691,RZP9704383251,35856.97,2026-07-11,NEFT CR-RZP9704383251-RAZORPAY
BTXN8417757797,RZP8267378816,27867.35,2026-07-13,IMPS/RZP8267378816/RAZORPAY SETTLEMENT
BTXN8663837890,RZP4018696945,6660.12,2026-07-14,RTGS-RZP4018696945-RAZORPAY SOFTWARE PVT LTD
BTXN9166493111,RZP1792196312,3284.63,2026-07-15,IMPS/RZP/196312/PAYOUT
BTXN6576395496,RZP4820055862,37785.56,2026-07-14,RTGS-RZP4820055862-RAZORPAY SOFTWARE PVT LTD
BTXN1082140117,RZP9166381136,27264.19,2026-07-04,NEFT CR-RZP9166381136-RAZORPAY
BTXN8382963909,RZP3459788151,20457.72,2026-07-09,IMPS/RZP3459788151/RAZORPAY SETTLEMENT
BTXN8327054707,rzp1811405047,17624.61,2026-07-05,NEFT CR RAZORPAY SOFTWARE-405047
BTXN5073211715,RZP8303853049,71093.13,2026-07-10,NEFT CR-RZP8303853049-RAZORPAY
BTXN5880373288,RZP6617251085,31209.18,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6617251085
BTXN2210565696,RZP3632628735,5591.11,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 627835
BTXN2660104622,RZP5581002642,49697.78,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5581002642
BTXN5679598896,RZP7861571879,47513.04,2026-07-13,IMPS/RZP7861571879/RAZORPAY SETTLEMENT
BTXN2846465000,RZP7073872915,16559.89,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7073872915
BTXN7374584386,RZP6122110529,9406.83,2026-07-09,NEFT CR-RZP6122110529-RAZORPAY
BTXN1405126228,RZP7769777475,18603.29,2026-07-08,RTGS-RZP7769777475-RAZORPAY SOFTWARE PVT LTD
BTXN7662927609,RZP3925621610,18524.39,2026-07-08,RTGS-RZP3925621610-RAZORPAY SOFTWARE PVT LTD
BTXN6145836928,RZP7649263948,20060.57,2026-07-09,NEFT CR-RZP7649263948-RAZORPAY
BTXN5237588145,RZP5910110341,64748.35,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5910110341
BTXN8210176888,RZP6585609060,5041.34,2026-07-10,NEFT CR-RZP6585609060-RAZORPAY
BTXN5567946981,RZP6043349038,4403.73,2026-07-12,RTGS-RZP6043349038-RAZORPAY SOFTWARE PVT LTD
BTXN5364631241,RZP6887132821,31337.80,2026-07-10,NEFT CR-RZP6887132821-RAZORPAY
BTXN3482206102,RZP7419751815,24553.45,2026-07-05,IMPS/RZP7419751815/RAZORPAY SETTLEMENT
BTXN9952125442,RZP3153356179,71850.32,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3153356179
BTXN3099500153,RZP6001648993,64159.21,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6001648993
BTXN9519284858,RZP7597996327,70473.17,2026-07-02,IMPS/RZP7597996327/RAZORPAY SETTLEMENT
BTXN6763471833,RZP4122901114,17844.38,2026-07-04,RTGS-RZP4122901114-RAZORPAY SOFTWARE PVT LTD
BTXN5087280062,RZP8728631945,74848.28,2026-07-09,IMPS/RZP8728631945/RAZORPAY SETTLEMENT
BTXN7645527239,RZP9797102584,9126.34,2026-07-08,RTGS-RZP9797102584-RAZORPAY SOFTWARE PVT LTD
BTXN7038841740,RZP7556078550,61233.47,2026-07-05,RTGS-RZP7556078550-RAZORPAY SOFTWARE PVT LTD
BTXN1776083520,RZP4058220682,31758.84,2026-07-07,IMPS/RZP4058220682/RAZORPAY SETTLEMENT
BTXN7532669066,RZP5570190774,17021.88,2026-07-03,RTGS-RZP5570190774-RAZORPAY SOFTWARE PVT LTD
BTXN3304937838,RZP3423086220,5100.97,2026-07-09,NEFT CR-RZP3423086220-RAZORPAY
BTXN1046000830,RZP3566125120,70955.83,2026-07-15,RTGS-RZP3566125120-RAZORPAY SOFTWARE PVT LTD
BTXN9532593594,RZP4668931881,10733.71,2026-07-04,IMPS/RZP4668931881/RAZORPAY SETTLEMENT
BTXN3948595172,RZP1968870326,25963.07,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1968870326
BTXN3636542070,RZP6961799,42447.75,2026-07-10,NEFT CR RAZORPAY SOFTWARE-799118
BTXN8914965741,RZP5381866906,61395.25,2026-07-05,IMPS/RZP5381866906/RAZORPAY SETTLEMENT
BTXN9301537234,RZP7608153267,26211.73,2026-07-09,RTGS-RZP7608153267-RAZORPAY SOFTWARE PVT LTD
BTXN1590985753,RZP1964386641,24242.02,2026-07-02,IMPS/RZP1964386641/RAZORPAY SETTLEMENT
BTXN6141226746,RZP3476426797,19476.83,2026-07-12,RTGS-RZP3476426797-RAZORPAY SOFTWARE PVT LTD
BTXN1413599241,RZP6282009986,29216.91,2026-07-03,NEFT CR-RZP6282009986-RAZORPAY
BTXN9639044885,RZP8605964047,26420.80,2026-07-16,RTGS-RZP8605964047-RAZORPAY SOFTWARE PVT LTD
BTXN5143889422,RZP6932342612,74136.84,2026-07-13,NEFT CR-RZP6932342612-RAZORPAY
BTXN4896945119,rzp6069650000,2643.60,2026-07-08,IMPS/RZP/650000/PAYOUT
BTXN2529125930,RZP4158643786,65519.32,2026-07-05,NEFT CR-RZP4158643786-RAZORPAY
BTXN8299146480,RZP2024542722,35780.30,2026-07-02,NEFT CR-RZP2024542722-RAZORPAY
BTXN3831788593,RZP7953212502,64764.57,2026-07-09,NEFT CR-RZP7953212502-RAZORPAY
BTXN3205292512,RZP2407863065,7295.36,2026-07-04,IMPS/RZP2407863065/RAZORPAY SETTLEMENT
BTXN9917981516,RZP9033841191,56062.46,2026-07-04,IMPS/RZP9033841191/RAZORPAY SETTLEMENT
BTXN3474420092,RZP4757341777,52474.39,2026-07-08,RTGS-RZP4757341777-RAZORPAY SOFTWARE PVT LTD
BTXN1162720486,RZP9899689747,51610.24,2026-07-01,RTGS-RZP9899689747-RAZORPAY SOFTWARE PVT LTD
BTXN4844335785,RZP3307946396,12273.17,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3307946396
BTXN5673482258,RZP9444763362,13304.55,2026-07-10,RTGS-RZP9444763362-RAZORPAY SOFTWARE PVT LTD
BTXN8370987661,RZP9760623742,6607.76,2026-07-11,IMPS/RZP9760623742/RAZORPAY SETTLEMENT
BTXN2830154607,RZP1440654676,24930.03,2026-07-05,IMPS/RZP1440654676/RAZORPAY SETTLEMENT
BTXN8996550604,RZP3960136787,1380.59,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3960136787
BTXN4459340599,RZP8012696455,12865.63,2026-07-03,NEFT CR-RZP8012696455-RAZORPAY
BTXN1855256552,RZP2439622619,61472.55,2026-07-13,NEFT CR-RZP2439622619-RAZORPAY
BTXN4660797484,rzp7008051512,18385.97,2026-07-17,UPI-RAZORPAY SETTLEMENT ORDER 051512
BTXN9621846170,RZP7482887706,41623.13,2026-07-06,NEFT CR-RZP7482887706-RAZORPAY
BTXN8969097897,RZP9730449971,28104.48,2026-07-08,RTGS-RZP9730449971-RAZORPAY SOFTWARE PVT LTD
BTXN8019198243,RZP7465682673,19208.53,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7465682673
BTXN9585583837,RZP1831314297,9306.43,2026-07-09,NEFT CR-RZP1831314297-RAZORPAY
BTXN2375325559,RZP6896624762,40717.76,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6896624762
BTXN9639245200,RZP6947530309,44893.69,2026-07-08,IMPS/RZP6947530309/RAZORPAY SETTLEMENT
BTXN6577215453,RZP5994792,21727.72,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 792212
BTXN5633668009,RZP5952163720,12766.95,2026-07-06,NEFT CR-RZP5952163720-RAZORPAY
BTXN2545071541,RZP7520418699,15008.61,2026-07-14,NEFT CR-RZP7520418699-RAZORPAY
BTXN7902338893,RZP9803662851,6577.82,2026-07-08,RTGS-RZP9803662851-RAZORPAY SOFTWARE PVT LTD
BTXN8943866829,RZP8136179811,5637.28,2026-07-11,IMPS/RZP8136179811/RAZORPAY SETTLEMENT
BTXN8168394616,RZP2007192464,1449.83,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2007192464
BTXN2298447203,RZP4766895640,28182.98,2026-07-16,NEFT CR-RZP4766895640-RAZORPAY
BTXN3414532686,RZP1210588114,31563.29,2026-07-04,IMPS/RZP1210588114/RAZORPAY SETTLEMENT
BTXN9620935604,RZP6526601778,40364.87,2026-07-14,RTGS-RZP6526601778-RAZORPAY SOFTWARE PVT LTD
