settlement_id,reference_id,amount,date,status
STL43513553,RZP4158643786,65519.32,2026-07-04,settled
STL79386491,RZP8849572476,34870.36,2026-07-07,settled
STL76481885,RZP6932342612,74136.84,2026-07-13,settled
STL18545050,RZP6745527027,8990.71,2026-07-04,reversed
STL50213043,RZP6526601778,40364.87,2026-07-12,settled
STL72415804,RZP2024542722,35780.30,2026-07-02,settled
STL84600071,RZP1379882490,48091.05,2026-07-05,settled
STL63183031,RZP2407863065,7295.36,2026-07-04,settled
STL52955238,RZP5906830717,67029.32,2026-07-05,pending
STL75441993,RZP5910110341,64748.35,2026-07-03,settled
STL75874779,RZP8937145080,28154.14,2026-07-06,settled
STL45577682,RZP6573353634,34397.36,2026-07-11,settled
STL93650995,RZP8989295264,67071.89,2026-07-15,settled
STL58567046,RZP9444763362,13304.55,2026-07-10,settled
STL44999379,RZP9760623742,6607.76,2026-07-11,settled
STL56896070,RZP5979458346,40959.47,2026-07-07,settled
STL39150491,RZP4122901114,17844.38,2026-07-03,settled
STL73865585,RZP1080161578,49539.95,2026-07-09,reversed
STL51663795,RZP2439622619,61472.55,2026-07-13,settled
STL50884443,RZP7735563741,33725.68,2026-07-14,reversed
STL70663511,RZP5822000305,53381.98,2026-07-09,settled
STL41690501,RZP9730449971,28104.48,2026-07-08,settled
STL22388090,RZP7465682673,19208.53,2026-07-15,settled
STL89210454,RZP2542943951,64662.96,2026-07-04,settled
STL48182550,RZP9425230216,33838.73,2026-07-07,settled
STL78640894,RZP9346088084,35949.06,2026-07-10,settled
STL84252722,RZP6947530309,44893.69,2026-07-08,settled
STL62179495,RZP1153323006,2389.66,2026-07-04,settled
STL56442431,RZP5952163720,12766.95,2026-07-06,settled
STL57661928,RZP3600929253,43475.60,2026-07-11,settled
STL88222933,RZP4050941750,57177.74,2026-07-09,settled
STL38733345,RZP2872567668,47840.59,2026-07-13,settled
STL57113566,RZP6069848439,52851.06,2026-07-05,settled
STL22873617,RZP7614788357,49714.54,2026-07-05,settled
STL87170132,RZP1314597900,13760.42,2026-07-05,settled
STL86086168,RZP7425904890,38553.25,2026-07-01,settled
STL29270557,RZP9182543558,44957.06,2026-07-01,settled
STL60418290,RZP6937704752,65286.71,2026-07-15,settled
STL40094589,RZP3019952485,56302.31,2026-07-01,settled
STL69849800,RZP1440654676,24930.03,2026-07-05,settled
STL98691908,RZP9669835245,64771.88,2026-07-10,settled
STL89151743,RZP3866755218,6885.19,2026-07-06,settled
STL28012011,RZP9516893896,21699.84,2026-07-11,settled
STL73519947,RZP3971203213,23312.35,2026-07-10,settled
STL41125867,RZP4067853612,39859.01,2026-07-07,pending
STL79305456,RZP7993479249,43397.80,2026-07-02,settled
STL42028739,RZP4027409334,42276.49,2026-07-03,settled
STL40257672,RZP8082565991,55434.81,2026-07-14,settled
STL74180488,RZP6562144159,46289.60,2026-07-04,settled
STL34991216,RZP5778781449,12605.82,2026-07-08,settled
STL20200074,RZP9410288290,30050.76,2026-07-12,settled
STL62221499,RZP8642389509,37115.23,2026-07-03,settled
STL55629449,RZP6046735986,38214.74,2026-07-09,settled
STL42342202,RZP5935852056,28546.28,2026-07-13,settled
STL65258766,RZP7185179917,54321.19,2026-07-11,settled
STL27224779,RZP5613503623,35204.57,2026-07-09,settled
STL76514912,RZP4259973452,66343.28,2026-07-04,reversed
STL25344154,RZP2014275094,49864.61,2026-07-15,settled
STL56016278,RZP4009805180,36626.43,2026-07-14,settled
STL98436473,RZP3549776132,34174.40,2026-07-04,settled
STL40878564,RZP8393369940,44656.65,2026-07-04,settled
STL45496015,RZP7676965974,69915.82,2026-07-02,settled
STL85554415,RZP7844995269,38294.97,2026-07-09,settled
STL45810056,RZP9292791081,60266.52,2026-07-14,settled
STL85302098,RZP3770939734,48471.61,2026-07-02,reversed
STL14325777,RZP6959096557,35801.60,2026-07-03,settled
STL13315946,RZP5058691146,29247.76,2026-07-09,settled
STL27705074,RZP7190276026,550.36,2026-07-07,settled
STL97976094,RZP7788606640,71389.72,2026-07-06,settled
STL90030269,RZP7229502736,18324.41,2026-07-12,settled
STL76951647,RZP7229869819,49555.02,2026-07-09,settled
STL89034501,RZP1110724913,1607.09,2026-07-13,settled
STL33976493,RZP1474439845,39478.44,2026-07-02,settled
STL62088975,RZP9773795424,15904.67,2026-07-15,settled
STL46602780,RZP9552538757,48695.69,2026-07-01,settled
STL35795612,RZP5535650160,58286.14,2026-07-02,settled
STL19317495,RZP9691572571,14888.17,2026-07-06,settled
STL20326375,RZP5129478722,44234.19,2026-07-13,settled
STL14968366,RZP7388748888,36714.52,2026-07-10,pending
STL39958838,RZP3746317213,2363.30,2026-07-05,settled
STL98682228,RZP8587094479,48760.55,2026-07-01,settled
STL59491122,RZP5613613759,34899.82,2026-07-01,settled
STL80157128,RZP6282009986,29216.91,2026-07-02,settled
STL59044830,RZP5861829469,64630.64,2026-07-10,settled
STL10012394,RZP6617251085,31209.18,2026-07-03,settled
STL34678492,RZP2537965898,58910.34,2026-07-06,settled
STL53679307,RZP3960136787,1380.59,2026-07-04,settled
STL51154241,RZP7658867789,26709.88,2026-07-08,settled
STL14491176,RZP4139249064,53553.68,2026-07-15,settled
STL67405358,RZP1829621429,46016.11,2026-07-11,settled
STL79021601,RZP5113495206,62688.29,2026-07-07,settled
STL61030579,RZP5328166990,56152.55,2026-07-03,settled
STL58607028,RZP2881937953,9904.14,2026-07-04,settled
STL25457816,RZP9350223102,72570.11,2026-07-05,settled
STL95511909,RZP8856990236,3784.46,2026-07-06,settled
STL64370473,RZP2696227959,13294.28,2026-07-08,settled
STL50323741,RZP7185710340,32580.91,2026-07-14,settled
STL97966375,RZP8131923452,51216.30,2026-07-12,settled
STL68917831,RZP3566125120,70955.83,2026-07-14,settled
STL84093639,RZP3303082117,72997.12,2026-07-07,settled
STL55866538,RZP2554039848,27513.53,2026-07-03,settled
STL60403103,RZP2400727238,7805.78,2026-07-14,settled
STL93642093,RZP3814963909,57841.26,2026-07-03,settled
STL69584522,RZP3598862507,51090.12,2026-07-06,settled
STL13122340,RZP6755069588,13947.85,2026-07-01,pending
STL11605433,RZP6067703428,41297.14,2026-07-14,settled
STL26540343,RZP8077851013,71825.68,2026-07-01,settled
STL13538638,RZP1442421654,5252.53,2026-07-15,settled
STL42392076,RZP3170137829,55032.97,2026-07-14,pending
STL27969238,RZP6866146362,17136.35,2026-07-13,settled
STL74707720,RZP7038046278,61384.14,2026-07-06,settled
STL14840043,RZP7520418699,15008.61,2026-07-13,settled
STL46643203,RZP9517014405,25951.42,2026-07-08,pending
STL68800797,RZP8357059814,30224.93,2026-07-11,settled
STL17993466,RZP4079223686,68949.17,2026-07-14,settled
STL91156554,RZP7560389844,72486.98,2026-07-14,settled
STL38389345,RZP4788308237,33272.45,2026-07-04,settled
STL12546591,RZP1883925729,62311.95,2026-07-14,pending
STL47979220,RZP7417403386,32632.49,2026-07-04,settled
STL46173157,RZP2075321966,7303.85,2026-07-11,settled
STL94322033,RZP7961674558,50993.45,2026-07-12,settled
STL38150713,RZP6741675770,42698.91,2026-07-09,settled
STL46385762,RZP1182758417,16250.57,2026-07-14,settled
STL29108179,RZP5231868728,58760.76,2026-07-09,pending
STL91094790,RZP9743831553,41407.86,2026-07-14,settled
STL41778964,RZP9911329062,42802.64,2026-07-07,settled
STL78140959,RZP1590838716,6248.80,2026-07-14,settled
STL28102047,RZP7649263948,20060.57,2026-07-07,settled
STL89699989,RZP3370788647,12161.68,2026-07-07,settled
STL18376603,RZP9624806504,73988.41,2026-07-03,settled
STL76549837,RZP1234359689,48433.20,2026-07-03,settled
STL36733470,RZP4069538076,29167.44,2026-07-08,settled
STL19510600,RZP3307946396,12274.40,2026-07-09,settled
STL72705646,RZP1122712790,49934.41,2026-07-14,settled
STL38754377,RZP9894264595,18231.35,2026-07-11,settled
STL34022690,RZP3901232981,8391.56,2026-07-07,settled
STL15352233,RZP8168036130,33702.21,2026-07-15,settled
STL26186924,RZP5994792212,21727.72,2026-07-13,settled
STL71315464,RZP7818568548,48100.93,2026-07-07,settled
STL49491631,RZP8352307139,33889.00,2026-07-01,settled
STL40532691,RZP3651968205,17990.38,2026-07-11,settled
STL76795767,RZP1751917162,45907.14,2026-07-07,settled
STL39436733,RZP7805745017,67387.80,2026-07-07,settled
STL72306017,RZP7953212502,64773.46,2026-07-09,settled
STL18568064,RZP7910817577,22736.46,2026-07-02,settled
STL41796721,RZP7769342363,43521.87,2026-07-13,settled
STL79760901,RZP8351491401,7430.48,2026-07-15,settled
STL97720360,RZP9798613995,74603.68,2026-07-11,settled
STL24446145,RZP7132061410,41549.08,2026-07-15,settled
STL44863921,RZP2522451450,4056.10,2026-07-11,reversed
STL92545028,RZP9919491730,64886.63,2026-07-14,settled
STL20767361,RZP8728631945,74848.28,2026-07-08,settled
STL23111164,RZP4110258855,37809.07,2026-07-06,settled
STL38935933,RZP1841476312,9495.56,2026-07-14,settled
STL76960098,RZP9738752801,46628.65,2026-07-04,settled
STL63358890,RZP2967799880,35431.68,2026-07-14,settled
STL29538047,RZP4419410162,22355.90,2026-07-06,settled
STL71367643,RZP6320115677,29986.05,2026-07-11,settled
STL49945150,RZP5111732824,21285.98,2026-07-05,settled
STL15095407,RZP9462750778,40888.28,2026-07-03,settled
STL27463800,RZP1366637148,32674.80,2026-07-12,settled
STL50329802,RZP3941417062,72951.00,2026-07-04,settled
STL53036072,RZP7948094928,20773.99,2026-07-10,settled
STL83782999,RZP8648220906,42640.96,2026-07-13,settled
STL98316111,RZP5643131245,36249.20,2026-07-11,settled
STL13885234,RZP4747699292,33554.05,2026-07-12,settled
STL16808353,RZP2051515688,5807.59,2026-07-06,settled
STL82816971,RZP5971407550,9027.30,2026-07-10,settled
STL61769856,RZP5783872028,30318.64,2026-07-08,settled
STL93462271,RZP6184921425,51956.97,2026-07-02,pending
STL67061186,RZP9263135031,59193.19,2026-07-11,settled
STL71124923,RZP1104906255,18740.77,2026-07-08,settled
STL98237348,RZP4833996253,55396.76,2026-07-08,settled
STL26143959,RZP4067919621,37906.56,2026-07-15,settled
STL84645170,RZP3181627202,30723.61,2026-07-02,settled
STL30486849,RZP6637352245,23783.01,2026-07-05,settled
STL48683937,RZP4683935600,25070.37,2026-07-12,settled
STL13345404,RZP6896624762,40720.06,2026-07-05,settled
STL76422705,RZP6977525103,48639.65,2026-07-13,settled
STL88952163,RZP8639993987,65465.10,2026-07-10,pending
STL12179995,RZP9776913529,29322.66,2026-07-06,settled
STL77454225,RZP2178758213,47064.17,2026-07-10,settled
STL79490594,RZP5125402225,2430.54,2026-07-03,settled
STL12524153,RZP1901260260,32147.98,2026-07-13,settled
STL93332410,RZP8698432271,40189.54,2026-07-07,settled
STL23776553,RZP7215110267,9343.66,2026-07-08,settled
STL11194267,RZP3910678913,20546.73,2026-07-07,settled
STL16788532,RZP2952996248,49876.27,2026-07-11,settled
STL12662253,RZP6410667168,27342.84,2026-07-09,settled
STL25458308,RZP7757700186,53357.67,2026-07-07,settled
STL21449650,RZP4149337748,7293.75,2026-07-12,settled
STL11889398,RZP1020053819,40266.80,2026-07-12,settled
STL67961650,RZP9558091177,37049.96,2026-07-06,settled
STL98429450,RZP3901796894,38582.46,2026-07-13,settled
STL56120632,RZP7750131975,63743.11,2026-07-02,settled
STL79942848,RZP6791027463,26058.47,2026-07-13,settled
STL91883846,RZP3898400928,35625.03,2026-07-10,settled
STL20998762,RZP1396204771,32154.06,2026-07-03,pending
STL26445384,RZP4475911318,7352.41,2026-07-14,settled
STL80477785,RZP4766895640,28182.98,2026-07-14,settled
STL48526473,RZP7057021720,47727.60,2026-07-14,settled
STL76102828,RZP7971780517,69569.35,2026-07-10,settled
STL42560305,RZP5025070544,72174.78,2026-07-02,settled
STL88100019,RZP9918338001,6117.30,2026-07-01,settled
STL12735359,RZP3799264931,56690.37,2026-07-04,settled
STL42849824,RZP9129026739,13863.24,2026-07-15,settled
STL26301180,RZP3362751242,7557.03,2026-07-02,settled
STL11055770,RZP8304093560,40350.85,2026-07-04,settled
STL52103461,RZP9200084089,1088.72,2026-07-05,reversed
STL75645462,RZP4623960580,23472.33,2026-07-07,settled
STL68260195,RZP5558971767,57059.83,2026-07-11,reversed
STL13017249,RZP5668955416,35282.25,2026-07-01,settled
STL46682099,RZP7862789747,63041.84,2026-07-07,pending
STL14216175,RZP9894847574,47517.17,2026-07-04,settled
STL11031743,RZP8160279830,3883.59,2026-07-07,settled
STL73715236,RZP3306940725,69355.29,2026-07-15,settled
STL34072553,RZP9270323795,67498.72,2026-07-10,settled
STL59961172,RZP5220094152,10238.29,2026-07-14,settled
STL28850770,RZP4015479599,3910.47,2026-07-03,settled
STL27152188,RZP5028688786,23563.85,2026-07-07,settled
STL83542887,RZP4877520294,46355.86,2026-07-05,settled
STL45899440,RZP3412273600,24274.13,2026-07-08,settled
STL36867482,RZP2916728422,74729.20,2026-07-05,settled
STL91737913,RZP8761956684,63464.06,2026-07-13,settled
STL75319770,RZP3561629386,43323.05,2026-07-07,settled
STL97120361,RZP3797168211,40629.37,2026-07-15,pending
STL34071191,RZP2601198885,37902.05,2026-07-15,settled
STL98487646,RZP2602884797,46528.73,2026-07-11,settled
STL83525272,RZP5888445909,45388.07,2026-07-15,settled
STL51512297,RZP3369305560,46090.15,2026-07-02,settled
STL25082279,RZP4514021643,15376.55,2026-07-06,settled
STL93855267,RZP7054307581,17845.26,2026-07-07,pending
STL46231955,RZP3454186065,73455.80,2026-07-11,settled
STL17575790,RZP5484962610,33202.73,2026-07-09,settled
STL87603784,RZP5499112932,60442.92,2026-07-10,settled
STL91126594,RZP5779813535,36159.58,2026-07-05,settled
STL86491124,RZP4674254156,66134.73,2026-07-12,pending
STL86767229,RZP7072268003,58548.10,2026-07-12,settled
STL59037166,RZP8223429499,30345.80,2026-07-11,settled
STL31288466,RZP5218155484,35725.50,2026-07-11,settled
STL27778019,RZP5278201677,5957.92,2026-07-04,settled
STL34936450,RZP7482887706,41627.73,2026-07-06,settled
STL88545322,RZP1855804722,22065.01,2026-07-08,settled
STL97874085,RZP7895255573,7888.80,2026-07-12,settled
STL51395738,RZP6510697299,35235.66,2026-07-11,settled
STL31643241,RZP4969115197,53530.01,2026-07-03,settled
STL65833185,RZP6276339732,25750.41,2026-07-08,settled
STL87346846,RZP1249166485,34177.97,2026-07-04,settled
STL51739205,RZP7267939594,53668.97,2026-07-09,settled
STL58141541,RZP9856363546,58934.63,2026-07-04,settled
STL85647532,RZP3493857758,13254.45,2026-07-10,settled
STL17531619,RZP5696548897,28755.17,2026-07-09,settled
STL61124122,RZP5836956044,47011.65,2026-07-10,settled
STL25285764,RZP6910112521,61328.84,2026-07-07,settled
STL68205561,RZP9368586475,34466.51,2026-07-09,settled
STL65648506,RZP5970811968,45350.51,2026-07-14,settled
STL89138026,RZP2811432415,70293.14,2026-07-05,pending
STL13957046,RZP7759781156,61715.56,2026-07-07,settled
STL71934487,RZP2752306681,17240.20,2026-07-14,settled
STL49920898,RZP3074232200,60449.27,2026-07-11,settled
STL97755782,RZP3488270884,69398.78,2026-07-03,settled
STL35262608,RZP2299900457,10565.99,2026-07-04,settled
STL49303341,RZP9149828351,61609.72,2026-07-13,settled
STL65608317,RZP8832899159,32751.83,2026-07-09,settled
STL22097496,RZP8682023540,2985.66,2026-07-06,settled
STL37539747,RZP8625857078,11175.48,2026-07-14,settled
STL18115992,RZP3522707023,1527.61,2026-07-04,settled
STL85594147,RZP8149805821,12892.22,2026-07-10,settled
STL35042738,RZP2664416298,28141.03,2026-07-07,settled
STL50831043,RZP7285025763,64009.92,2026-07-02,settled
STL70210270,RZP8858766173,52357.36,2026-07-03,settled
STL79345320,RZP6920691967,44282.07,2026-07-15,settled
STL43540489,RZP2604788242,31174.32,2026-07-09,settled
STL28572252,RZP6302109556,25520.64,2026-07-15,settled
STL74992426,RZP1271730355,32883.38,2026-07-07,settled
STL41227216,RZP7831113321,2867.81,2026-07-02,settled
STL18470495,RZP3538508163,61426.11,2026-07-08,settled
STL70378491,RZP1701548051,16552.32,2026-07-05,settled
STL54965270,RZP2761091683,17858.33,2026-07-06,settled
STL54589439,RZP2966500767,10593.97,2026-07-01,settled
STL79089893,RZP1729196312,3284.63,2026-07-11,settled
STL17772004,RZP3762327862,23607.63,2026-07-07,settled
STL47531240,RZP6199197408,52703.09,2026-07-06,settled
STL67136170,RZP4857962086,31624.00,2026-07-08,settled
STL76775311,RZP2187243159,14932.06,2026-07-11,settled
STL32588172,RZP1635885849,7471.55,2026-07-14,settled
STL24811778,RZP2773408660,64084.41,2026-07-03,settled
STL65864403,RZP1027271239,13866.26,2026-07-11,settled
STL49957816,RZP3346569443,74238.29,2026-07-02,settled
STL56685830,RZP2509825605,11343.99,2026-07-12,settled
STL41348220,RZP4734910807,73567.71,2026-07-04,settled
STL27206452,RZP8200460216,24375.97,2026-07-01,settled
STL39356057,RZP3708842947,5563.61,2026-07-03,settled
STL94338531,RZP8593500258,9603.16,2026-07-08,settled
STL50350996,RZP5680290732,52532.98,2026-07-14,reversed
STL72336371,RZP3957572769,12276.99,2026-07-07,settled
STL84870921,RZP5187948804,29845.83,2026-07-13,settled
STL17734634,RZP3442428958,13443.43,2026-07-15,settled
STL88762521,RZP4306983924,56931.76,2026-07-13,settled
STL29482024,RZP4436425084,64762.78,2026-07-05,settled
STL71026547,RZP7071190983,34091.00,2026-07-03,settled
STL66346728,RZP8418332121,8244.20,2026-07-09,settled
STL69804203,RZP6882515917,28275.92,2026-07-06,settled
STL70529066,RZP6069650000,2643.60,2026-07-05,settled
STL25771632,RZP8656135818,26415.09,2026-07-04,settled
STL71888947,RZP6733641358,20398.04,2026-07-11,settled
STL61272646,RZP2104570218,9041.02,2026-07-02,reversed
STL94853379,RZP2208222796,12525.51,2026-07-09,reversed
STL35224021,RZP9423273485,23099.43,2026-07-12,settled
STL82238741,RZP6805759868,56633.90,2026-07-14,settled
STL47057520,RZP1485024047,47651.72,2026-07-06,settled
STL30744009,RZP7377592736,69107.60,2026-07-03,settled
STL50269906,RZP6053489772,37720.04,2026-07-15,settled
STL56354851,RZP3605585995,23787.40,2026-07-12,settled
STL78561753,RZP6319629373,9212.69,2026-07-06,settled
STL86129797,RZP5578692558,16013.74,2026-07-07,settled
STL21432787,RZP1230249217,11615.22,2026-07-10,settled
STL78227286,RZP4162014755,41715.36,2026-07-07,settled
STL73282209,RZP2042086420,22464.94,2026-07-14,pending
STL87911634,RZP6931082155,50509.02,2026-07-03,settled
STL45341684,RZP2391874847,52928.35,2026-07-09,settled
STL18126895,RZP8239941612,41062.71,2026-07-11,settled
STL60090353,RZP7724091648,47285.71,2026-07-08,settled
STL91390501,RZP6994940029,1103.30,2026-07-14,settled
STL36040330,RZP6761104130,54467.55,2026-07-10,settled
STL66878965,RZP5535165059,52621.52,2026-07-02,settled
STL85427873,RZP6257450736,19707.75,2026-07-06,pending
STL74082804,RZP5667503195,50359.56,2026-07-03,settled
STL43808923,RZP3255992861,51569.72,2026-07-12,settled
STL97393186,RZP1348849508,71166.74,2026-07-13,settled
STL46032304,RZP9987064419,54481.56,2026-07-04,settled
STL33999716,RZP1281868383,66946.79,2026-07-02,settled
STL95525640,RZP4212203479,43767.41,2026-07-09,settled
STL72015859,RZP3216176949,41617.32,2026-07-06,settled
STL48848936,RZP5060136033,57667.54,2026-07-13,settled
STL71070189,RZP6002078344,660.58,2026-07-07,settled
STL61271721,RZP2127966460,40017.94,2026-07-05,settled
STL75023164,RZP3772636814,14501.21,2026-07-04,settled
STL31257157,RZP3081821325,2650.77,2026-07-11,settled
STL76001106,RZP8996039244,8999.49,2026-07-02,settled
STL32294301,RZP4875844373,55539.20,2026-07-08,pending
STL34808803,RZP1028230917,66221.51,2026-07-05,settled
STL72110987,RZP5666371719,64344.55,2026-07-04,settled
STL46866075,RZP2888766939,35434.62,2026-07-11,settled
STL58488507,RZP2951244854,11418.22,2026-07-07,pending
STL91883092,RZP7584730597,41197.35,2026-07-11,settled
STL65426567,RZP1819412471,33357.37,2026-07-07,settled
STL94495485,RZP1096405016,3714.25,2026-07-10,settled
STL50170625,RZP9445165272,56325.44,2026-07-06,settled
STL21813825,RZP2009317340,34702.55,2026-07-13,settled
STL52501540,RZP3791027186,63956.51,2026-07-14,settled
STL17620167,RZP8092994480,14532.83,2026-07-09,settled
STL90852623,RZP2014766981,11410.09,2026-07-04,settled
STL80215481,RZP5751366455,15299.18,2026-07-04,settled
STL79761254,RZP2107263953,907.47,2026-07-12,settled
STL30039365,RZP8239138603,60065.38,2026-07-15,settled
STL82553061,RZP3422182038,42718.85,2026-07-14,settled
STL23769080,RZP9824122054,22264.18,2026-07-03,settled
STL40410305,RZP4498569163,10089.23,2026-07-12,settled
STL29505421,RZP4471642620,39443.38,2026-07-01,settled
STL81249799,RZP2784572192,15459.21,2026-07-13,settled
STL26090908,RZP3555656321,50803.34,2026-07-04,settled
STL84705402,RZP3206955437,28601.27,2026-07-07,settled
STL91937985,RZP1176169319,68869.55,2026-07-14,settled
STL95973864,RZP2990510491,59445.86,2026-07-03,settled
STL34684475,RZP2128928014,20570.91,2026-07-10,settled
STL79972515,RZP3730248478,2244.92,2026-07-15,pending
STL67213476,RZP5140460939,5031.49,2026-07-08,settled
STL65424925,RZP5154717862,44868.03,2026-07-14,settled
STL62405812,RZP9481076448,5542.11,2026-07-09,settled
STL12782955,RZP7075215899,29815.32,2026-07-07,settled
STL51177222,RZP9384483661,51056.34,2026-07-01,pending
STL52688984,RZP8949613826,69490.13,2026-07-07,settled
STL64426343,RZP5277072865,3259.68,2026-07-13,settled
STL25695520,RZP6784307829,52464.83,2026-07-01,reversed
STL65950146,RZP8449984275,59799.96,2026-07-13,reversed
STL83438064,RZP4707754422,24576.23,2026-07-01,settled
STL92055138,RZP8208643631,14003.91,2026-07-07,settled
STL37101146,RZP1827752234,3679.35,2026-07-02,settled
STL71532017,RZP9376277483,24883.05,2026-07-01,settled
STL21490777,RZP9074999565,41906.43,2026-07-09,settled
STL56735943,RZP7087455827,9184.14,2026-07-03,settled
STL84896161,RZP4573746499,35370.41,2026-07-11,settled
STL65721070,RZP9785727315,13421.85,2026-07-05,settled
STL17863981,RZP5406906896,44985.17,2026-07-01,settled
STL28592146,RZP2928761313,65042.74,2026-07-06,reversed
STL70945449,RZP9885757271,12049.40,2026-07-05,settled
STL77119320,RZP4242550727,15329.81,2026-07-09,settled
STL50553227,RZP8952502057,34695.35,2026-07-04,settled
STL74890505,RZP8726754729,67919.21,2026-07-03,settled
STL32059232,RZP4052772528,2182.59,2026-07-06,settled
STL94914383,RZP3655887892,18579.85,2026-07-01,settled
STL63199848,RZP2578148768,74904.89,2026-07-08,settled
STL56930359,RZP3021598245,15368.18,2026-07-15,settled
STL57182314,RZP4850837385,10930.98,2026-07-02,settled
STL83658696,RZP2425399664,55630.97,2026-07-04,settled
STL51273847,RZP7867414708,36901.13,2026-07-02,settled
STL56300738,RZP6901798608,34998.21,2026-07-11,settled
STL76060289,RZP5950966235,7676.86,2026-07-02,settled
STL57698045,RZP7399212842,55957.11,2026-07-01,settled
STL84256721,RZP5567743118,67019.35,2026-07-07,pending
STL41645597,RZP5409514899,4467.64,2026-07-09,settled
STL54440977,RZP8100770118,3235.72,2026-07-14,settled
STL24500158,RZP1900587144,52141.62,2026-07-06,settled
STL68119636,RZP9207624837,30868.64,2026-07-08,settled
STL23920137,RZP4119911995,73626.90,2026-07-14,settled
STL65049584,RZP3119423746,16657.10,2026-07-11,settled
STL23054418,RZP8578161787,42800.30,2026-07-13,settled
STL39781129,RZP3223115272,74509.19,2026-07-05,settled
STL17204398,RZP7809974292,35050.17,2026-07-02,settled
STL51512209,RZP9266213260,9141.00,2026-07-10,settled
STL42542167,RZP2166605339,8637.38,2026-07-12,settled
STL71694016,RZP4929633791,34033.61,2026-07-14,settled
STL25940510,RZP2755008946,9504.55,2026-07-10,pending
STL11557295,RZP2792012815,21991.08,2026-07-03,settled
STL70369365,RZP2668247132,19497.18,2026-07-06,settled
STL92414513,RZP6999146585,37911.46,2026-07-11,settled
STL18772554,RZP3526147677,56075.02,2026-07-03,pending
STL87149951,RZP3075362821,18171.82,2026-07-10,settled
STL59848284,RZP2044060736,72678.20,2026-07-10,settled
STL28814949,RZP4700855390,19024.90,2026-07-04,settled
STL82506491,RZP5307145891,64451.26,2026-07-03,settled
STL62338292,RZP1387615589,58102.72,2026-07-06,settled
STL39311339,RZP7916193949,13793.94,2026-07-03,settled
STL89398174,RZP1746087503,18123.06,2026-07-06,settled
STL35263378,RZP6933776673,41111.35,2026-07-08,settled
STL96920825,RZP2829729510,38743.94,2026-07-08,settled
STL64142556,RZP1378134712,46278.74,2026-07-11,settled
STL23718431,RZP2193448329,16540.88,2026-07-13,settled
STL34359060,RZP6047405755,39162.81,2026-07-08,settled
STL19342782,RZP8907422108,41766.73,2026-07-05,settled
STL88786439,RZP8039917766,44974.33,2026-07-10,settled
STL44206757,RZP2773904836,49733.72,2026-07-10,settled
STL40728728,RZP8990100704,52205.31,2026-07-08,settled
STL24305904,RZP7418301077,18676.84,2026-07-11,settled
STL98304696,RZP1867922818,36660.09,2026-07-02,settled
STL93579731,RZP2961709893,27984.49,2026-07-05,settled
STL62127652,RZP8651205525,26130.54,2026-07-10,settled
STL75063976,RZP8349335715,10139.20,2026-07-12,reversed
STL84275638,RZP1600566083,21134.09,2026-07-02,settled
STL14237322,RZP8907752604,11509.29,2026-07-11,settled
STL62530781,RZP7752591527,42388.03,2026-07-03,settled
STL94946730,RZP2349406919,72360.81,2026-07-06,settled
STL53440052,RZP7743417981,40154.92,2026-07-10,settled
STL78133743,RZP8116581001,10271.31,2026-07-05,pending
STL25790828,RZP2378170698,14844.65,2026-07-05,settled
STL25845304,RZP8390631634,12938.74,2026-07-03,settled
STL32448383,RZP7406913885,53405.61,2026-07-08,settled
STL21680625,RZP6402580787,68354.93,2026-07-15,settled
STL35899364,RZP3095269219,24097.10,2026-07-09,settled
STL82156607,RZP4268713302,22260.70,2026-07-05,settled
STL74395377,RZP5864961001,22536.39,2026-07-02,settled
STL22475714,RZP6706554814,67142.31,2026-07-10,settled
STL98203489,RZP4507221724,63401.65,2026-07-06,settled
STL15406577,RZP3245312271,9271.79,2026-07-05,pending
STL59066128,RZP4813836089,8767.01,2026-07-10,settled
STL38418851,RZP5660584367,16148.94,2026-07-12,settled
STL18022882,RZP2068253975,37743.98,2026-07-11,settled
STL52940967,RZP8111191488,17226.39,2026-07-04,settled
STL38540398,RZP7251034460,2929.25,2026-07-03,pending
STL28381043,RZP8251393618,40314.31,2026-07-06,settled
STL19041276,RZP7652264884,48528.25,2026-07-02,settled
STL21783073,RZP4662861038,34177.18,2026-07-15,settled
STL68942178,RZP1256143439,59550.83,2026-07-10,settled
STL27105448,RZP8879525611,43896.96,2026-07-03,settled
STL48903840,RZP5522120947,31753.79,2026-07-15,settled
STL38262427,RZP4668811953,9815.47,2026-07-04,settled
STL91717739,RZP5671505977,54443.52,2026-07-10,settled
STL99949389,RZP8877444318,12617.73,2026-07-06,settled
STL72482955,RZP1546370398,52069.68,2026-07-03,settled
STL10404729,RZP8760642358,54384.37,2026-07-07,settled
STL20399639,RZP7533932947,47192.76,2026-07-05,settled
STL18883684,RZP4529615275,60475.91,2026-07-07,settled
STL53091709,RZP5162060546,35515.77,2026-07-07,settled
STL79086760,RZP3940614579,46723.91,2026-07-15,settled
STL85825317,RZP6734252303,58907.18,2026-07-07,settled
STL58767001,RZP3415200001,49267.40,2026-07-08,settled
STL99904987,RZP8108057356,1420.84,2026-07-14,settled
STL79703656,RZP1167134213,53662.59,2026-07-13,settled
STL80698159,RZP1985076350,55450.70,2026-07-08,settled
STL87736262,RZP3090237817,14647.39,2026-07-04,settled
