settlement_id,bank_txn_id,category,expected_match
STL59488435,BTXN5533240958,exact,true
STL41274900,BTXN7127014277,exact,true
STL41800733,BTXN3246740557,exact,true
STL49404095,BTXN3642256093,exact,true
STL61054388,BTXN7468303880,exact,true
STL23980435,BTXN9379839458,exact,true
STL77991216,BTXN2962902556,exact,true
STL96263057,BTXN1972498880,exact,true
STL77389765,BTXN6453189848,exact,true
STL48340485,BTXN7268474835,exact,true
STL31071651,BTXN5744376122,exact,true
STL10426621,BTXN4166709887,exact,true
STL37894050,BTXN4785349666,exact,true
STL12086819,BTXN8558393522,exact,true
STL81920210,BTXN3923533050,exact,true
STL45610206,BTXN9692228195,exact,true
STL99051774,BTXN3079886718,exact,true
STL63194743,BTXN8387637152,exact,true
STL16602914,BTXN3431493752,exact,true
STL94525661,BTXN1356671046,exact,true
STL50853084,BTXN2847020984,exact,true
STL69354489,BTXN8069303312,exact,true
STL40429228,BTXN5639575251,exact,true
STL90945390,BTXN2884756646,exact,true
STL99133776,BTXN7707433819,exact,true
STL27149254,BTXN8686662713,exact,true
STL61968301,BTXN4919703825,exact,true
STL75568972,BTXN1030356511,exact,true
STL58741596,BTXN1473963864,exact,true
STL20392062,BTXN8998613273,exact,true
STL72865109,BTXN5465239913,exact,true
STL61481202,BTXN4828614898,exact,true
STL86651908,BTXN7689451906,exact,true
STL43185898,BTXN1933214186,exact,true
STL51262326,BTXN5806572620,exact,true
STL29905189,BTXN4476199476,exact,true
STL85324188,BTXN3550885891,exact,true
STL71122010,BTXN8102972189,exact,true
STL33507968,BTXN3247028860,exact,true
STL14172136,BTXN1912869188,exact,true
STL41157283,BTXN3379875228,exact,true
STL46384711,BTXN5089670974,exact,true
STL83256873,BTXN7035969464,exact,true
STL91727467,BTXN2816869122,exact,true
STL82113091,BTXN8193637634,exact,true
STL64392026,BTXN2071615828,exact,true
STL76291168,BTXN7034148103,exact,true
STL80136369,BTXN1142606189,exact,true
STL34169133,BTXN8762264205,exact,true
STL38638513,BTXN3075130565,exact,true
STL27490776,BTXN5528680571,exact,true
STL37959339,BTXN2704728952,exact,true
STL55538824,BTXN8188166231,exact,true
STL67638302,BTXN3158891424,exact,true
STL35717680,BTXN7995947569,exact,true
STL96724858,BTXN5782213775,exact,true
STL25685542,BTXN3820491760,exact,true
STL16054383,BTXN7429755716,exact,true
STL58871329,BTXN7262504271,exact,true
STL69215891,BTXN8161226804,exact,true
STL92148214,BTXN5868468422,exact,true
STL53496110,BTXN4609305265,exact,true
STL96034275,BTXN6045653671,exact,true
STL81987724,BTXN3244065446,exact,true
STL59316383,BTXN4681029288,exact,true
STL99701359,BTXN8197933750,exact,true
STL52000748,BTXN8446629466,exact,true
STL45306994,BTXN2070324988,exact,true
STL92513724,BTXN6951428402,exact,true
STL45969030,BTXN8733536874,exact,true
STL18229628,BTXN7551367059,exact,true
STL40528113,BTXN6934735418,exact,true
STL35747302,BTXN4177543288,exact,true
STL30145186,BTXN1998382715,exact,true
STL14174635,BTXN1302054935,exact,true
STL64676535,BTXN6600779431,exact,true
STL77035221,BTXN9383725090,exact,true
STL47065329,BTXN4473222158,exact,true
STL30515852,BTXN9104114228,exact,true
STL96148410,BTXN1442821170,exact,true
STL39467215,BTXN1242967772,exact,true
STL91997583,BTXN6033980216,exact,true
STL67541803,BTXN6196006511,exact,true
STL73523850,BTXN2717501372,exact,true
STL10664370,BTXN2835366532,exact,true
STL13744802,BTXN2055818937,exact,true
STL44647229,BTXN3986784937,exact,true
STL15497780,BTXN3519366159,exact,true
STL68869826,BTXN2257871569,exact,true
STL33378461,BTXN5282711820,exact,true
STL13708509,BTXN8785063375,exact,true
STL11484730,BTXN8644078069,exact,true
STL31962177,BTXN9432906482,exact,true
STL24797630,BTXN2509297213,exact,true
STL74781838,BTXN6177029546,exact,true
STL35885952,BTXN8148091759,exact,true
STL84600573,BTXN7152871576,exact,true
STL99792803,BTXN7750606039,exact,true
STL35966158,BTXN6890525241,exact,true
STL42850209,BTXN8127587703,exact,true
STL29304379,BTXN6085670299,exact,true
STL71597921,BTXN7344225106,exact,true
STL79966931,BTXN8861318978,exact,true
STL44823489,BTXN1303112289,exact,true
STL91439207,BTXN4833558590,exact,true
STL91913616,BTXN6607490643,exact,true
STL87535315,BTXN5616535642,exact,true
STL81556666,BTXN8873693233,exact,true
STL69801950,BTXN3444461279,exact,true
STL10117205,BTXN7698427847,exact,true
STL83966666,BTXN7938801381,exact,true
STL60644123,BTXN5645914862,exact,true
STL43509313,BTXN5350411442,exact,true
STL70331464,BTXN6802735923,exact,true
STL36107601,BTXN7058606663,exact,true
STL75368631,BTXN6112303329,exact,true
STL31183862,BTXN7793364885,exact,true
STL20839787,BTXN9898025320,exact,true
STL82484076,BTXN9025788919,exact,true
STL78813952,BTXN4110492096,exact,true
STL17522806,BTXN9299931192,exact,true
STL90390390,BTXN2410722568,exact,true
STL99526421,BTXN1999827868,exact,true
STL85369115,BTXN4883060320,exact,true
STL61660160,BTXN4499134964,exact,true
STL80974410,BTXN9183377530,exact,true
STL42509152,BTXN3855680301,exact,true
STL21968970,BTXN7077718449,exact,true
STL47059895,BTXN5037219959,exact,true
STL31069335,BTXN6940778554,exact,true
STL37531025,BTXN7863072932,exact,true
STL83465491,BTXN8233755139,exact,true
STL26531294,BTXN8902266045,exact,true
STL37617859,BTXN3835969337,exact,true
STL55483635,BTXN7767804602,exact,true
STL53750638,BTXN1848540059,exact,true
STL58251199,BTXN4380571297,exact,true
STL56563144,BTXN4544189732,exact,true
STL14338902,BTXN5661939927,exact,true
STL81693156,BTXN2771905083,exact,true
STL85111452,BTXN4795426792,exact,true
STL50249225,BTXN7323123833,exact,true
STL39855071,BTXN8034965208,exact,true
STL64101255,BTXN6962456556,exact,true
STL34084507,BTXN7413221181,exact,true
STL25820488,BTXN6345298627,exact,true
STL57957902,BTXN7735252482,exact,true
STL38432218,BTXN9659415053,exact,true
STL31733739,BTXN5572379164,exact,true
STL10986613,BTXN9053919494,exact,true
STL78982444,BTXN8217004698,exact,true
STL49033361,BTXN9527417744,exact,true
STL88240320,BTXN7095065938,exact,true
STL52081594,BTXN3679041151,exact,true
STL71057831,BTXN9476042911,exact,true
STL56831911,BTXN5368585393,exact,true
STL79961858,BTXN1528955341,exact,true
STL69289120,BTXN2466778908,exact,true
STL23619712,BTXN9056111542,exact,true
STL28458362,BTXN7923800449,exact,true
STL61684656,BTXN2475205622,exact,true
STL85800419,BTXN4977457968,exact,true
STL15454000,BTXN1184929760,exact,true
STL91909736,BTXN7549451468,exact,true
STL64128166,BTXN9915789008,exact,true
STL75104002,BTXN9800978002,exact,true
STL68200600,BTXN3402314560,exact,true
STL19664471,BTXN9676364117,exact,true
STL77490085,BTXN8581759007,exact,true
STL52905638,BTXN9420050562,exact,true
STL42366953,BTXN8342715073,exact,true
STL58499620,BTXN9145611290,exact,true
STL97958719,BTXN9886647500,exact,true
STL57933488,BTXN9494003944,exact,true
STL85976061,BTXN3092137185,exact,true
STL38772750,BTXN6415142951,exact,true
STL49336276,BTXN4173262970,exact,true
STL31741067,BTXN5064508793,exact,true
STL68554833,BTXN5109005343,exact,true
STL74348325,BTXN9835414420,exact,true
STL73894727,BTXN6234642285,exact,true
STL75736710,BTXN4786461995,exact,true
STL36531428,BTXN3330621485,exact,true
STL42854253,BTXN7622614800,exact,true
STL75600371,BTXN6985665014,exact,true
STL54632816,BTXN3814870772,exact,true
STL33047928,BTXN9847110301,exact,true
STL28705832,BTXN3921706579,exact,true
STL60698302,BTXN1159756091,exact,true
STL75357581,BTXN8351875591,exact,true
STL58696757,BTXN7995158256,exact,true
STL64026039,BTXN1630566478,exact,true
STL69025740,BTXN6863305463,exact,true
STL75146350,BTXN1438204602,exact,true
STL80158832,BTXN7013058430,exact,true
STL18092160,BTXN8663130342,exact,true
STL71161730,BTXN3771119721,exact,true
STL22131932,BTXN8083736697,exact,true
STL50992275,BTXN7329558507,exact,true
STL20291890,BTXN1831449858,exact,true
STL80230953,BTXN2893091098,exact,true
STL50504029,BTXN1802789546,exact,true
STL14625449,BTXN4783864516,exact,true
STL53458201,BTXN5434299602,exact,true
STL48371699,BTXN7088591769,exact,true
STL95863859,BTXN2144464838,exact,true
STL81444114,BTXN2817305855,exact,true
STL19798775,BTXN1230903938,exact,true
STL20303715,BTXN5712925382,exact,true
STL60693914,BTXN4400356551,exact,true
STL60586819,BTXN9780583637,exact,true
STL67684580,BTXN7724015820,exact,true
STL64706358,BTXN2716416312,exact,true
STL70237191,BTXN8280153323,exact,true
STL99348239,BTXN6068929352,exact,true
STL96908992,BTXN7667494968,exact,true
STL10715799,BTXN3696485311,exact,true
STL59211420,BTXN7598135073,exact,true
STL60601792,BTXN5147291693,exact,true
STL92814106,BTXN3800551792,exact,true
STL23227512,BTXN7970945664,exact,true
STL92102806,BTXN4531108862,exact,true
STL15065067,BTXN7200712546,exact,true
STL90461547,BTXN4001970974,exact,true
STL85779956,BTXN3510714325,exact,true
STL19922921,BTXN3360888822,exact,true
STL35862833,BTXN1820897413,exact,true
STL65627808,BTXN8681853274,exact,true
STL85876461,BTXN4676692250,exact,true
STL79446546,BTXN9760452394,exact,true
STL10419140,BTXN9407311067,exact,true
STL68604539,BTXN3923059102,exact,true
STL45744563,BTXN1989100876,exact,true
STL81565776,BTXN4894492237,exact,true
STL46790188,BTXN2325904636,exact,true
STL32661914,BTXN7634329901,exact,true
STL41279309,BTXN7067469850,exact,true
STL35866016,BTXN6576649853,exact,true
STL57395423,BTXN2339574163,exact,true
STL21471156,BTXN9258950780,exact,true
STL47879620,BTXN4370238447,exact,true
STL88489006,BTXN1147470233,exact,true
STL23355344,BTXN4331261293,exact,true
STL50158414,BTXN2818889669,exact,true
STL74762111,BTXN5428813712,exact,true
STL49655732,BTXN9254540887,exact,true
STL20769209,BTXN6386541058,exact,true
STL93814890,BTXN8799391747,exact,true
STL76193846,BTXN8180154613,exact,true
STL90096517,BTXN4637242407,exact,true
STL90608283,BTXN7468197630,exact,true
STL27730552,BTXN5123393606,exact,true
STL49785376,BTXN1425526840,exact,true
STL89409566,BTXN4451219063,exact,true
STL14033690,BTXN1922989632,exact,true
STL34535391,BTXN9428471244,exact,true
STL38250242,BTXN9625866762,exact,true
STL29369072,BTXN5070133260,exact,true
STL40563856,BTXN8842499617,exact,true
STL80396227,BTXN6667451752,exact,true
STL54449762,BTXN9877279923,exact,true
STL10795626,BTXN9644568508,exact,true
STL89746944,BTXN8011257632,exact,true
STL18879400,BTXN6420404899,exact,true
STL24887544,BTXN3256546700,exact,true
STL30399554,BTXN1108380090,exact,true
STL72243778,BTXN4349809858,exact,true
STL62932649,BTXN4028335262,exact,true
STL70802451,BTXN2104896222,exact,true
STL42416982,BTXN9128566908,exact,true
STL80861341,BTXN4862051121,exact,true
STL70646875,BTXN6797751278,exact,true
STL79153614,BTXN9487839698,exact,true
STL87171475,BTXN7651780149,exact,true
STL21477365,BTXN7650357349,exact,true
STL48045772,BTXN6487511915,exact,true
STL92070134,BTXN3367048600,exact,true
STL53232192,BTXN1008134366,exact,true
STL18235580,BTXN1636210471,exact,true
STL92065275,BTXN8225717408,exact,true
STL67989410,BTXN8053056106,exact,true
STL82683944,BTXN9210573458,exact,true
STL48275661,BTXN3037160038,exact,true
STL65279825,BTXN2930275936,exact,true
STL81915292,BTXN7468941804,exact,true
STL39980171,BTXN4421315225,exact,true
STL16146753,BTXN6350250335,exact,true
STL39545394,BTXN9032871711,exact,true
STL52864605,BTXN7275196393,exact,true
STL73380654,BTXN2574605799,exact,true
STL46849694,BTXN1088583209,exact,true
STL83844197,BTXN1089139295,exact,true
STL27957432,BTXN3391616868,exact,true
STL46863235,BTXN6140712161,exact,true
STL28177614,BTXN5858176624,exact,true
STL87674143,BTXN3497696667,exact,true
STL18097023,BTXN9417726367,exact,true
STL46640385,BTXN7904226070,exact,true
STL43837253,BTXN1470243216,exact,true
STL66948471,BTXN7713647974,exact,true
STL27633391,BTXN1490413639,exact,true
STL88094869,BTXN1875256854,exact,true
STL33371054,BTXN8258938342,exact,true
STL28336992,BTXN6340622611,exact,true
STL63704653,BTXN6315452646,exact,true
STL18472665,BTXN1069355702,exact,true
STL50792419,BTXN1463363966,exact,true
STL98845643,BTXN1034158134,exact,true
STL32026105,BTXN3440856406,exact,true
STL51100417,BTXN9582238647,exact,true
STL34837675,BTXN4299211871,exact,true
STL76715031,BTXN3291039977,exact,true
STL43149303,BTXN6943159559,exact,true
STL29718247,BTXN8661247680,exact,true
STL51943288,BTXN9048807919,exact,true
STL72422835,BTXN4041853717,exact,true
STL51141464,BTXN6551150504,exact,true
STL34979235,BTXN1207998549,exact,true
STL26168334,BTXN5809660891,exact,true
STL11652920,BTXN8303783899,exact,true
STL12857203,BTXN6046144758,exact,true
STL96232394,BTXN2331177557,exact,true
STL20774326,BTXN4478501195,exact,true
STL27301242,BTXN9805427929,exact,true
STL99615869,BTXN3540467739,exact,true
STL84986885,BTXN3135257270,exact,true
STL68134001,BTXN2454231705,exact,true
STL37714202,BTXN8350870626,exact,true
STL79856457,BTXN4684915116,exact,true
STL73009789,BTXN7419986928,exact,true
STL31951886,BTXN1808789120,exact,true
STL61858334,BTXN2755829631,exact,true
STL75731319,BTXN1238010076,exact,true
STL34702557,BTXN1420131058,exact,true
STL83552522,BTXN2695567919,exact,true
STL82368220,BTXN3967615471,exact,true
STL31918944,BTXN6254211733,exact,true
STL20466119,BTXN4925052942,exact,true
STL43286405,BTXN9774494332,exact,true
STL15986284,BTXN5454717395,exact,true
STL50428445,BTXN4894384102,exact,true
STL71195326,BTXN4661598560,exact,true
STL16704868,BTXN4451468901,exact,true
STL37767760,BTXN5860631562,exact,true
STL62085385,BTXN2077161411,exact,true
STL31710699,BTXN4719036357,exact,true
STL47580572,BTXN2907612564,exact,true
STL90473653,BTXN4893440203,exact,true
STL51817560,BTXN5336041890,exact,true
STL32530754,BTXN7699914642,exact,true
STL53712689,BTXN8633362005,exact,true
STL58605134,BTXN3853302802,exact,true
STL66714427,BTXN1974986786,exact,true
STL81045543,BTXN5421431209,exact,true
STL48434365,BTXN4454740747,exact,true
STL97624151,BTXN3445803421,exact,true
STL31761243,BTXN4357558286,exact,true
STL36078521,BTXN3807901011,exact,true
STL83761263,BTXN6773803830,exact,true
STL27469956,BTXN5613520292,exact,true
STL59622137,BTXN2770404347,exact,true
STL37869743,BTXN4984935816,exact,true
STL75894077,BTXN4778449970,exact,true
STL42010319,BTXN6070318668,exact,true
STL21326502,BTXN6456281094,exact,true
STL67817948,BTXN4120901987,exact,true
STL59182326,BTXN7476600786,exact,true
STL12291861,BTXN5674465049,exact,true
STL12285664,BTXN1423456388,exact,true
STL47091336,BTXN6587087223,exact,true
STL59845328,BTXN1305867282,exact,true
STL28224832,BTXN1843066382,exact,true
STL31281334,BTXN9463330821,exact,true
STL49522228,BTXN7070948190,exact,true
STL98159256,BTXN3165478486,exact,true
STL39167919,BTXN3086064127,exact,true
STL40619700,BTXN8841762196,exact,true
STL28132677,BTXN4899253477,exact,true
STL43558020,BTXN7771944544,exact,true
STL28542655,BTXN9397432843,exact,true
STL64685856,BTXN4936007308,exact,true
STL87126239,BTXN5003764778,exact,true
STL20730816,BTXN1174723770,exact,true
STL81842173,BTXN4158971822,exact,true
STL73084183,BTXN5216404432,exact,true
STL58413476,BTXN1327691143,exact,true
STL82659539,BTXN1482551211,exact,true
STL54431225,BTXN3319304228,exact,true
STL17205617,BTXN3807660580,exact,true
STL96318142,BTXN3882263644,exact,true
STL98595449,BTXN6334446610,exact,true
STL73193967,BTXN7692521298,exact,true
STL76717557,BTXN2223288235,exact,true
STL43192665,BTXN9579656659,exact,true
STL96696921,BTXN2480735508,exact,true
STL26086512,BTXN3195057644,exact,true
STL95443112,BTXN8266501630,exact,true
STL54163798,BTXN6874501287,exact,true
STL88836252,BTXN3453155134,exact,true
STL37843098,BTXN3968367393,exact,true
STL81526250,BTXN3958132338,exact,true
STL96699315,BTXN7179028534,exact,true
STL56782096,BTXN2937048974,exact,true
STL91856920,BTXN2660215499,exact,true
STL13811909,BTXN6780069479,exact,true
STL40497049,BTXN3053879696,exact,true
STL35208482,BTXN3672846109,exact,true
STL99475452,BTXN9097703369,exact,true
STL28699145,BTXN9155053379,exact,true
STL46046322,BTXN6544585237,exact,true
STL38210989,BTXN3080465602,exact,true
STL41342516,BTXN6639315728,exact,true
STL99494168,BTXN3763111399,exact,true
STL12722186,BTXN3990547149,exact,true
STL98326999,BTXN9737936635,exact,true
STL90094105,BTXN5717169062,exact,true
STL19851441,BTXN2594118207,exact,true
STL77799466,BTXN9207266632,exact,true
STL54877577,BTXN9051848243,exact,true
STL78710704,BTXN4860113291,exact,true
STL19781150,BTXN8816848256,exact,true
STL18017605,BTXN6636006629,exact,true
STL59606940,BTXN3879919722,exact,true
STL59032649,BTXN9119516755,exact,true
STL65583143,BTXN1607389183,exact,true
STL54767661,BTXN8409631565,exact,true
STL97980934,BTXN2763631451,exact,true
STL71018138,BTXN1173276331,exact,true
STL38899913,BTXN5773460329,exact,true
STL62441571,BTXN1857467319,exact,true
STL56741756,BTXN9292262336,exact,true
STL87844112,BTXN3815293909,exact,true
STL98748527,BTXN3766016263,exact,true
STL37386935,BTXN9405478651,exact,true
STL31713090,BTXN8296479622,exact,true
STL67639209,BTXN6187028332,exact,true
STL84968754,BTXN8731141390,exact,true
STL84816460,BTXN5541290895,exact,true
STL87984626,BTXN8450023461,exact,true
STL29492595,BTXN5364938839,exact,true
STL85091449,BTXN7594337695,exact,true
STL96831020,BTXN2265368696,exact,true
STL44529797,BTXN6029361573,exact,true
STL75144756,BTXN5427236162,exact,true
STL48565019,BTXN7701688471,exact,true
STL57123554,BTXN3939776686,exact,true
STL20692228,BTXN1527274977,exact,true
STL22413421,BTXN5909866613,exact,true
STL94039707,BTXN9043921875,exact,true
STL81274604,BTXN5721659395,exact,true
STL22903176,BTXN8903587741,exact,true
STL77824363,BTXN3697142370,exact,true
STL46460095,BTXN5894548016,exact,true
STL88217091,BTXN5811792881,exact,true
STL45602885,BTXN1982516828,exact,true
STL95558984,BTXN7847691783,exact,true
STL76320855,BTXN6803255895,exact,true
STL52858008,BTXN8865903404,exact,true
STL86131388,BTXN2089345509,exact,true
STL91479313,BTXN7796460274,exact,true
STL57387117,BTXN1682803699,exact,true
STL45695765,BTXN3552895828,exact,true
STL45348052,BTXN9193583931,exact,true
STL23613562,BTXN7131222391,exact,true
STL85176362,BTXN7222712995,exact,true
STL82970841,BTXN8322113654,exact,true
STL31757783,BTXN7508352925,exact,true
STL13392730,BTXN7889815598,exact,true
STL13293434,BTXN2750518888,exact,true
STL15188578,BTXN6862368075,exact,true
STL70154827,BTXN9960608601,exact,true
STL90567991,BTXN9201666494,exact,true
STL88075819,BTXN8270614940,exact,true
STL44089381,BTXN9056080800,exact,true
STL94510833,BTXN7149000215,exact,true
STL35052476,BTXN7902901665,exact,true
STL19482105,BTXN6447592138,exact,true
STL41388066,BTXN2053315648,exact,true
STL74557282,BTXN3962542409,exact,true
STL35782479,BTXN8448870877,exact,true
STL29023802,BTXN3115460315,exact,true
STL90954026,BTXN1978652707,exact,true
STL62167672,BTXN9297529885,exact,true
STL68605045,BTXN4152829643,exact,true
STL44161654,BTXN1536971990,exact,true
STL11165408,BTXN9795455531,exact,true
STL47612733,BTXN2640161038,exact,true
STL80031903,BTXN6024336791,exact,true
STL99168564,BTXN1614209543,exact,true
STL73062676,BTXN2585425209,exact,true
STL67102891,BTXN6069863386,exact,true
STL14361923,BTXN5614689696,exact,true
STL80711941,BTXN6223482851,exact,true
STL42051740,BTXN7034292133,exact,true
STL29505642,BTXN9023315318,exact,true
STL78598072,BTXN7194912813,exact,true
STL87109400,BTXN2309980284,exact,true
STL93551805,BTXN5364203349,exact,true
STL66826918,BTXN7024634797,exact,true
STL41920213,BTXN9760510107,exact,true
STL50043448,BTXN8215235763,exact,true
STL81477406,BTXN5219543850,exact,true
STL75808389,BTXN7898380275,exact,true
STL73610578,BTXN6239374054,exact,true
STL45697733,BTXN8106306317,exact,true
STL51347733,BTXN2324814784,exact,true
STL35749190,BTXN8265158917,exact,true
STL35026891,BTXN9561209499,exact,true
STL32647314,BTXN2983588212,exact,true
STL58928692,BTXN7151045320,exact,true
STL75579926,BTXN2236529886,exact,true
STL15010927,BTXN6219450480,exact,true
STL22986899,BTXN4580222833,exact,true
STL62260606,BTXN8828571621,exact,true
STL88456575,BTXN5153747884,exact,true
STL33709769,BTXN2643176773,exact,true
STL96241803,BTXN8060042237,exact,true
STL86053722,BTXN2653115940,exact,true
STL63924989,BTXN3755529498,exact,true
STL69456498,BTXN8673213883,exact,true
STL20968129,BTXN2284877737,exact,true
STL74093185,BTXN2029745249,exact,true
STL18139903,BTXN1532398790,exact,true
STL54892754,BTXN3813771187,exact,true
STL51041447,BTXN3641703352,exact,true
STL40394759,BTXN7176701276,exact,true
STL32407152,BTXN9980684520,exact,true
STL76253232,BTXN1333463510,exact,true
STL75040506,BTXN8417169166,exact,true
STL81172604,BTXN4189625548,exact,true
STL41483167,BTXN9616685750,exact,true
STL88504200,BTXN6758337481,exact,true
STL88582240,BTXN9466200647,exact,true
STL75754564,BTXN3170754810,exact,true
STL38213310,BTXN6504043953,exact,true
STL16688006,BTXN7199627373,exact,true
STL91791075,BTXN1044794932,exact,true
STL40700413,BTXN2421092392,exact,true
STL80412922,BTXN7346609090,exact,true
STL52862867,BTXN3837575260,exact,true
STL68532328,BTXN2790522439,exact,true
STL52873585,BTXN6980132793,exact,true
STL17804939,BTXN4171313176,exact,true
STL72010237,BTXN9072392792,exact,true
STL60195013,BTXN3194184745,exact,true
STL56519886,BTXN3869184533,exact,true
STL46254537,BTXN7170250101,exact,true
STL56164318,BTXN4785468894,exact,true
STL55959367,BTXN7965358847,exact,true
STL35366804,BTXN5033354958,exact,true
STL80626823,BTXN8245298257,exact,true
STL45418577,BTXN5310820742,exact,true
STL98426942,BTXN4003084079,exact,true
STL65145871,BTXN8275945874,exact,true
STL99700289,BTXN3031710135,exact,true
STL44758867,BTXN2771290222,exact,true
STL97120745,BTXN5867100870,exact,true
STL17198308,BTXN4332964607,exact,true
STL90915333,BTXN4650113924,exact,true
STL81748596,BTXN3784571866,exact,true
STL66831223,BTXN9511344907,exact,true
STL95328373,BTXN5053557627,exact,true
STL99259810,BTXN2291370009,exact,true
STL70590670,BTXN4336283325,exact,true
STL81432223,BTXN9827047368,exact,true
STL49004528,BTXN3114014869,exact,true
STL96000832,BTXN4326522980,exact,true
STL79905125,BTXN4621856945,exact,true
STL39857324,BTXN6432423084,exact,true
STL42021917,BTXN4758993012,exact,true
STL76846177,BTXN2146817300,exact,true
STL78152285,BTXN5808723440,exact,true
STL84135652,BTXN5660585008,exact,true
STL38163898,BTXN4425695182,exact,true
STL56375751,BTXN7953698363,exact,true
STL33840217,BTXN6835974871,exact,true
STL50952399,BTXN8135446382,exact,true
STL69333565,BTXN1056928175,exact,true
STL61727836,BTXN6799237253,exact,true
STL91648720,BTXN7539512791,exact,true
STL34131958,BTXN9500807546,exact,true
STL29400353,BTXN3754957763,exact,true
STL92578417,BTXN8459151440,exact,true
STL56036078,BTXN2314057774,exact,true
STL58702279,BTXN4825269159,exact,true
STL18349543,BTXN5648738750,exact,true
STL84771003,BTXN9146658708,exact,true
STL41317701,BTXN8226873094,exact,true
STL86224904,BTXN9911987273,exact,true
STL29354815,BTXN6512269465,exact,true
STL70026661,BTXN5632852191,exact,true
STL59066788,BTXN9598937297,exact,true
STL77087505,BTXN1853010113,exact,true
STL47835412,BTXN3810028360,exact,true
STL15305706,BTXN5568316921,exact,true
STL36091292,BTXN2773451378,exact,true
STL43324697,BTXN3521463445,exact,true
STL77530246,BTXN4529780685,exact,true
STL43811276,BTXN4401069046,exact,true
STL54992109,BTXN1051854568,exact,true
STL28546314,BTXN5137348350,exact,true
STL10005892,BTXN7966577201,exact,true
STL85054756,BTXN8206391850,exact,true
STL21811372,BTXN9999094285,exact,true
STL48031428,BTXN4666436655,exact,true
STL91037396,BTXN6811247805,exact,true
STL24355128,BTXN6264522661,exact,true
STL11263757,BTXN2390381482,exact,true
STL65306696,BTXN4493032588,exact,true
STL54399744,BTXN5149972718,exact,true
STL68119820,BTXN5039566981,exact,true
STL34666388,BTXN3720468986,exact,true
STL61585319,BTXN2174107923,exact,true
STL38219053,BTXN8717946867,exact,true
STL14532940,BTXN1015168820,exact,true
STL97866122,BTXN4449772683,exact,true
STL81536374,BTXN9116990906,exact,true
STL45050702,BTXN8477376141,exact,true
STL70547152,BTXN7140080382,exact,true
STL57869075,BTXN1578691057,exact,true
STL60556089,BTXN2867203809,exact,true
STL82890894,BTXN5323232301,exact,true
STL52607443,BTXN7730635403,exact,true
STL50009505,BTXN4491067415,exact,true
STL65310428,BTXN4260006898,exact,true
STL94945126,BTXN4876031417,exact,true
STL65864987,BTXN7010362761,exact,true
STL59168078,BTXN3868663768,exact,true
STL41004820,BTXN4757955760,exact,true
STL76564809,BTXN5299374468,exact,true
STL79479606,BTXN6505681637,exact,true
STL31845447,BTXN6853940949,exact,true
STL57744209,BTXN3336819649,exact,true
STL85559815,BTXN1720184891,exact,true
STL19683288,BTXN9964548819,exact,true
STL46406566,BTXN1703849636,exact,true
STL64353541,BTXN9070212130,exact,true
STL20634883,BTXN5446964072,exact,true
STL15429706,BTXN8510340765,exact,true
STL10235685,BTXN6796347699,exact,true
STL87355367,BTXN1145516409,exact,true
STL56692051,BTXN8279412309,exact,true
STL30719468,BTXN6960459317,exact,true
STL89268236,BTXN2314521652,exact,true
STL45759513,BTXN2990040109,exact,true
STL65600782,BTXN8531890819,exact,true
STL12978219,BTXN6063207685,exact,true
STL74954363,BTXN9484392237,exact,true
STL87004774,BTXN9197522521,exact,true
STL67869873,BTXN2954965219,exact,true
STL14944471,BTXN4309856600,exact,true
STL92961616,BTXN5704182615,exact,true
STL12460343,BTXN5115791946,exact,true
STL26224801,BTXN8553502966,exact,true
STL65101211,BTXN2850311634,exact,true
STL74573004,BTXN3094792432,exact,true
STL49337849,BTXN5190276278,exact,true
STL50348567,BTXN6133242618,exact,true
STL66785904,BTXN5503594528,exact,true
STL13804525,BTXN8515443304,exact,true
STL36166885,BTXN6121075437,exact,true
STL96138844,BTXN4686958664,exact,true
STL92257225,BTXN6999141714,exact,true
STL12145989,BTXN6732071183,exact,true
STL53298159,BTXN5724847054,exact,true
STL65773807,BTXN6996628677,exact,true
STL58895782,BTXN4383057471,exact,true
STL54320605,BTXN5494185332,exact,true
STL70261704,BTXN3266318715,exact,true
STL22066354,BTXN6363085164,exact,true
STL65832194,BTXN1667953544,exact,true
STL55405053,BTXN1545829138,exact,true
STL48818643,BTXN3330406060,exact,true
STL51223806,BTXN5172444757,exact,true
STL92515421,BTXN6874555236,exact,true
STL99550807,BTXN9634416377,exact,true
STL65591329,BTXN5637446107,exact,true
STL49403065,BTXN3762073811,exact,true
STL22800987,BTXN6998533230,exact,true
STL26315927,BTXN5346080741,exact,true
STL72199800,BTXN5242131835,exact,true
STL65040950,BTXN4803315121,exact,true
STL45460325,BTXN1636970433,exact,true
STL52940970,BTXN7801576069,exact,true
STL23431425,BTXN1893742365,exact,true
STL91504423,BTXN1373483737,exact,true
STL94652676,BTXN5070844941,exact,true
STL86716337,BTXN3766291491,exact,true
STL23697035,BTXN5640222898,exact,true
STL17394485,BTXN1968936279,exact,true
STL73004940,BTXN4785620110,exact,true
STL62062203,BTXN3231257472,exact,true
STL62945333,BTXN9448701381,exact,true
STL13489626,BTXN9797107396,exact,true
STL51524257,BTXN9081444427,exact,true
STL71034845,BTXN4961123612,exact,true
STL48657459,BTXN4332820641,exact,true
STL59032066,BTXN7764957458,exact,true
