settlement_id,reference_id,amount,date,status
STL98128343,RZP8711875201,46507.41,2026-07-05,pending
STL16738810,RZP9592847764,73218.06,2026-07-14,settled
STL75804247,RZP6104183720,18308.82,2026-07-06,settled
STL33395605,RZP8536894053,32035.37,2026-07-12,settled
STL92825222,RZP4266807729,63007.77,2026-07-11,settled
STL59401172,RZP4245640071,30708.63,2026-07-13,settled
STL40961561,RZP1764308437,2683.41,2026-07-09,settled
STL18679224,RZP4374588798,14340.66,2026-07-01,settled
STL48973089,RZP9510850666,23027.50,2026-07-11,settled
STL10170043,RZP5891795878,65345.10,2026-07-01,reversed
STL42536893,RZP4864491384,59602.96,2026-07-06,settled
STL31822094,RZP9150323942,42761.36,2026-07-12,settled
STL33317675,RZP2210500728,52564.39,2026-07-14,settled
STL71130061,RZP5106917080,44700.94,2026-07-15,settled
STL90964604,RZP2089487104,8136.15,2026-07-07,pending
STL88522562,RZP9122383719,69645.44,2026-07-05,settled
STL69768305,RZP7974482386,45134.42,2026-07-05,settled
STL69601041,RZP1408796715,60477.99,2026-07-09,settled
STL73688122,RZP4577055942,21812.90,2026-07-05,settled
STL77770256,RZP3204615882,72790.23,2026-07-15,settled
STL57614892,RZP9249713997,70610.00,2026-07-13,settled
STL69873165,RZP8676146857,35423.46,2026-07-14,settled
STL98471258,RZP3397733210,27601.51,2026-07-15,settled
STL25524060,RZP6804899644,51948.94,2026-07-12,settled
STL41840456,RZP9609247804,56225.12,2026-07-04,settled
STL51157317,RZP9082041944,50562.20,2026-07-12,settled
STL44201119,RZP1324629668,10025.32,2026-07-06,settled
STL12803439,RZP6748262336,66379.01,2026-07-14,pending
STL15333881,RZP8208423762,62184.66,2026-07-10,settled
STL43134670,RZP8028476428,22824.56,2026-07-10,settled
STL15176365,RZP5797007192,44183.13,2026-07-13,settled
STL21412545,RZP4356067631,64295.38,2026-07-12,settled
STL40381761,RZP4212918270,58545.77,2026-07-04,settled
STL87003171,RZP9329456520,57366.18,2026-07-07,settled
STL25379023,RZP9503055201,2392.68,2026-07-05,settled
STL26904026,RZP6724578179,11625.79,2026-07-05,settled
STL92685121,RZP4228519371,32770.52,2026-07-09,settled
STL93988220,RZP5288602086,29935.14,2026-07-02,settled
STL31871060,RZP2167130526,14073.24,2026-07-02,settled
STL10738074,RZP3771840289,41631.65,2026-07-04,settled
STL17677970,RZP4886448703,65319.14,2026-07-01,settled
STL28196422,RZP4912681762,37980.80,2026-07-01,settled
STL98430259,RZP2050370811,25130.64,2026-07-09,settled
STL21816633,RZP1650881893,4422.33,2026-07-03,settled
STL23030807,RZP7775258263,6371.25,2026-07-10,settled
STL97293257,RZP5374988362,20303.19,2026-07-02,settled
STL29357714,RZP6992804982,51906.98,2026-07-11,settled
STL98873695,RZP6296715825,14447.36,2026-07-13,settled
STL24305992,RZP5026832840,71059.39,2026-07-15,settled
STL10700910,RZP5639775572,46339.33,2026-07-01,settled
STL86808063,RZP2995489360,43587.12,2026-07-14,pending
STL94469399,RZP6439731720,42592.04,2026-07-13,settled
STL81954249,RZP7625452187,32188.29,2026-07-14,settled
STL27818576,RZP3552121368,37829.77,2026-07-03,settled
STL48676092,RZP1759673813,10263.28,2026-07-10,settled
STL33322298,RZP7216837101,3169.52,2026-07-06,settled
STL94554417,RZP6725253448,63482.55,2026-07-05,pending
STL67660684,RZP5561240526,69896.16,2026-07-11,settled
STL86980069,RZP9431976274,66813.44,2026-07-12,settled
STL21176950,RZP5679740071,39241.88,2026-07-03,settled
STL10368833,RZP9952578681,59699.79,2026-07-09,settled
STL71011309,RZP6867554328,26609.98,2026-07-08,settled
STL86958541,RZP8811136438,47591.72,2026-07-13,pending
STL25370822,RZP4123450065,4510.49,2026-07-06,settled
STL93219695,RZP9160123504,65852.85,2026-07-15,settled
STL92164492,RZP2696807013,35424.70,2026-07-12,settled
STL49655732,RZP1285981511,15707.50,2026-07-07,settled
STL42442051,RZP5810444136,63623.35,2026-07-15,settled
STL93265323,RZP9083564178,62521.98,2026-07-02,settled
STL51502550,RZP3832474155,33690.70,2026-07-14,settled
STL71498327,RZP3373872939,36384.49,2026-07-02,settled
STL29369643,RZP3011708504,56886.73,2026-07-04,settled
STL47719794,RZP8107846148,13925.40,2026-07-10,settled
STL86043928,RZP3367854835,8035.05,2026-07-05,reversed
STL13057063,RZP3399749456,73020.39,2026-07-06,settled
STL94931591,RZP8504443864,67904.20,2026-07-09,settled
STL23184840,RZP5545460430,4148.64,2026-07-05,settled
STL66490660,RZP2105797416,63204.22,2026-07-10,settled
STL16833849,RZP6882350999,3862.61,2026-07-04,settled
STL33721429,RZP3696289780,37713.88,2026-07-14,settled
STL19519590,RZP9049982029,8838.37,2026-07-10,settled
STL72849055,RZP3119977288,8663.14,2026-07-07,settled
STL19220300,RZP9902466617,41557.14,2026-07-03,pending
STL78884484,RZP5768094561,1009.57,2026-07-02,settled
STL23794914,RZP5540381797,8177.98,2026-07-04,settled
STL37849490,RZP6942236690,12832.50,2026-07-06,settled
STL51457320,RZP9424212435,12515.89,2026-07-06,settled
STL90391230,RZP5466667598,18144.36,2026-07-09,settled
STL79116426,RZP4295590726,18113.10,2026-07-08,settled
STL67722969,RZP8099918556,19245.96,2026-07-06,settled
STL12882469,RZP7790041807,62911.04,2026-07-11,settled
STL29274928,RZP3687195163,66983.84,2026-07-12,settled
STL34647368,RZP1645809844,64889.13,2026-07-01,settled
STL39159077,RZP9508528602,9599.91,2026-07-05,settled
STL97667336,RZP5936722899,40258.77,2026-07-01,settled
STL35063557,RZP9629259723,69927.70,2026-07-07,settled
STL81313077,RZP1653795616,60859.10,2026-07-08,settled
STL95558205,RZP7992321796,21693.07,2026-07-12,settled
STL16593339,RZP5584193081,66152.47,2026-07-07,settled
STL93788119,RZP1993831127,34445.44,2026-07-05,settled
STL83438256,RZP4403105235,74910.12,2026-07-02,settled
STL36217606,RZP3439662664,38731.00,2026-07-03,settled
STL90390390,RZP7286893331,2961.94,2026-07-11,settled
STL25381121,RZP9397123662,5357.46,2026-07-13,settled
STL33604452,RZP3034052817,25990.74,2026-07-10,settled
STL80498048,RZP4250708649,53927.91,2026-07-06,settled
STL14338902,RZP5037984921,35538.79,2026-07-12,settled
STL45033043,RZP3233595575,44630.21,2026-07-02,reversed
STL87675615,RZP3603024100,62323.95,2026-07-12,settled
STL72878778,RZP5488573007,11235.23,2026-07-04,settled
STL48525748,RZP9300147586,4956.31,2026-07-09,settled
STL51044474,RZP6269324692,24269.66,2026-07-09,settled
STL82364338,RZP8499495534,56303.75,2026-07-11,settled
STL64417372,RZP4116867580,8138.69,2026-07-12,settled
STL37122186,RZP5585886212,49029.80,2026-07-02,pending
STL85735659,RZP8076215862,50494.14,2026-07-07,settled
STL44631764,RZP7014707212,66987.68,2026-07-02,settled
STL82205049,RZP4709238054,49498.76,2026-07-06,settled
STL75767508,RZP4539383339,73146.27,2026-07-06,settled
STL41491678,RZP8383635018,72493.84,2026-07-06,settled
STL69192391,RZP6507381541,18309.01,2026-07-14,settled
STL64255550,RZP4093255268,5850.60,2026-07-06,settled
STL17546607,RZP5529588160,10975.09,2026-07-02,settled
STL24234264,RZP1322988469,40549.45,2026-07-08,settled
STL53697972,RZP8301691454,14690.69,2026-07-11,settled
STL18389056,RZP5074471410,7691.99,2026-07-07,settled
STL38418082,RZP2191392753,10525.34,2026-07-06,settled
STL64285765,RZP5893962164,24048.69,2026-07-11,settled
STL84575626,RZP4120092279,73758.75,2026-07-13,settled
STL51945017,RZP1945875489,72345.18,2026-07-08,settled
STL80202373,RZP4447321574,59223.27,2026-07-07,settled
STL74043929,RZP8023438271,11634.86,2026-07-03,settled
STL65391351,RZP5926340629,59658.38,2026-07-03,settled
STL78408525,RZP4051260892,46167.33,2026-07-13,settled
STL34901990,RZP7621147142,34328.88,2026-07-13,settled
STL96186250,RZP6410728510,66541.29,2026-07-13,settled
STL68076576,RZP8425907323,40722.30,2026-07-09,settled
STL85966106,RZP5206909190,23015.90,2026-07-03,settled
STL22176493,RZP5117609913,14173.21,2026-07-07,settled
STL28444834,RZP9509420556,24917.66,2026-07-12,settled
STL65525293,RZP8116842551,66314.11,2026-07-08,settled
STL77904897,RZP4942571494,49854.98,2026-07-09,reversed
STL26815078,RZP1045904671,47182.83,2026-07-01,settled
STL70000646,RZP8769532088,48618.21,2026-07-12,settled
STL92932653,RZP4858309500,3909.01,2026-07-11,settled
STL27755401,RZP8070548939,54376.66,2026-07-04,settled
STL15104426,RZP2611891883,65579.01,2026-07-07,settled
STL71389663,RZP7232435041,40281.65,2026-07-07,settled
STL47808492,RZP1972247225,42032.09,2026-07-15,settled
STL30744991,RZP4395560956,52631.02,2026-07-09,settled
STL60485170,RZP2558921371,31898.41,2026-07-14,settled
STL24400119,RZP5513410155,35993.68,2026-07-14,settled
STL84537195,RZP3836269962,22708.84,2026-07-12,settled
STL96574105,RZP4644043810,29554.50,2026-07-14,settled
STL38341093,RZP3032323117,67536.07,2026-07-05,settled
STL74490820,RZP1038001206,71627.55,2026-07-05,settled
STL21366386,RZP8769305896,54766.54,2026-07-06,settled
STL36034650,RZP6892001294,58919.41,2026-07-12,settled
STL54003867,RZP4761070294,47846.00,2026-07-07,settled
STL47630330,RZP5352716764,54797.84,2026-07-09,settled
STL84458761,RZP9696035868,42342.08,2026-07-09,settled
STL43462457,RZP6178271704,21424.12,2026-07-11,settled
STL64849198,RZP2059405744,30623.00,2026-07-08,settled
STL65558826,RZP8554074206,36799.68,2026-07-08,settled
STL29709029,RZP5759065140,3155.09,2026-07-01,reversed
STL69193052,RZP1176369928,10777.53,2026-07-01,settled
STL21258485,RZP4050823962,45901.99,2026-07-13,settled
STL84816460,RZP3596403894,12548.73,2026-07-14,settled
STL71647022,RZP7445140141,25322.20,2026-07-09,pending
STL81760089,RZP4905192836,67977.26,2026-07-09,settled
STL97611749,RZP9240487171,5222.13,2026-07-05,settled
STL25233124,RZP6857266406,62240.96,2026-07-01,settled
STL67786454,RZP3767875444,32453.26,2026-07-07,settled
STL48382243,RZP1152859029,43328.17,2026-07-07,settled
STL89115288,RZP6975649003,53494.62,2026-07-13,settled
STL69830441,RZP6398392822,30198.56,2026-07-15,settled
STL48366253,RZP5058172647,12800.93,2026-07-01,settled
STL50163608,RZP8722865092,60484.54,2026-07-13,settled
STL30207490,RZP4487385366,41115.54,2026-07-06,settled
STL87061479,RZP2007192464,1449.83,2026-07-02,settled
STL98910068,RZP7430858360,19549.95,2026-07-12,settled
STL48433111,RZP3691623734,7967.59,2026-07-06,pending
STL69781353,RZP7697472563,8765.26,2026-07-11,settled
STL62129978,RZP6379628098,44280.42,2026-07-02,settled
STL67745293,RZP3838526361,27986.42,2026-07-03,settled
STL44310321,RZP8037048746,27960.84,2026-07-03,settled
STL96964489,RZP9773971869,24560.85,2026-07-05,settled
STL55263280,RZP1317209001,63357.97,2026-07-10,settled
STL58488507,RZP4167591308,8339.41,2026-07-09,settled
STL64803272,RZP8586248670,41013.85,2026-07-10,settled
STL91104534,RZP7152435919,20287.22,2026-07-05,settled
STL37617859,RZP8659700479,71189.52,2026-07-01,settled
STL72208091,RZP4600080185,1917.36,2026-07-11,settled
STL19471380,RZP4566526494,29777.34,2026-07-07,settled
STL67119038,RZP4439048981,31180.93,2026-07-09,settled
STL90518370,RZP4210935947,4322.43,2026-07-12,settled
STL29280500,RZP9277829914,69631.67,2026-07-04,settled
STL55513764,RZP9792162706,73235.49,2026-07-13,settled
STL16041703,RZP5241464284,13667.03,2026-07-12,settled
STL18885738,RZP3683556840,26477.87,2026-07-15,reversed
STL21280044,RZP4669387244,31181.47,2026-07-03,settled
STL78851029,RZP6915334476,31133.78,2026-07-05,settled
STL83196740,RZP2173928800,41386.63,2026-07-02,settled
STL10524592,RZP5710532709,14997.03,2026-07-03,settled
STL28898716,RZP4121203389,19598.95,2026-07-06,settled
STL77370448,RZP1210054842,52559.52,2026-07-08,settled
STL72244725,RZP3641151892,49413.37,2026-07-06,settled
STL88331941,RZP6727719441,19492.90,2026-07-07,settled
STL43316006,RZP9803853753,65067.65,2026-07-07,settled
STL14086791,RZP4175917932,66415.75,2026-07-14,settled
STL58326438,RZP4941303795,36308.52,2026-07-13,settled
STL40374067,RZP9260148084,640.69,2026-07-04,settled
STL24604335,RZP6987904791,45324.21,2026-07-11,settled
STL88525858,RZP5119809923,4917.59,2026-07-09,settled
STL17427542,RZP3635378214,20478.23,2026-07-05,settled
STL32728200,RZP9954463688,73561.98,2026-07-14,reversed
STL67670829,RZP4433188891,22997.11,2026-07-09,settled
STL32800221,RZP2562891659,38976.73,2026-07-09,settled
STL87715605,RZP2014379087,40169.90,2026-07-05,settled
STL19855438,RZP5638256548,56428.27,2026-07-05,settled
STL52453658,RZP1213850798,71367.49,2026-07-13,settled
STL27113979,RZP8383649416,74459.62,2026-07-09,settled
STL54976751,RZP5073155376,25526.21,2026-07-05,settled
STL72721173,RZP9883711099,10307.90,2026-07-13,settled
STL51365825,RZP7400917909,45760.99,2026-07-14,settled
STL74679532,RZP2544612493,9991.84,2026-07-01,pending
STL91254850,RZP3783751896,70442.51,2026-07-07,settled
STL35491363,RZP4988817627,29959.21,2026-07-09,pending
STL59128893,RZP6462060032,11392.53,2026-07-13,settled
STL34827709,RZP8834837023,55348.55,2026-07-12,settled
STL80974410,RZP5977536798,20204.03,2026-07-10,settled
STL94111230,RZP1544222143,37648.31,2026-07-03,settled
STL46286473,RZP1037928817,74264.53,2026-07-07,settled
STL23238967,RZP9175962634,8073.87,2026-07-10,settled
STL94525661,RZP3064277665,26217.40,2026-07-11,settled
STL96092824,RZP5842020415,54040.14,2026-07-06,settled
STL99767656,RZP5376596117,31520.58,2026-07-15,settled
STL97011258,RZP7397578518,66348.69,2026-07-15,settled
STL78896287,RZP5403231531,70448.18,2026-07-03,settled
STL63018576,RZP8954411395,13807.05,2026-07-06,settled
STL32730408,RZP3687397881,11516.25,2026-07-15,settled
STL48212377,RZP9137691932,62366.50,2026-07-08,settled
STL37326038,RZP2921996232,66366.16,2026-07-13,settled
STL89260680,RZP3786402685,64029.88,2026-07-09,settled
STL85773927,RZP5382727060,58954.74,2026-07-05,settled
STL89853132,RZP2931915883,27224.99,2026-07-02,settled
STL96159780,RZP8254514529,69971.59,2026-07-12,settled
STL19189898,RZP2121385725,39723.19,2026-07-02,settled
STL56287169,RZP5049298648,6878.34,2026-07-14,settled
STL26567514,RZP5277691269,25112.54,2026-07-01,settled
STL51831014,RZP2911717647,46845.15,2026-07-15,settled
STL67124265,RZP5262384190,37174.21,2026-07-08,settled
STL22938794,RZP2576343434,52103.65,2026-07-05,settled
STL39384006,RZP2768843874,3612.24,2026-07-15,settled
STL78702682,RZP7279280688,12895.19,2026-07-02,settled
STL96418691,RZP5734973716,70034.58,2026-07-05,settled
STL78341492,RZP2000020774,27633.54,2026-07-04,settled
STL17596334,RZP5326418506,56968.16,2026-07-02,settled
STL96993538,RZP4042433866,18128.89,2026-07-14,settled
STL49226090,RZP2004096790,12584.36,2026-07-05,settled
STL82896238,RZP4898225364,47751.79,2026-07-11,settled
STL41098127,RZP9680385424,62476.24,2026-07-11,settled
STL68166960,RZP9908142289,51751.35,2026-07-15,settled
STL98413526,RZP4244797074,39152.52,2026-07-01,settled
STL11314008,RZP1769350402,13420.95,2026-07-02,settled
STL34689178,RZP7622090061,49123.10,2026-07-09,settled
STL60778883,RZP5548825703,62941.09,2026-07-06,settled
STL14699163,RZP4338429006,54327.08,2026-07-10,settled
STL82736681,RZP4478842296,14929.89,2026-07-08,settled
STL66151123,RZP8574596448,57145.74,2026-07-01,settled
STL33957444,RZP1490576029,8523.59,2026-07-06,settled
STL36578446,RZP9231174966,28150.84,2026-07-15,settled
STL38598165,RZP6528864476,29394.73,2026-07-10,settled
STL53078648,RZP4186812559,54804.52,2026-07-13,settled
STL33383555,RZP1409417873,74536.08,2026-07-04,pending
STL69978444,RZP5586402997,11189.11,2026-07-08,settled
STL55170547,RZP3690519228,1052.32,2026-07-05,pending
STL10440737,RZP5086606619,64788.09,2026-07-04,settled
STL52720527,RZP1258183543,56905.98,2026-07-08,settled
STL54201328,RZP9591128080,6261.18,2026-07-10,settled
STL14760195,RZP9923475868,33534.97,2026-07-02,settled
STL60737042,RZP7166173328,68290.28,2026-07-04,settled
STL78294681,RZP4500105668,32823.57,2026-07-05,settled
STL47937053,RZP8906623332,65182.81,2026-07-15,settled
STL34103854,RZP1972757486,29436.01,2026-07-08,settled
STL16211706,RZP5633188195,13652.62,2026-07-12,settled
STL27456934,RZP5662608280,7373.17,2026-07-06,settled
STL35026053,RZP4550460128,12004.42,2026-07-12,settled
STL84963374,RZP6218104892,43917.76,2026-07-13,settled
STL65785504,RZP7711096488,9853.64,2026-07-12,settled
STL66996818,RZP6682871122,41228.28,2026-07-04,settled
STL97545004,RZP5437276178,18780.46,2026-07-06,settled
STL39892759,RZP6455099807,26539.01,2026-07-02,settled
STL93477305,RZP4899608809,47980.72,2026-07-08,settled
STL75327526,RZP2345482057,32598.56,2026-07-11,settled
STL70899067,RZP2710058532,13183.29,2026-07-14,pending
STL75637122,RZP2870199892,45456.53,2026-07-11,settled
STL18568463,RZP4669890656,66283.08,2026-07-01,reversed
STL27301242,RZP9940500411,19786.95,2026-07-10,settled
STL49716379,RZP5852568139,18916.53,2026-07-06,settled
STL82015813,RZP9422178569,18409.20,2026-07-02,settled
STL34829952,RZP5169903341,20434.51,2026-07-06,settled
STL53087921,RZP3529359505,25007.65,2026-07-05,settled
STL16695004,RZP5627926417,55212.74,2026-07-05,settled
STL83833868,RZP9490887370,9647.67,2026-07-03,settled
STL47203031,RZP3851894234,7389.39,2026-07-04,settled
STL58229499,RZP9414417221,52949.36,2026-07-05,settled
STL10231925,RZP7452003039,63920.37,2026-07-10,settled
STL22624538,RZP4656092559,22890.87,2026-07-13,settled
STL31947109,RZP7338208493,14985.39,2026-07-02,settled
STL44223030,RZP4030776582,34448.39,2026-07-06,settled
STL26752539,RZP8450041619,68058.24,2026-07-04,settled
STL40209650,RZP2342977807,48837.64,2026-07-01,settled
STL46568802,RZP6648180301,63020.56,2026-07-01,settled
STL54086104,RZP3203162682,53933.61,2026-07-05,settled
STL65092305,RZP6316872431,18414.36,2026-07-04,reversed
STL14656587,RZP6140462881,56443.10,2026-07-11,settled
STL78822260,RZP5533717779,58255.62,2026-07-11,settled
STL62375913,RZP3106652399,27747.39,2026-07-03,settled
STL50994105,RZP7709765481,5117.17,2026-07-02,settled
STL42823207,RZP9299757653,33447.19,2026-07-09,settled
STL33622962,RZP2533267089,14320.64,2026-07-07,settled
STL28588168,RZP3980679980,39596.35,2026-07-14,settled
STL72033993,RZP2430664856,58364.85,2026-07-03,settled
STL92603648,RZP3112745318,30662.35,2026-07-06,settled
STL25591074,RZP4419806973,17045.07,2026-07-02,settled
STL39578992,RZP3443342300,27105.93,2026-07-13,settled
STL70569379,RZP1102525870,45466.89,2026-07-10,settled
STL41016159,RZP8294082359,30618.85,2026-07-13,settled
STL76147724,RZP7096133067,8308.39,2026-07-04,settled
STL61111388,RZP2955952213,42419.26,2026-07-05,settled
STL69845245,RZP9811015992,44835.96,2026-07-04,settled
STL29213640,RZP7830671661,17101.64,2026-07-06,settled
STL71244748,RZP9567917419,55933.96,2026-07-05,settled
STL50150882,RZP3363382168,49020.51,2026-07-13,settled
STL78434922,RZP2444535221,74862.75,2026-07-09,settled
STL66738322,RZP3853537215,25251.18,2026-07-12,settled
STL50895868,RZP7938039949,72309.30,2026-07-04,settled
STL78424117,RZP1036608063,29169.73,2026-07-07,settled
STL80370309,RZP5557442543,45817.96,2026-07-05,settled
STL13167367,RZP2468424098,63995.97,2026-07-04,settled
STL41510627,RZP4602477175,55732.76,2026-07-09,settled
STL27340799,RZP5849134729,51194.55,2026-07-05,settled
STL27658823,RZP3481079538,15513.05,2026-07-01,settled
STL94544357,RZP3617992795,21553.16,2026-07-01,settled
STL32520127,RZP6834947619,53150.00,2026-07-14,settled
STL83074335,RZP9334097700,15522.22,2026-07-05,settled
STL82570506,RZP8940106660,17109.97,2026-07-12,settled
STL24077829,RZP4425910000,41588.43,2026-07-11,settled
STL68035954,RZP8007540896,2719.29,2026-07-14,settled
STL77339708,RZP5152942650,13045.21,2026-07-10,settled
STL59638846,RZP1439235603,64243.62,2026-07-06,settled
STL63671482,RZP3614059693,38107.34,2026-07-15,settled
STL69211154,RZP1200711862,53439.26,2026-07-10,settled
STL25579898,RZP7016531210,48369.27,2026-07-12,settled
STL32674802,RZP7163052413,11342.91,2026-07-10,settled
STL57911328,RZP7578451857,38799.31,2026-07-02,settled
STL97307188,RZP3001483048,14140.15,2026-07-13,settled
STL22925317,RZP4458410457,41494.37,2026-07-13,settled
STL24015628,RZP7855565708,32696.06,2026-07-06,settled
STL75667232,RZP3637528938,24750.22,2026-07-13,settled
STL61651311,RZP8529881479,13305.28,2026-07-12,settled
STL26830726,RZP6205460393,8379.03,2026-07-15,settled
STL88648978,RZP6498674554,29279.04,2026-07-13,settled
STL81242643,RZP2389823975,40348.43,2026-07-03,settled
STL47446925,RZP9214014523,8165.01,2026-07-03,reversed
STL16817963,RZP4228922510,2505.39,2026-07-09,settled
STL85057428,RZP7243982524,24741.34,2026-07-05,reversed
STL75970269,RZP9395619091,8905.48,2026-07-01,settled
STL15878144,RZP4869682658,54101.32,2026-07-15,settled
STL11986897,RZP5770009386,54633.99,2026-07-02,settled
STL21403835,RZP4400156805,40906.58,2026-07-14,settled
STL91114757,RZP8428017178,56272.54,2026-07-11,settled
STL37635683,RZP7448946299,45448.43,2026-07-05,settled
STL39236752,RZP5723427240,59120.23,2026-07-09,settled
STL46769735,RZP5023535862,18427.79,2026-07-07,settled
STL31479245,RZP2387455306,5334.95,2026-07-10,settled
STL68689358,RZP7550763646,10517.13,2026-07-02,settled
STL24813289,RZP3396096964,13784.76,2026-07-01,settled
STL88973205,RZP8460502444,12562.85,2026-07-01,settled
STL42649110,RZP5483353319,43790.21,2026-07-09,settled
STL39778944,RZP1105729919,20650.95,2026-07-13,settled
STL33144283,RZP8295717023,49519.09,2026-07-06,settled
STL12649738,RZP2951062639,20862.76,2026-07-13,settled
STL66156571,RZP5617833587,74765.12,2026-07-11,settled
STL14009679,RZP5204013645,51010.31,2026-07-05,pending
STL43308558,RZP9142613334,51086.83,2026-07-13,settled
STL41770799,RZP1604811780,53528.50,2026-07-07,settled
STL88663706,RZP1793833723,61615.99,2026-07-13,settled
STL73570012,RZP1492317694,23728.16,2026-07-15,settled
STL77461104,RZP9401892821,26355.69,2026-07-12,settled
STL69730767,RZP3450605861,48648.23,2026-07-04,settled
STL10980719,RZP6604938901,32309.97,2026-07-07,settled
STL94807765,RZP7477096248,20059.70,2026-07-07,settled
STL22831154,RZP9168995494,63824.66,2026-07-09,settled
STL49390853,RZP5644956020,24280.64,2026-07-11,settled
STL15765750,RZP3861521616,65741.77,2026-07-04,settled
STL44668128,RZP6669987161,66826.27,2026-07-01,settled
STL42113128,RZP6634029301,68300.99,2026-07-04,settled
STL50801125,RZP2552842499,13236.72,2026-07-02,settled
STL13012016,RZP8997742288,31725.32,2026-07-04,settled
STL21826974,RZP3458416908,53294.04,2026-07-03,settled
STL86135134,RZP1542722738,10254.71,2026-07-14,settled
STL83245185,RZP2242876307,74697.76,2026-07-04,settled
STL16170301,RZP9248046539,8913.84,2026-07-07,settled
STL31085370,RZP3818360341,19285.08,2026-07-02,reversed
STL16690058,RZP1759527312,19405.94,2026-07-08,settled
STL25719498,RZP3334013360,25004.44,2026-07-13,reversed
STL70860817,RZP4384465945,5754.62,2026-07-15,settled
STL96886111,RZP4950012784,45527.28,2026-07-07,settled
STL27891612,RZP2291930285,58993.05,2026-07-14,settled
STL54422159,RZP6032539442,60264.75,2026-07-06,settled
STL13908515,RZP8375010004,49535.67,2026-07-07,settled
STL74055632,RZP9833009846,43826.40,2026-07-09,settled
STL85980565,RZP7349182783,49450.61,2026-07-03,settled
STL12961447,RZP2421081767,41971.36,2026-07-07,settled
STL58593459,RZP9522338740,70304.33,2026-07-15,settled
STL65127958,RZP1327569745,42604.34,2026-07-03,settled
STL58403796,RZP4791777036,46617.51,2026-07-07,settled
STL24609529,RZP7726537890,45323.85,2026-07-05,settled
STL67437509,RZP4933942611,24482.39,2026-07-06,settled
STL62220121,RZP1027679167,52855.29,2026-07-05,settled
STL27568163,RZP8993807481,44476.78,2026-07-11,settled
STL39501309,RZP6225476313,49259.70,2026-07-10,settled
STL46007289,RZP7896312912,70393.17,2026-07-05,reversed
STL98601220,RZP9539075339,8538.71,2026-07-12,settled
STL22368066,RZP4609915427,968.01,2026-07-11,settled
STL45281613,RZP2017753239,70432.53,2026-07-10,settled
STL85499142,RZP7026171397,35330.85,2026-07-08,settled
STL29488008,RZP4035064653,10924.72,2026-07-04,settled
STL92669827,RZP9038020655,27764.12,2026-07-02,settled
STL88540058,RZP3915941757,7205.07,2026-07-01,settled
STL57264268,RZP1341693839,53506.70,2026-07-04,settled
STL11214288,RZP1589118291,46246.25,2026-07-07,settled
STL32136536,RZP2619641059,6918.32,2026-07-12,settled
STL84646435,RZP1057158473,26653.70,2026-07-09,reversed
STL58500578,RZP4040126192,31336.37,2026-07-01,settled
STL16500511,RZP4911978634,60181.04,2026-07-04,settled
STL19798775,RZP3930979196,73404.26,2026-07-15,settled
STL84197740,RZP7540795581,65858.68,2026-07-01,settled
STL68920059,RZP6522362964,59591.17,2026-07-09,settled
STL65376984,RZP1135096544,54866.02,2026-07-03,settled
STL87294417,RZP2247277317,46770.05,2026-07-03,settled
STL40266363,RZP4849261178,17459.57,2026-07-08,settled
STL18960941,RZP7705426478,5138.77,2026-07-04,settled
STL22239634,RZP9682683120,23238.81,2026-07-04,settled
STL71617240,RZP8718258423,2089.83,2026-07-13,settled
STL56029251,RZP8292730821,38569.35,2026-07-06,settled
STL82528047,RZP4224628263,73427.48,2026-07-01,settled
STL38215122,RZP5086197187,786.16,2026-07-13,settled
STL66911194,RZP9204661786,33549.36,2026-07-13,settled
STL13112172,RZP5964337404,46949.86,2026-07-03,settled
STL63981512,RZP2550425631,18008.24,2026-07-09,settled
STL26857028,RZP3684989400,41415.09,2026-07-14,pending
STL66630892,RZP5897965436,61765.89,2026-07-13,settled
STL34323561,RZP1817590857,26728.99,2026-07-03,settled
STL31700441,RZP8256226076,2661.05,2026-07-11,settled
STL66469916,RZP8291018086,5301.70,2026-07-09,settled
STL95374428,RZP3068952252,72969.41,2026-07-03,settled
STL14074461,RZP5465501436,58842.17,2026-07-12,reversed
STL10332736,RZP4848937021,28331.65,2026-07-12,settled
STL59351586,RZP1402484879,50007.71,2026-07-03,settled
STL27250128,RZP3762103923,53611.84,2026-07-11,settled
STL87708260,RZP6047476649,10877.29,2026-07-13,pending
STL48348665,RZP8124241320,21751.35,2026-07-14,settled
STL23146754,RZP3470569511,33400.12,2026-07-07,settled
STL42280747,RZP5091156068,611.43,2026-07-06,settled
STL92883552,RZP9672527204,32241.99,2026-07-08,settled
STL22142709,RZP8760067057,38169.24,2026-07-10,settled
STL68897353,RZP4594578855,40009.29,2026-07-01,settled
STL34980271,RZP8551961796,13066.64,2026-07-14,settled
STL85732739,RZP5847770870,21167.27,2026-07-05,pending
STL34927171,RZP8847263164,5324.80,2026-07-14,settled
STL39308317,RZP6054149621,62083.92,2026-07-03,settled
STL82429164,RZP6114259949,70170.08,2026-07-09,settled
STL43809499,RZP5935382725,54809.02,2026-07-05,settled
STL84896754,RZP7738143456,6640.37,2026-07-07,settled
STL36867482,RZP2916728422,74729.20,2026-07-05,settled
STL38978775,RZP5702845971,40072.53,2026-07-03,reversed
STL40369856,RZP6959096557,35801.60,2026-07-03,settled
STL47092892,RZP9955231796,38519.94,2026-07-01,settled
