txn_id,reference_id,amount,date,narration
BTXN6108190291,RZP9232743255,19225.65,2026-07-08,NEFT CR-RZP9232743255-RAZORPAY
BTXN2393253345,RZP1933806423,14346.96,2026-07-09,NEFT CR-RZP1933806423-RAZORPAY
BTXN1383893399,rzp9585327557,10899.41,2026-07-14,IMPS/RZP/327557/PAYOUT
BTXN4530499730,RZP2995991169,47033.50,2026-07-04,RTGS-RZP2995991169-RAZORPAY SOFTWARE PVT LTD
BTXN7649520759,RZP8584350472,59948.38,2026-07-10,NEFT CR-RZP8584350472-RAZORPAY
BTXN2513936689,RZP7629324524,8328.78,2026-07-07,NEFT CR-RZP7629324524-RAZORPAY
BTXN5176382174,RZP5758166071,24697.36,2026-07-13,RTGS-RZP5758166071-RAZORPAY SOFTWARE PVT LTD
BTXN5494595155,RZP6547882777,6360.69,2026-07-11,RTGS-RZP6547882777-RAZORPAY SOFTWARE PVT LTD
BTXN5190819640,RZP2700906,26771.71,2026-07-06,NEFT CR RAZORPAY SOFTWARE-906700
BTXN2191503175,RZP4755856242,5678.11,2026-07-09,RTGS-RZP4755856242-RAZORPAY SOFTWARE PVT LTD
BTXN3605345571,RZP1785418346,72645.19,2026-07-19,IMPS/RZP/148346/PAYOUT
BTXN4749965619,RZP6807968473,30869.96,2026-07-06,NEFT CR-RZP6807968473-RAZORPAY
BTXN5239865707,RZP8046673594,2297.93,2026-07-15,NEFT CR-RZP8046673594-RAZORPAY
BTXN7527336645,RZP5706138692,68762.14,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5706138692
BTXN9290939031,RZP8720317704,22826.81,2026-07-16,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8720317704
BTXN8222732717,RZP5374171306,6134.11,2026-07-16,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5374171306
BTXN2533849448,RZP7069560637,50121.59,2026-07-15,RTGS-RZP7069560637-RAZORPAY SOFTWARE PVT LTD
BTXN7314726502,RZP6909465629,48674.81,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6909465629
BTXN4525269816,RZP1335856525,30752.62,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1335856525
BTXN7707867082,RZP2973812267,61589.66,2026-07-02,NEFT CR-RZP2973812267-RAZORPAY
BTXN4533284247,RZP9309774150,22791.16,2026-07-11,RTGS-RZP9309774150-RAZORPAY SOFTWARE PVT LTD
BTXN9278700610,RZP5364087651,36319.32,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5364087651
BTXN6587087223,RZP2231257671,30074.15,2026-07-10,IMPS/RZP2231257671/RAZORPAY SETTLEMENT
BTXN3605890125,RZP2898329787,56321.10,2026-07-05,NEFT CR-RZP2898329787-RAZORPAY
BTXN2773845611,RZP9268868073,60605.76,2026-07-07,IMPS/RZP9268868073/RAZORPAY SETTLEMENT
BTXN6315443203,RZP4599635325,5692.87,2026-07-04,ATM WDL CHN
BTXN8427178562,RZP3709367807,6053.51,2026-07-11,ZOMATO ONLINE ORDER
BTXN8528383723,RZP1152859029,43328.17,2026-07-07,NEFT CR-RZP1152859029-RAZORPAY
BTXN1743049190,RZP1717884400,55644.80,2026-07-07,IMPS/RZP1717884400/RAZORPAY SETTLEMENT
BTXN1447019896,RZP8553112838,35346.32,2026-07-03,RTGS-RZP8553112838-RAZORPAY SOFTWARE PVT LTD
BTXN8655898226,RZP7611907832,9900.41,2026-07-07,RTGS-RZP7611907832-RAZORPAY SOFTWARE PVT LTD
BTXN3814565246,RZP7595657936,30004.87,2026-07-07,IMPS/RZP7595657936/RAZORPAY SETTLEMENT
BTXN4198180390,RZP2055886089,43713.73,2026-07-06,NEFT CR-RZP2055886089-RAZORPAY
BTXN1214895466,rzp6042516916,60470.53,2026-07-04,IMPS/RZP/516916/PAYOUT
BTXN2681684497,RZP9805616785,5418.62,2026-07-15,AMAZON RETAIL PAYMENT
BTXN5768401382,RZP1981149224,44021.73,2026-07-08,RTGS-RZP1981149224-RAZORPAY SOFTWARE PVT LTD
BTXN3837664226,RZP4602581862,70257.27,2026-07-17,IMPS/RZP/518862/PAYOUT
BTXN4350436829,RZP5978142169,31917.44,2026-07-05,IMPS/RZP5978142169/RAZORPAY SETTLEMENT
BTXN8104310976,RZP8533694,42756.36,2026-07-11,IMPS/RZP/694434/PAYOUT
BTXN1918098048,RZP4641251834,26723.65,2026-07-14,NEFT CR-RZP4641251834-RAZORPAY
BTXN5314377850,RZP8371395703,70760.13,2026-07-03,IMPS/RZP8371395703/RAZORPAY SETTLEMENT
BTXN5710351961,RZP7961602609,27529.23,2026-07-02,RTGS-RZP7961602609-RAZORPAY SOFTWARE PVT LTD
BTXN1627319375,RZP3269916,50603.29,2026-07-15,IMPS/RZP/916000/PAYOUT
BTXN6659610255,RZP3497274233,13477.46,2026-07-11,IMPS/RZP3497274233/RAZORPAY SETTLEMENT
BTXN2823521756,RZP3312253591,47130.68,2026-07-02,IMPS/RZP3312253591/RAZORPAY SETTLEMENT
BTXN2264554226,RZP5874820978,34858.77,2026-07-01,IMPS/RZP5874820978/RAZORPAY SETTLEMENT
BTXN7243877825,RZP7556479820,32878.66,2026-07-02,IMPS/RZP7556479820/RAZORPAY SETTLEMENT
BTXN7655417050,RZP7298301439,20253.57,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7298301439
BTXN3211719742,RZP8279936411,33801.31,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8279936411
BTXN5983319198,RZP2573056492,56125.70,2026-07-10,NEFT CR-RZP2573056492-RAZORPAY
BTXN2356146675,RZP8976487333,8260.13,2026-07-12,IRCTC TICKET BOOKING
BTXN4492980257,RZP1271126807,14147.09,2026-07-01,IRCTC TICKET BOOKING
BTXN5024141712,RZP8018097630,71038.34,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8018097630
BTXN9917707238,RZP9108592295,11338.45,2026-07-14,RTGS-RZP9108592295-RAZORPAY SOFTWARE PVT LTD
BTXN1437216316,RZP2077444098,74895.97,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2077444098
BTXN6885067145,RZP6749846244,56458.97,2026-07-15,NEFT CR-RZP6749846244-RAZORPAY
BTXN7566595581,RZP1560411710,36126.02,2026-07-07,NEFT CR-RZP1560411710-RAZORPAY
BTXN3030103214,RZP8139530601,42040.87,2026-07-11,RTGS-RZP8139530601-RAZORPAY SOFTWARE PVT LTD
BTXN5492547599,RZP3865575751,11529.15,2026-07-09,RTGS-RZP3865575751-RAZORPAY SOFTWARE PVT LTD
BTXN9369092203,RZP3680423698,62933.89,2026-07-10,NEFT CR-RZP3680423698-RAZORPAY
BTXN9877582908,RZP4588314553,74042.82,2026-07-13,RTGS-RZP4588314553-RAZORPAY SOFTWARE PVT LTD
BTXN7215470134,RZP2711288086,21404.07,2026-07-10,IMPS/RZP2711288086/RAZORPAY SETTLEMENT
BTXN9919336312,RZP6196909657,71237.78,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6196909657
BTXN9068318345,RZP9586131252,36422.20,2026-07-13,IMPS/RZP9586131252/RAZORPAY SETTLEMENT
BTXN7309706965,RZP4196617509,56061.01,2026-07-10,NEFT CR-RZP4196617509-RAZORPAY
BTXN9050287449,rzp4357401090,6823.79,2026-07-08,IMPS/RZP/401090/PAYOUT
BTXN3445828237,RZP3252255102,18068.27,2026-07-06,IMPS/RZP3252255102/RAZORPAY SETTLEMENT
BTXN5950105633,RZP7784538959,27314.87,2026-07-11,RTGS-RZP7784538959-RAZORPAY SOFTWARE PVT LTD
BTXN2446767419,RZP5050980708,55311.45,2026-07-14,NEFT CR-RZP5050980708-RAZORPAY
BTXN5581581570,RZP1819477849,35933.49,2026-07-09,IMPS/RZP1819477849/RAZORPAY SETTLEMENT
BTXN3461378531,RZP2258578199,60899.25,2026-07-03,RTGS-RZP2258578199-RAZORPAY SOFTWARE PVT LTD
BTXN1817906089,RZP4810468370,10221.16,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4810468370
BTXN3830188028,RZP8824066,45316.05,2026-07-16,NEFT CR RAZORPAY SOFTWARE-066388
BTXN2600497323,RZP4434784074,56903.52,2026-07-07,NEFT CR-RZP4434784074-RAZORPAY
BTXN6083378225,RZP5041270071,11692.71,2026-07-13,ZOMATO ONLINE ORDER
BTXN8675001981,RZP1484197686,71378.13,2026-07-01,NEFT CR-RZP1484197686-RAZORPAY
BTXN4859127851,RZP9897282661,1856.23,2026-07-12,AMAZON RETAIL PAYMENT
BTXN4067476034,RZP5995968897,73884.67,2026-07-06,RTGS-RZP5995968897-RAZORPAY SOFTWARE PVT LTD
BTXN6352089298,RZP8544525346,23541.74,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8544525346
BTXN4259962578,RZP1327717336,67796.62,2026-07-05,NEFT CR-RZP1327717336-RAZORPAY
BTXN8960040610,RZP1701437331,65371.57,2026-07-13,NEFT CR-RZP1701437331-RAZORPAY
BTXN6839893356,RZP6367479673,56959.43,2026-07-14,IMPS/RZP6367479673/RAZORPAY SETTLEMENT
BTXN8600540626,RZP7309520080,33979.99,2026-07-15,NEFT CR-RZP7309520080-RAZORPAY
BTXN8511074354,rzp4978218125,47917.76,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 218125
BTXN4333471793,RZP4353568406,51692.74,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4353568406
BTXN3601255437,RZP8271044879,37608.28,2026-07-07,IMPS/RZP8271044879/RAZORPAY SETTLEMENT
BTXN4114291412,RZP5100452668,29232.79,2026-07-08,IMPS/RZP5100452668/RAZORPAY SETTLEMENT
BTXN2158825835,RZP5897043364,39304.31,2026-07-06,RTGS-RZP5897043364-RAZORPAY SOFTWARE PVT LTD
BTXN9558940351,RZP5559358589,73930.78,2026-07-14,NEFT CR-RZP5559358589-RAZORPAY
BTXN8528847460,RZP8478828529,5333.07,2026-07-14,IMPS/RZP8478828529/RAZORPAY SETTLEMENT
BTXN4943100184,RZP1977485,52731.83,2026-07-05,IMPS/RZP/485035/PAYOUT
BTXN5382786319,RZP7261896,18600.83,2026-07-05,UPI-RAZORPAY SETTLEMENT ORDER 896843
BTXN3489532530,RZP3397733210,27601.51,2026-07-15,NEFT CR-RZP3397733210-RAZORPAY
BTXN6219379792,RZP2975725720,56229.82,2026-07-10,IMPS/RZP2975725720/RAZORPAY SETTLEMENT
BTXN4797881777,RZP4702363298,22758.26,2026-07-11,RTGS-RZP4702363298-RAZORPAY SOFTWARE PVT LTD
BTXN3631188045,RZP5724353692,17944.81,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5724353692
BTXN1967424833,RZP9820888150,57392.78,2026-07-05,RTGS-RZP9820888150-RAZORPAY SOFTWARE PVT LTD
BTXN5699354226,RZP7969060080,10520.90,2026-07-15,SALARY CREDIT XYZ CORP
BTXN5105536209,RZP8879572365,4924.42,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8879572365
BTXN2753323537,RZP1548748,72992.54,2026-07-11,IMPS/RZP/748166/PAYOUT
BTXN5915589720,RZP7146452895,65002.00,2026-07-15,NEFT CR-RZP7146452895-RAZORPAY
BTXN5624365536,RZP9089817310,9428.77,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9089817310
BTXN7570702030,rzp6189244586,49058.18,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 244586
BTXN6728063698,RZP9993332740,6955.08,2026-07-07,NEFT CR-RZP9993332740-RAZORPAY
BTXN8326178086,RZP2050370811,25130.64,2026-07-10,IMPS/RZP2050370811/RAZORPAY SETTLEMENT
BTXN4371382414,RZP9089145572,58857.31,2026-07-04,IMPS/RZP9089145572/RAZORPAY SETTLEMENT
BTXN4396604653,rzp4814914526,42982.02,2026-07-11,NEFT CR RAZORPAY SOFTWARE-914526
BTXN3769367789,RZP9035153211,6236.82,2026-07-07,AMAZON RETAIL PAYMENT
BTXN2774920001,RZP7688846683,36102.04,2026-07-13,NEFT CR-RZP7688846683-RAZORPAY
BTXN4123511024,RZP2961944764,12787.70,2026-07-05,IMPS/RZP2961944764/RAZORPAY SETTLEMENT
BTXN3755507819,RZP8108902411,35489.64,2026-07-04,RTGS-RZP8108902411-RAZORPAY SOFTWARE PVT LTD
BTXN1173800744,rzp7838740469,842.08,2026-07-14,IMPS/RZP/740469/PAYOUT
BTXN6539777244,RZP2614797755,73917.76,2026-07-06,IMPS/RZP2614797755/RAZORPAY SETTLEMENT
BTXN8067296442,RZP5593031498,73466.94,2026-07-04,RTGS-RZP5593031498-RAZORPAY SOFTWARE PVT LTD
BTXN7251250413,RZP6383239778,23717.40,2026-07-11,NEFT CR-RZP6383239778-RAZORPAY
BTXN1763977780,RZP8115683803,21156.27,2026-07-18,IMPS/RZP/683803/PAYOUT
BTXN2486256264,RZP8625962975,7152.76,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8625962975
BTXN8185384294,RZP6195400294,59927.57,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6195400294
BTXN4016390047,RZP5763044982,3375.10,2026-07-16,NEFT CR-RZP5763044982-RAZORPAY
BTXN4817373899,RZP7884176708,18438.97,2026-07-02,RTGS-RZP7884176708-RAZORPAY SOFTWARE PVT LTD
BTXN9961297137,RZP7877463813,27147.80,2026-07-14,IMPS/RZP7877463813/RAZORPAY SETTLEMENT
BTXN8838469413,RZP2537633564,13217.60,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2537633564
BTXN9475155674,RZP6694907334,46187.87,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6694907334
BTXN6574862422,RZP6678885353,72054.83,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6678885353
BTXN8514580100,RZP1284216704,67912.01,2026-07-12,RTGS-RZP1284216704-RAZORPAY SOFTWARE PVT LTD
BTXN6867828637,RZP5197566147,14033.45,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5197566147
BTXN6461251273,RZP7278862829,65135.26,2026-07-14,UPI-RAZORPAY SETTLEMENT ORDER 826829
BTXN5761512665,RZP8170115667,46151.92,2026-07-15,IMPS/RZP8170115667/RAZORPAY SETTLEMENT
BTXN4518110561,RZP5073499937,52160.59,2026-07-04,IMPS/RZP5073499937/RAZORPAY SETTLEMENT
BTXN5786553519,RZP2551455,30807.62,2026-07-17,NEFT CR RAZORPAY SOFTWARE-455986
BTXN5306307436,RZP1206634212,46536.14,2026-07-04,RTGS-RZP1206634212-RAZORPAY SOFTWARE PVT LTD
BTXN8762487601,RZP5143273261,72779.77,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5143273261
BTXN9743620507,RZP6222528532,30649.10,2026-07-08,RTGS-RZP6222528532-RAZORPAY SOFTWARE PVT LTD
BTXN9717338983,RZP4178320107,51872.66,2026-07-12,RTGS-RZP4178320107-RAZORPAY SOFTWARE PVT LTD
BTXN9550984841,RZP5274263978,52774.93,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5274263978
BTXN9284374324,RZP6576902438,51434.73,2026-07-10,NEFT CR-RZP6576902438-RAZORPAY
BTXN1354255287,RZP5391996796,7286.89,2026-07-07,NETFLIX SUBSCRIPTION
BTXN9923866164,RZP3452433662,10855.42,2026-07-02,RTGS-RZP3452433662-RAZORPAY SOFTWARE PVT LTD
BTXN6828010902,RZP8306665182,49265.76,2026-07-02,IMPS/RZP8306665182/RAZORPAY SETTLEMENT
BTXN1557139213,RZP6133095572,12735.02,2026-07-12,IMPS/RZP6133095572/RAZORPAY SETTLEMENT
BTXN8128730822,RZP1739677386,16557.42,2026-07-10,IMPS/RZP1739677386/RAZORPAY SETTLEMENT
BTXN9344067208,RZP2508498237,52956.77,2026-07-11,IMPS/RZP2508498237/RAZORPAY SETTLEMENT
BTXN9781163431,RZP6231540369,44831.94,2026-07-12,IMPS/RZP6231540369/RAZORPAY SETTLEMENT
BTXN7533080905,RZP1349973077,21789.36,2026-07-05,IMPS/RZP1349973077/RAZORPAY SETTLEMENT
BTXN8181380683,RZP6743702993,3000.59,2026-07-11,RTGS-RZP6743702993-RAZORPAY SOFTWARE PVT LTD
BTXN7898382067,RZP1311885782,27613.95,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1311885782
BTXN5801625446,RZP3775433266,7746.25,2026-07-08,NETFLIX SUBSCRIPTION
BTXN2721655789,RZP1192827869,29610.59,2026-07-14,IMPS/RZP1192827869/RAZORPAY SETTLEMENT
BTXN5534125153,RZP4607948631,42334.05,2026-07-10,NEFT CR-RZP4607948631-RAZORPAY
BTXN7267187676,RZP9539809907,16863.00,2026-07-04,NEFT CR-RZP9539809907-RAZORPAY
BTXN8921599250,RZP3761641529,19818.84,2026-07-11,RTGS-RZP3761641529-RAZORPAY SOFTWARE PVT LTD
BTXN4686767321,RZP3471486996,48530.89,2026-07-04,RTGS-RZP3471486996-RAZORPAY SOFTWARE PVT LTD
BTXN7400913987,RZP2273396212,29862.71,2026-07-08,IMPS/RZP2273396212/RAZORPAY SETTLEMENT
BTXN5592410568,RZP6456206651,6602.16,2026-07-03,RTGS-RZP6456206651-RAZORPAY SOFTWARE PVT LTD
BTXN1913454225,RZP2946630982,22545.46,2026-07-14,RTGS-RZP2946630982-RAZORPAY SOFTWARE PVT LTD
BTXN7845314328,RZP8151734888,4082.57,2026-07-10,ZOMATO ONLINE ORDER
BTXN1687318026,RZP5336440332,31111.03,2026-07-12,IMPS/RZP5336440332/RAZORPAY SETTLEMENT
BTXN9883109830,RZP7136369231,45245.51,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7136369231
BTXN1412129737,RZP5483308751,67421.98,2026-07-04,IMPS/RZP5483308751/RAZORPAY SETTLEMENT
BTXN6767847752,RZP4146843,35819.62,2026-07-10,NEFT CR RAZORPAY SOFTWARE-843912
BTXN4247659303,RZP6892197867,28141.08,2026-07-15,RTGS-RZP6892197867-RAZORPAY SOFTWARE PVT LTD
BTXN5067466379,RZP6820644745,47809.03,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6820644745
BTXN8097274608,RZP7629574656,70732.01,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7629574656
BTXN9166986233,RZP3681174428,68221.56,2026-07-12,RTGS-RZP3681174428-RAZORPAY SOFTWARE PVT LTD
BTXN6539456925,RZP2761097826,35649.82,2026-07-11,IMPS/RZP2761097826/RAZORPAY SETTLEMENT
BTXN8215825195,RZP3357396890,27062.07,2026-07-11,NEFT CR-RZP3357396890-RAZORPAY
BTXN9019614188,RZP7208163904,58069.17,2026-07-09,IMPS/RZP7208163904/RAZORPAY SETTLEMENT
BTXN1328170347,RZP8512253921,29524.91,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8512253921
BTXN9646971394,RZP5793484197,4566.33,2026-07-02,NEFT CR-RZP5793484197-RAZORPAY
BTXN7257394974,RZP7522441733,70512.06,2026-07-06,RTGS-RZP7522441733-RAZORPAY SOFTWARE PVT LTD
BTXN5426816138,RZP9091691112,13276.53,2026-07-08,RTGS-RZP9091691112-RAZORPAY SOFTWARE PVT LTD
BTXN6093488218,RZP7156833914,49604.05,2026-07-07,RTGS-RZP7156833914-RAZORPAY SOFTWARE PVT LTD
BTXN1872131787,RZP9657297893,10705.14,2026-07-02,IMPS/RZP9657297893/RAZORPAY SETTLEMENT
BTXN6584739641,RZP6985577874,69504.03,2026-07-09,NEFT CR-RZP6985577874-RAZORPAY
BTXN3024612329,RZP7999896268,23737.21,2026-07-07,NEFT CR-RZP7999896268-RAZORPAY
BTXN7889392417,RZP9441891037,4983.24,2026-07-03,NEFT CR-RZP9441891037-RAZORPAY
BTXN1529832529,RZP7000102171,22015.69,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7000102171
BTXN3978884926,RZP9650451743,4663.60,2026-07-02,ZOMATO ONLINE ORDER
BTXN3992895627,RZP6742818945,51397.51,2026-07-05,NEFT CR-RZP6742818945-RAZORPAY
BTXN1949535160,RZP5154347526,60607.62,2026-07-10,RTGS-RZP5154347526-RAZORPAY SOFTWARE PVT LTD
BTXN5373685917,rzp8864930490,9631.75,2026-07-04,IMPS/RZP/930490/PAYOUT
BTXN1153695037,RZP5633152942,17955.96,2026-07-01,SALARY CREDIT XYZ CORP
BTXN6429243298,RZP3333040243,64844.44,2026-07-01,NEFT CR-RZP3333040243-RAZORPAY
BTXN5593212365,RZP4838106960,41780.64,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4838106960
BTXN8713343254,rzp6160865860,39717.70,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 865860
BTXN8980958987,RZP4341400,55291.69,2026-07-10,UPI-RAZORPAY SETTLEMENT ORDER 400417
BTXN1958114592,RZP7930648,35567.36,2026-07-06,UPI-RAZORPAY SETTLEMENT ORDER 648167
BTXN3479295542,RZP6866800399,20386.76,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6866800399
BTXN6492738016,RZP5276428990,67873.99,2026-07-07,NEFT CR-RZP5276428990-RAZORPAY
BTXN5431663849,RZP5152903335,33691.53,2026-07-09,NEFT CR-RZP5152903335-RAZORPAY
BTXN6188502121,RZP2282623330,74380.63,2026-07-10,IMPS/RZP2282623330/RAZORPAY SETTLEMENT
BTXN6087983080,rzp3619566820,13159.44,2026-07-10,NEFT CR RAZORPAY SOFTWARE-566820
BTXN5867889050,RZP2267736107,17071.77,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2267736107
BTXN7726002258,RZP8286789740,14643.67,2026-07-06,NEFT CR-RZP8286789740-RAZORPAY
BTXN3246740557,RZP9628564101,45884.05,2026-07-01,IMPS/RZP9628564101/RAZORPAY SETTLEMENT
BTXN3403751804,RZP8806836333,1012.58,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8806836333
BTXN5173328971,RZP9294561303,27516.61,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9294561303
BTXN9929289505,RZP5554067602,12955.28,2026-07-10,ZOMATO ONLINE ORDER
BTXN3036965074,RZP6637352245,23783.01,2026-07-05,IMPS/RZP6637352245/RAZORPAY SETTLEMENT
BTXN9395040068,RZP4033042615,50636.46,2026-07-10,RTGS-RZP4033042615-RAZORPAY SOFTWARE PVT LTD
BTXN7346609090,RZP1737469710,12368.84,2026-07-05,RTGS-RZP1737469710-RAZORPAY SOFTWARE PVT LTD
BTXN1092307807,RZP5738191410,56619.00,2026-07-03,IMPS/RZP5738191410/RAZORPAY SETTLEMENT
BTXN2745970026,RZP9438887781,26650.40,2026-07-03,NEFT CR-RZP9438887781-RAZORPAY
BTXN4249205808,RZP1174396995,12738.14,2026-07-11,AMAZON RETAIL PAYMENT
BTXN9493087988,RZP2761688329,71785.90,2026-07-10,IMPS/RZP/688329/PAYOUT
BTXN6986589600,RZP5022416598,52442.34,2026-07-13,IMPS/RZP5022416598/RAZORPAY SETTLEMENT
BTXN9400408032,RZP3039194644,17010.88,2026-07-07,IMPS/RZP3039194644/RAZORPAY SETTLEMENT
BTXN6079522343,RZP9015062523,71637.30,2026-07-10,RTGS-RZP9015062523-RAZORPAY SOFTWARE PVT LTD
BTXN4285017598,RZP7097756759,11597.87,2026-07-05,NEFT CR-RZP7097756759-RAZORPAY
BTXN5677140224,RZP8106801876,13094.36,2026-07-08,NEFT CR-RZP8106801876-RAZORPAY
BTXN3340185419,RZP5257773012,41504.19,2026-07-14,IMPS/RZP5257773012/RAZORPAY SETTLEMENT
BTXN8733405681,RZP6302786859,17000.37,2026-07-11,RTGS-RZP6302786859-RAZORPAY SOFTWARE PVT LTD
BTXN6213356588,RZP3236698326,59898.30,2026-07-12,IMPS/RZP3236698326/RAZORPAY SETTLEMENT
BTXN9578823356,RZP1355242,30615.32,2026-07-20,IMPS/RZP/242716/PAYOUT
BTXN6805530804,RZP4501047032,16567.86,2026-07-06,NEFT CR-RZP4501047032-RAZORPAY
BTXN6095203031,RZP8494547983,49331.81,2026-07-09,IMPS/RZP8494547983/RAZORPAY SETTLEMENT
BTXN4177032026,RZP9420933221,13396.32,2026-07-04,SALARY CREDIT XYZ CORP
BTXN6836309426,RZP3007260015,68626.20,2026-07-04,NEFT CR-RZP3007260015-RAZORPAY
BTXN7413605082,RZP8741175195,13881.28,2026-07-10,RTGS-RZP8741175195-RAZORPAY SOFTWARE PVT LTD
BTXN7028367316,RZP7729345031,8405.78,2026-07-15,IMPS/RZP7729345031/RAZORPAY SETTLEMENT
BTXN7882146900,RZP3301830217,38131.73,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3301830217
BTXN5900839572,RZP3752159282,18895.23,2026-07-15,NEFT CR-RZP3752159282-RAZORPAY
BTXN1809503789,RZP5356769424,35224.67,2026-07-12,NEFT CR-RZP5356769424-RAZORPAY
BTXN2475278055,RZP5036924130,49979.05,2026-07-07,IMPS/RZP5036924130/RAZORPAY SETTLEMENT
BTXN5234393628,RZP8823306,54783.84,2026-07-18,NEFT CR RAZORPAY SOFTWARE-306253
BTXN5910854669,RZP5004360811,13472.75,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5004360811
BTXN8767610928,RZP6765594041,4090.76,2026-07-11,IMPS/RZP/590441/PAYOUT
BTXN3693226109,RZP9961377008,35285.60,2026-07-09,RTGS-RZP9961377008-RAZORPAY SOFTWARE PVT LTD
BTXN6119179414,RZP3666735704,62829.77,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3666735704
BTXN6137928518,RZP2634941055,36236.09,2026-07-08,IMPS/RZP2634941055/RAZORPAY SETTLEMENT
BTXN5165757602,RZP6748859073,141.46,2026-07-11,IRCTC TICKET BOOKING
BTXN8008016846,RZP1627487532,16160.47,2026-07-09,ELECTRICITY BILL AUTOPAY
BTXN7125994325,RZP6157964035,24363.57,2026-07-08,NEFT CR-RZP6157964035-RAZORPAY
BTXN9099406613,RZP9578748890,28872.20,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9578748890
BTXN6850182781,RZP6401269951,42134.43,2026-07-07,NEFT CR-RZP6401269951-RAZORPAY
BTXN8430908220,RZP2438886542,21708.57,2026-07-08,IMPS/RZP2438886542/RAZORPAY SETTLEMENT
BTXN9086928984,ZRP8682626741,5572.08,2026-07-09,UPI-RAZORPAY SETTLEMENT ORDER 626741
BTXN4156621984,RZP3467175558,60467.35,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3467175558
BTXN6416270221,RZP8240456412,6416.63,2026-07-03,IMPS/RZP8240456412/RAZORPAY SETTLEMENT
BTXN5030141398,RZP7456358646,19081.76,2026-07-12,IMPS/RZP7456358646/RAZORPAY SETTLEMENT
BTXN8127827623,RZP3484614018,37373.40,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3484614018
BTXN2382604877,RZP1126520241,4726.72,2026-07-15,AMAZON RETAIL PAYMENT
BTXN6975136562,RZP1437914534,56530.62,2026-07-02,RTGS-RZP1437914534-RAZORPAY SOFTWARE PVT LTD
BTXN9096851543,RZP1232957702,62225.13,2026-07-14,IMPS/RZP1232957702/RAZORPAY SETTLEMENT
BTXN6196034455,RZP3584274389,10689.90,2026-07-04,RTGS-RZP3584274389-RAZORPAY SOFTWARE PVT LTD
BTXN9845909871,RZP6858983556,58682.70,2026-07-12,IMPS/RZP6858983556/RAZORPAY SETTLEMENT
BTXN3383204632,RZP9981759011,11982.94,2026-07-02,NEFT CR-RZP9981759011-RAZORPAY
