settlement_id,reference_id,amount,date,status
STL21490777,RZP9074999565,41906.43,2026-07-09,settled
STL74685696,RZP2226088190,52051.31,2026-07-01,settled
STL95615203,RZP2308423044,69434.50,2026-07-08,settled
STL19791079,RZP6220579399,51518.70,2026-07-05,settled
STL45571248,RZP3673821219,68974.20,2026-07-11,settled
STL35839651,RZP2509908694,46764.29,2026-07-10,settled
STL94322033,RZP7961674558,50993.45,2026-07-12,settled
STL60585787,RZP9259299197,4414.10,2026-07-08,reversed
STL42118880,RZP1020631509,60930.04,2026-07-01,settled
STL43383774,RZP2248985201,2894.18,2026-07-15,settled
STL30685022,RZP9547622613,33951.06,2026-07-01,settled
STL32004738,RZP1058734940,36169.99,2026-07-09,settled
STL39297966,RZP4524979890,51097.06,2026-07-03,reversed
STL58934975,RZP9516621717,34682.16,2026-07-02,settled
STL19052721,RZP9490058905,64027.26,2026-07-06,settled
STL79301505,RZP5324761675,29622.83,2026-07-07,settled
STL24362810,RZP1685064152,58699.04,2026-07-13,settled
STL16674610,RZP2454685747,63449.57,2026-07-10,settled
STL45566367,RZP4814458794,30827.64,2026-07-15,reversed
STL93013579,RZP2495966316,11377.45,2026-07-01,settled
STL81252044,RZP5929788567,51186.50,2026-07-14,settled
STL58918923,RZP1351793856,74236.91,2026-07-03,settled
STL99686372,RZP9842186844,3019.87,2026-07-14,settled
STL46716608,RZP9274629280,19864.24,2026-07-11,pending
STL21649801,RZP8979273911,53383.08,2026-07-05,settled
STL18019970,RZP2465435460,32599.56,2026-07-11,settled
STL75184646,RZP2827367326,52304.24,2026-07-10,settled
STL40116895,RZP5344481171,55289.43,2026-07-07,settled
STL48182026,RZP5864990574,1234.40,2026-07-14,settled
STL49150077,RZP1088567319,41366.51,2026-07-07,settled
STL11747174,RZP4688082625,45341.76,2026-07-01,pending
STL86766291,RZP3019175561,31660.73,2026-07-12,settled
STL31759933,RZP5980972370,52380.94,2026-07-02,settled
STL64609285,RZP7575433134,6095.82,2026-07-05,settled
STL93861148,RZP9496893093,22082.42,2026-07-02,settled
STL71469649,RZP1992102810,68316.58,2026-07-04,settled
STL46259294,RZP5311497955,47569.72,2026-07-06,settled
STL78194047,RZP4333330668,46265.97,2026-07-13,settled
STL92670664,RZP9312125622,41709.73,2026-07-03,settled
STL20712150,RZP7905926102,57845.38,2026-07-10,settled
STL87034329,RZP1983615428,44661.37,2026-07-15,pending
STL50574135,RZP4080693021,42782.69,2026-07-06,settled
STL22568973,RZP3659387720,10517.92,2026-07-05,settled
STL76612404,RZP7039458689,70722.01,2026-07-13,pending
STL12746818,RZP4699855817,44177.75,2026-07-03,reversed
STL34674994,RZP6122145332,3794.54,2026-07-05,settled
STL24048653,RZP2131326701,23682.88,2026-07-09,settled
STL95452044,RZP6108002260,7029.83,2026-07-03,pending
STL12785169,RZP4435623168,48076.97,2026-07-10,settled
STL88961202,RZP8030314152,25709.15,2026-07-04,settled
STL87751638,RZP7816728481,52334.38,2026-07-05,settled
STL69891593,RZP5735714978,26123.04,2026-07-07,settled
STL10352830,RZP2471960675,33828.22,2026-07-13,settled
STL99692417,RZP8517718126,41385.60,2026-07-10,settled
STL58832330,RZP9912995732,69564.45,2026-07-05,settled
STL45880608,RZP1678178119,2772.66,2026-07-11,settled
STL43358157,RZP1596412178,45342.23,2026-07-14,settled
STL84165377,RZP5106442139,9731.66,2026-07-14,settled
STL38834736,RZP7117532733,48116.50,2026-07-10,settled
STL16665531,RZP3694445661,18039.72,2026-07-06,settled
STL64250582,RZP9081840882,64064.58,2026-07-15,settled
STL14216175,RZP9894847574,47517.17,2026-07-04,settled
STL45984317,RZP4820016297,40962.05,2026-07-06,settled
STL67517981,RZP8027054018,72819.57,2026-07-07,settled
STL25475664,RZP8064065868,59884.59,2026-07-14,pending
STL98106372,RZP5459313793,60044.03,2026-07-15,settled
STL65197277,RZP4122782825,57524.91,2026-07-15,settled
STL54494335,RZP1280714963,2099.22,2026-07-15,settled
STL25331943,RZP7123651519,55360.41,2026-07-10,settled
STL74847454,RZP5882228340,45773.68,2026-07-12,settled
STL95408582,RZP7979204873,44786.86,2026-07-02,settled
STL12390993,RZP9257740324,47626.82,2026-07-12,pending
STL19483290,RZP7289480403,924.03,2026-07-05,settled
STL56396295,RZP9929126136,56143.26,2026-07-12,settled
STL85764804,RZP7991986741,35064.50,2026-07-10,settled
STL96799802,RZP1224416555,57810.06,2026-07-06,settled
STL46879169,RZP1479641898,18305.55,2026-07-06,settled
STL53067834,RZP2342094845,43528.21,2026-07-05,settled
STL96381641,RZP5162070860,12104.24,2026-07-04,settled
STL40647266,RZP6345912504,59896.60,2026-07-03,settled
STL91553176,RZP7684097480,38560.53,2026-07-03,settled
STL20156121,RZP8489977737,3233.13,2026-07-04,settled
STL46784982,RZP2599347213,54329.76,2026-07-03,settled
STL95042804,RZP6210267808,16374.05,2026-07-14,settled
STL93512668,RZP7141264617,42511.68,2026-07-01,settled
STL55971125,RZP2566722083,28850.82,2026-07-05,settled
STL62342586,RZP4251624056,49735.66,2026-07-08,settled
STL49449705,RZP6196769550,3503.45,2026-07-05,settled
STL10299883,RZP6540785880,36492.79,2026-07-05,settled
STL19971024,RZP3980912266,12154.96,2026-07-02,settled
STL43234694,RZP7360725797,48264.69,2026-07-07,pending
STL43859311,RZP9072992279,21230.12,2026-07-14,settled
STL60629134,RZP2870417878,72863.65,2026-07-04,settled
STL74258784,RZP6959351917,31654.33,2026-07-11,settled
STL56223778,RZP3842794212,29445.94,2026-07-07,settled
STL91399222,RZP7358196492,49392.99,2026-07-03,settled
STL52055939,RZP3821177538,42876.48,2026-07-04,pending
STL63254814,RZP4853636272,5238.47,2026-07-11,settled
STL63053546,RZP5667106418,31380.97,2026-07-09,settled
STL92035598,RZP7747581391,19947.33,2026-07-05,settled
STL43073993,RZP2062070526,37496.13,2026-07-14,settled
STL16118607,RZP4210653582,44432.20,2026-07-08,settled
STL99466466,RZP5850511723,43820.02,2026-07-10,settled
STL72213255,RZP8003744133,7424.59,2026-07-09,settled
STL31266976,RZP8776908812,62091.08,2026-07-10,settled
STL39656729,RZP4562500653,5127.98,2026-07-11,settled
STL85156388,RZP7833563240,5317.00,2026-07-03,settled
STL98773885,RZP6910772784,74359.43,2026-07-11,settled
STL50806582,RZP9525283313,6690.35,2026-07-12,settled
STL54955754,RZP9367760189,49870.99,2026-07-03,settled
STL56600900,RZP4459716271,59818.93,2026-07-10,settled
STL97080212,RZP4603819309,55677.13,2026-07-03,settled
STL96001439,RZP2515215551,1127.34,2026-07-11,settled
STL80073291,RZP5261135749,12590.76,2026-07-06,settled
STL29175605,RZP9551366213,23092.88,2026-07-08,settled
STL28854695,RZP6141328624,29708.90,2026-07-12,settled
STL70322866,RZP7162339674,39750.71,2026-07-12,settled
STL69538978,RZP8290447398,44778.17,2026-07-12,settled
STL71516755,RZP2298235387,31116.03,2026-07-04,settled
STL70696332,RZP5929159851,46282.80,2026-07-08,reversed
STL10128848,RZP5546169804,23543.14,2026-07-05,settled
STL74707838,RZP4397349956,18396.87,2026-07-08,settled
STL80021797,RZP7491345527,45895.47,2026-07-15,settled
STL68336875,RZP6351388960,39253.94,2026-07-01,settled
STL14191620,RZP7574819669,12568.66,2026-07-15,settled
STL52185830,RZP4458777526,8374.40,2026-07-06,settled
STL26138727,RZP9135370659,23156.50,2026-07-03,settled
STL64024116,RZP9579021901,34723.38,2026-07-07,settled
STL83549599,RZP5292557368,33468.94,2026-07-01,settled
STL92732173,RZP8923011407,64320.15,2026-07-06,settled
STL58003784,RZP5026632063,72378.33,2026-07-08,settled
STL25793277,RZP8777595717,74297.67,2026-07-02,settled
STL19683845,RZP5788132323,44657.51,2026-07-02,settled
STL31480666,RZP8586920446,36125.18,2026-07-11,settled
STL76460815,RZP2687430058,16881.68,2026-07-14,settled
STL50169346,RZP8115186493,17344.09,2026-07-07,settled
STL48605268,RZP6385791669,19521.84,2026-07-01,settled
STL96246474,RZP9288998884,73218.12,2026-07-13,settled
STL57795908,RZP6502466761,50149.15,2026-07-12,settled
STL31441218,RZP6090745294,27501.90,2026-07-05,pending
STL25193029,RZP6128876188,47295.52,2026-07-02,settled
STL47608285,RZP9432070587,31914.72,2026-07-11,settled
STL40035242,RZP3403413753,4184.37,2026-07-08,settled
STL43822042,RZP2368515619,6743.34,2026-07-15,reversed
STL31168173,RZP7646835735,8606.40,2026-07-14,settled
STL17524179,RZP6027855004,18778.19,2026-07-10,reversed
STL59182925,RZP2929639043,60931.63,2026-07-15,settled
STL39895961,RZP5516262193,71071.72,2026-07-13,pending
STL51152696,RZP2818723094,63577.69,2026-07-10,settled
STL23434328,RZP5261711194,59781.31,2026-07-15,settled
STL21766447,RZP7140242630,24479.42,2026-07-10,settled
STL83611807,RZP3101012094,24748.80,2026-07-14,settled
STL41546825,RZP5076766763,52723.92,2026-07-08,settled
STL42189958,RZP2850751197,35947.87,2026-07-05,settled
STL95967653,RZP8421915915,48598.27,2026-07-13,settled
STL82238741,RZP6805759868,56633.90,2026-07-14,settled
STL11753418,RZP8333120471,74044.50,2026-07-03,pending
STL21463761,RZP4020380113,47517.97,2026-07-01,reversed
STL52363709,RZP9263416545,10102.76,2026-07-04,settled
STL57321801,RZP4371726453,66639.48,2026-07-15,settled
STL70665647,RZP5318082411,61774.02,2026-07-13,settled
STL55111251,RZP5308772998,49907.77,2026-07-09,settled
STL60028002,RZP2642431326,74489.97,2026-07-12,settled
STL50183834,RZP4118694155,59979.36,2026-07-03,settled
STL44603606,RZP1169889594,22252.37,2026-07-02,settled
STL65359240,RZP6844017733,46693.88,2026-07-13,settled
STL61028711,RZP6934826422,74497.94,2026-07-13,settled
STL47854255,RZP5338578292,9991.10,2026-07-11,settled
STL89965549,RZP1839522247,21642.52,2026-07-11,settled
STL98470372,RZP9650936041,8810.43,2026-07-03,settled
STL34848676,RZP1208847956,47814.74,2026-07-09,settled
STL22772495,RZP5797835845,55880.72,2026-07-09,settled
STL11898961,RZP6128695961,17447.50,2026-07-03,settled
STL30352309,RZP5493835495,46446.93,2026-07-06,pending
STL78601597,RZP4965615534,38549.14,2026-07-13,settled
STL93617503,RZP5215310310,55357.45,2026-07-10,settled
STL22794212,RZP8557912645,21163.40,2026-07-14,settled
STL42376774,RZP2733941624,5191.10,2026-07-15,settled
STL45126937,RZP1013771751,2131.32,2026-07-01,settled
STL83617037,RZP4109094640,22946.57,2026-07-06,reversed
STL98722836,RZP8182521593,12008.99,2026-07-15,settled
STL17560687,RZP4686932034,28553.41,2026-07-07,settled
STL76738469,RZP2268528881,12281.21,2026-07-15,settled
STL57758271,RZP7149540553,24412.15,2026-07-13,reversed
STL22563758,RZP9205080512,3101.69,2026-07-08,settled
STL91274963,RZP9200233904,50720.83,2026-07-11,settled
STL30053210,RZP4723546916,44985.29,2026-07-11,settled
STL22691278,RZP4168798960,7684.28,2026-07-01,settled
STL49126722,RZP7330373419,31799.68,2026-07-12,settled
STL75845066,RZP9212338132,31835.53,2026-07-13,settled
STL42654123,RZP4587659751,52073.26,2026-07-06,reversed
STL23259460,RZP9845473273,36462.73,2026-07-10,settled
STL63161481,RZP7210845725,48850.53,2026-07-05,settled
STL46173157,RZP2075321966,7303.85,2026-07-11,settled
STL67190488,RZP3508098662,35161.36,2026-07-10,settled
STL18411037,RZP1705253342,18775.84,2026-07-14,settled
STL13188608,RZP5454423190,48426.97,2026-07-15,settled
STL20485555,RZP6800590025,68249.71,2026-07-15,settled
STL69228261,RZP4161042861,42339.96,2026-07-04,settled
STL53100975,RZP9556021185,32249.56,2026-07-05,settled
STL61378431,RZP1975659193,1050.87,2026-07-15,settled
STL47238134,RZP3978236623,10503.65,2026-07-08,settled
STL80885469,RZP9064215671,7195.68,2026-07-14,settled
STL79336194,RZP9935023473,55838.57,2026-07-13,settled
STL93511037,RZP8859661121,26814.06,2026-07-05,settled
STL80983534,RZP8016945819,50894.20,2026-07-08,settled
STL91365059,RZP9739525340,28308.25,2026-07-02,settled
STL95722547,RZP2151531827,19893.73,2026-07-09,reversed
STL14963880,RZP3713284816,60956.58,2026-07-02,settled
STL79786819,RZP4217320974,55206.35,2026-07-10,settled
STL95777817,RZP3544189136,74138.53,2026-07-01,settled
STL73654820,RZP9699023942,39599.56,2026-07-14,settled
STL22413308,RZP8906828807,32767.75,2026-07-07,settled
STL77522712,RZP7722588138,54359.77,2026-07-02,settled
STL97616925,RZP6329433466,36902.63,2026-07-12,settled
STL14505250,RZP2288615608,22083.02,2026-07-15,pending
STL46374295,RZP9936245290,22807.59,2026-07-13,settled
STL46024950,RZP8238377072,13127.88,2026-07-05,settled
STL59550123,RZP4608473610,38461.66,2026-07-01,settled
STL64061453,RZP7796147241,62362.37,2026-07-09,reversed
STL71286924,RZP5719328110,69089.89,2026-07-13,settled
STL84940593,RZP3194842724,51977.54,2026-07-03,settled
STL35063557,RZP9629259723,69927.70,2026-07-07,settled
STL49104072,RZP5612511036,64201.80,2026-07-14,settled
STL55001469,RZP1768553889,73695.23,2026-07-14,reversed
STL71008953,RZP5864913957,66147.87,2026-07-13,settled
STL64935222,RZP3512880587,17950.50,2026-07-11,settled
STL47775818,RZP3508628357,56068.46,2026-07-15,settled
STL23466125,RZP2381232714,74359.18,2026-07-14,settled
STL31855262,RZP4656813109,42883.17,2026-07-09,settled
STL41788729,RZP4655627485,44519.50,2026-07-12,settled
STL39924542,RZP1723271214,55207.86,2026-07-07,settled
STL47895107,RZP1705029361,65392.61,2026-07-09,settled
STL52869025,RZP4277758858,63598.55,2026-07-11,settled
STL94556169,RZP9722428898,34749.77,2026-07-11,reversed
STL43647879,RZP9681644296,28643.79,2026-07-12,settled
STL32043679,RZP7322664459,16190.98,2026-07-06,settled
STL75997038,RZP1921128736,23408.92,2026-07-09,settled
STL90179314,RZP8070399922,43309.49,2026-07-08,settled
STL91836571,RZP3784730778,22711.23,2026-07-10,settled
STL35448269,RZP6622163115,74648.42,2026-07-04,settled
STL96589185,RZP3887067102,68766.13,2026-07-04,settled
STL91269754,RZP3896960280,24220.65,2026-07-13,settled
STL29778338,RZP4496307098,24071.27,2026-07-04,settled
STL40438208,RZP5312321117,70120.64,2026-07-11,settled
STL83117092,RZP9814100857,20867.92,2026-07-06,settled
STL87315107,RZP5826234030,4370.20,2026-07-15,settled
STL15268263,RZP4769980437,65894.61,2026-07-04,settled
STL46465282,RZP3147100342,7216.29,2026-07-10,settled
STL20327493,RZP6578347436,49443.50,2026-07-14,settled
STL93981258,RZP9851591952,28883.41,2026-07-05,settled
STL32878882,RZP1942215115,60479.98,2026-07-12,settled
STL62869451,RZP7086651813,7094.77,2026-07-13,settled
STL65258766,RZP7185179917,54321.19,2026-07-11,settled
STL22289142,RZP1560353165,22295.05,2026-07-04,settled
STL92523968,RZP8257484586,26690.25,2026-07-01,settled
STL47637172,RZP2388864124,11659.87,2026-07-01,settled
STL62021209,RZP5263701409,15786.44,2026-07-01,settled
STL60432035,RZP5885763595,37655.12,2026-07-04,settled
STL29107575,RZP5425699662,5333.97,2026-07-04,settled
STL85688787,RZP1806582912,19985.55,2026-07-06,settled
STL80421237,RZP8822970144,48176.68,2026-07-09,settled
STL72495414,RZP3663112088,52500.41,2026-07-07,settled
STL21177910,RZP1536411156,32487.05,2026-07-04,settled
STL11194267,RZP3910678913,20546.73,2026-07-07,settled
STL33108666,RZP4591723710,44492.71,2026-07-02,settled
STL98436473,RZP3549776132,34174.40,2026-07-04,settled
STL55058925,RZP1193440190,3586.63,2026-07-14,settled
STL61720348,RZP6927755019,73569.79,2026-07-06,settled
STL37468029,RZP5090692550,35119.95,2026-07-03,settled
STL45251517,RZP1328002524,46258.30,2026-07-03,settled
STL90115522,RZP4620173869,11671.21,2026-07-13,settled
STL65335804,RZP6924078888,52604.40,2026-07-11,settled
STL31179349,RZP9943371755,37137.15,2026-07-06,settled
STL87424000,RZP5380159400,9532.19,2026-07-14,settled
STL40360075,RZP7358161633,61155.85,2026-07-12,settled
STL88503334,RZP7169110303,34642.94,2026-07-08,pending
STL18208127,RZP5262252525,15573.76,2026-07-14,settled
STL61561575,RZP8587094479,48760.55,2026-07-03,settled
STL29954284,RZP5850953835,45527.85,2026-07-02,pending
STL25758887,RZP7715782053,59212.86,2026-07-11,settled
STL66921978,RZP5288799631,1251.03,2026-07-02,settled
STL50026257,RZP8196321601,31545.57,2026-07-12,pending
STL62864878,RZP9606492890,21069.91,2026-07-05,settled
STL80326426,RZP7932066984,48593.04,2026-07-09,settled
STL26923690,RZP1137747202,17524.20,2026-07-14,settled
STL31608946,RZP9440692809,47791.16,2026-07-08,settled
STL42877047,RZP5441387428,4856.48,2026-07-13,settled
STL51044970,RZP4932832458,17828.85,2026-07-09,settled
STL99431177,RZP7277823614,68900.09,2026-07-05,settled
STL82597478,RZP2681498779,35901.91,2026-07-13,settled
STL40426413,RZP2865975855,22474.53,2026-07-04,settled
STL21170209,RZP1475154741,66654.21,2026-07-11,settled
STL48473857,RZP4943401571,24614.71,2026-07-01,settled
STL93641697,RZP6422668648,69520.98,2026-07-05,settled
STL86483924,RZP5667181604,66181.52,2026-07-04,settled
STL69945655,RZP5136395494,61713.80,2026-07-11,settled
STL94081951,RZP9113165802,26543.77,2026-07-08,settled
STL86589871,RZP5452096335,60140.86,2026-07-13,settled
STL20954788,RZP9606223896,61518.38,2026-07-01,settled
STL84078153,RZP4955764901,24991.07,2026-07-07,settled
STL50372913,RZP4059299016,15679.57,2026-07-07,settled
STL43188846,RZP3413960811,56418.13,2026-07-12,pending
STL62525046,RZP9430066046,62954.49,2026-07-05,pending
STL21568926,RZP1240915238,29909.65,2026-07-10,settled
STL48495745,RZP9548551869,60762.74,2026-07-10,settled
STL13305715,RZP1371223702,11990.21,2026-07-03,settled
STL99399657,RZP9407693902,56519.83,2026-07-08,settled
STL22594216,RZP7562652504,3759.85,2026-07-07,pending
STL64794796,RZP4573254442,35077.18,2026-07-08,settled
STL77323835,RZP5009619919,64405.70,2026-07-03,settled
STL31481689,RZP7377986420,39002.45,2026-07-13,settled
STL24496185,RZP1479759410,65023.05,2026-07-04,settled
STL81195335,RZP6210307156,31482.34,2026-07-09,settled
STL98988209,RZP1335745390,25823.53,2026-07-08,settled
STL73175517,RZP9110769188,31941.14,2026-07-08,settled
STL35633381,RZP6676278071,26360.61,2026-07-12,settled
STL51395738,RZP6510697299,35235.66,2026-07-11,settled
STL15632177,RZP5515248140,5926.89,2026-07-07,settled
STL73073750,RZP8472615208,74315.09,2026-07-08,settled
STL33478988,RZP8846239223,46978.56,2026-07-15,settled
STL56896070,RZP5979458346,40959.47,2026-07-07,settled
STL51660060,RZP5009417978,44640.50,2026-07-07,settled
STL66825742,RZP8990154528,58488.10,2026-07-13,settled
STL36452300,RZP6627671162,24319.05,2026-07-09,settled
STL55414869,RZP6857897124,68886.29,2026-07-07,settled
STL34868850,RZP7360228056,16993.04,2026-07-05,settled
STL64708663,RZP1443926824,60261.34,2026-07-15,settled
STL60893769,RZP2415982761,45569.61,2026-07-01,settled
STL37566472,RZP9770191959,8353.13,2026-07-11,settled
STL25997841,RZP6378549045,23569.58,2026-07-12,settled
STL28405182,RZP1439921366,23844.69,2026-07-15,settled
STL36205020,RZP8979221696,42722.15,2026-07-15,settled
STL29124952,RZP5352293684,16492.31,2026-07-13,pending
STL72592632,RZP5707588546,56982.79,2026-07-13,settled
STL73002839,RZP9382361767,70498.78,2026-07-12,settled
STL38470244,RZP5418232833,63895.99,2026-07-03,settled
STL20664018,RZP6328685524,11579.71,2026-07-03,settled
STL64957378,RZP7167116799,65390.15,2026-07-03,settled
STL54449713,RZP4398818875,898.27,2026-07-07,settled
STL92715650,RZP8518239142,37421.60,2026-07-05,settled
STL57629193,RZP7706692408,30150.49,2026-07-14,settled
STL33909156,RZP2006550165,71224.33,2026-07-11,settled
STL14436293,RZP4578950639,9878.86,2026-07-05,settled
STL70214805,RZP4419354759,37823.25,2026-07-07,settled
STL37775381,RZP8012696455,12865.63,2026-07-03,settled
STL89135942,RZP3703359413,3821.60,2026-07-01,settled
STL87576571,RZP6079669748,16784.49,2026-07-09,pending
STL20162254,RZP1750287548,38435.48,2026-07-05,settled
STL60874740,RZP3339797652,53688.04,2026-07-13,settled
STL39844366,RZP3641978933,40793.43,2026-07-12,settled
STL49209244,RZP3868048462,14023.39,2026-07-07,settled
STL48726989,RZP8699841653,21994.93,2026-07-13,settled
STL92902014,RZP9420439970,22937.60,2026-07-14,settled
STL58752121,RZP5565157714,7010.74,2026-07-13,settled
STL85424941,RZP5083225181,74894.19,2026-07-11,settled
STL70629628,RZP3515395117,52517.13,2026-07-08,settled
STL39919845,RZP9381295712,7225.59,2026-07-13,settled
STL86043888,RZP4878660073,49796.10,2026-07-15,settled
STL18126895,RZP8239941612,41062.71,2026-07-11,settled
STL42412874,RZP1543000117,68146.09,2026-07-09,settled
STL12648580,RZP8636532034,12336.88,2026-07-11,settled
STL56883986,RZP9095263528,39137.49,2026-07-09,settled
STL24469806,RZP3201454274,5709.85,2026-07-15,reversed
STL67103476,RZP4482725370,59348.11,2026-07-13,settled
STL46735784,RZP1461809817,67333.91,2026-07-03,settled
STL83734495,RZP5708206011,18925.65,2026-07-08,settled
STL74426922,RZP2926870597,66461.52,2026-07-06,settled
STL84829595,RZP9758245850,39071.13,2026-07-14,settled
STL56664121,RZP2736603852,48044.10,2026-07-05,settled
STL34661393,RZP4586925258,71128.99,2026-07-07,settled
STL68455884,RZP9942254329,73108.61,2026-07-06,settled
STL87969595,RZP4956260090,8170.23,2026-07-11,settled
STL24157892,RZP2875843398,37608.88,2026-07-06,settled
STL71726937,RZP7252503368,25766.84,2026-07-15,settled
STL43539742,RZP3307434175,7781.54,2026-07-05,settled
STL15672381,RZP9015008408,26542.35,2026-07-04,settled
STL61709537,RZP7550486544,11384.49,2026-07-01,settled
STL11626011,RZP6479346740,16907.70,2026-07-01,settled
STL75096846,RZP9162735058,18055.91,2026-07-05,reversed
STL71026547,RZP2936540028,13826.45,2026-07-10,settled
STL72409658,RZP6600100279,16158.61,2026-07-13,settled
STL30906603,RZP8016131033,64053.25,2026-07-11,settled
STL64274455,RZP5049873134,45476.17,2026-07-01,settled
STL58935206,RZP1218404763,4184.88,2026-07-13,settled
STL86541906,RZP8575707116,27762.33,2026-07-07,settled
STL54454486,RZP1479011764,50336.59,2026-07-11,settled
STL98819325,RZP4916613219,60481.20,2026-07-15,settled
STL80382000,RZP4220213945,59394.34,2026-07-09,settled
STL64490712,RZP6728620623,53393.75,2026-07-02,settled
STL20533057,RZP8053429914,3284.18,2026-07-13,settled
STL97432232,RZP7960047252,23105.56,2026-07-11,settled
STL58038653,RZP6487757017,24842.29,2026-07-03,settled
STL26782946,RZP8354173416,54222.22,2026-07-14,settled
STL32364326,RZP6737936549,37956.25,2026-07-13,settled
STL43662096,RZP9777873312,1558.73,2026-07-03,settled
STL39957848,RZP1765758284,71933.01,2026-07-03,settled
STL30633166,RZP4321925889,3146.36,2026-07-06,settled
STL44645737,RZP5786325738,38315.40,2026-07-10,reversed
STL85279427,RZP2620997593,39069.25,2026-07-15,settled
STL69332348,RZP3751506408,70615.69,2026-07-06,settled
STL32093112,RZP8035033345,60919.96,2026-07-12,settled
STL47602980,RZP4006762608,13974.33,2026-07-11,settled
STL65636483,RZP5619821811,21139.60,2026-07-10,pending
STL89989525,RZP7772224977,11985.03,2026-07-15,settled
STL31112142,RZP8607904155,59945.40,2026-07-04,settled
STL46552866,RZP6694907334,46187.87,2026-07-09,settled
STL54196006,RZP1387615589,45186.69,2026-07-13,settled
STL22961673,RZP6569704411,45358.18,2026-07-13,settled
STL88488055,RZP5434873419,19799.08,2026-07-10,settled
STL56358761,RZP8975841464,52594.79,2026-07-04,settled
STL66884597,RZP8768187845,26138.21,2026-07-03,settled
STL92910238,RZP1294050451,10678.49,2026-07-02,settled
STL10779279,RZP2845335547,26462.83,2026-07-14,settled
STL45437132,RZP8410083072,25333.16,2026-07-13,settled
STL95446286,RZP5846341995,10229.67,2026-07-15,settled
STL63606649,RZP1794919270,71547.20,2026-07-02,reversed
STL13090599,RZP1354923180,36946.77,2026-07-11,settled
STL14049656,RZP8591162558,11256.28,2026-07-14,settled
STL72788025,RZP7523237718,67908.64,2026-07-12,settled
STL58617627,RZP4980013968,4355.61,2026-07-04,pending
STL39557337,RZP6331468442,20929.22,2026-07-07,settled
STL71821502,RZP7065553223,24500.23,2026-07-09,settled
STL93724365,RZP5926890511,51228.77,2026-07-09,settled
STL18609309,RZP6918486692,25949.47,2026-07-15,settled
STL64060403,RZP5393402303,59027.77,2026-07-10,settled
STL47279762,RZP6609316450,48505.40,2026-07-06,settled
STL15704406,RZP6382335303,56162.77,2026-07-13,settled
STL14237322,RZP8907752604,11509.29,2026-07-11,settled
STL75052916,RZP2658483646,32731.41,2026-07-03,settled
STL80445740,RZP1519113933,30827.59,2026-07-07,settled
STL26441717,RZP8161287700,56677.78,2026-07-08,settled
STL93109503,RZP5336399799,45646.64,2026-07-04,settled
STL15943124,RZP1348166328,13717.74,2026-07-13,settled
STL79118568,RZP6185250236,29247.83,2026-07-13,settled
STL74778652,RZP1821328222,61139.70,2026-07-15,settled
STL18245547,RZP1064193896,21177.51,2026-07-06,settled
STL43799089,RZP6911706728,27464.91,2026-07-03,settled
STL38754377,RZP9894264595,18231.35,2026-07-11,settled
STL44349681,RZP2463049293,8444.22,2026-07-10,settled
STL70709172,RZP9668957195,50380.10,2026-07-08,settled
STL31812203,RZP3207242242,13025.04,2026-07-13,settled
STL45396856,RZP1185010792,4076.25,2026-07-05,settled
STL72296016,RZP2977377566,7455.89,2026-07-13,settled
STL74597041,RZP7405136969,32421.06,2026-07-04,settled
STL92825222,RZP4266807729,63007.77,2026-07-11,settled
STL20165975,RZP6367479673,56959.43,2026-07-14,settled
STL28411390,RZP7400154822,69805.70,2026-07-11,settled
STL66157785,RZP5902079140,38801.70,2026-07-04,settled
STL28447541,RZP5819900353,17691.49,2026-07-03,settled
STL76690193,RZP2679684601,3009.21,2026-07-06,settled
STL35195869,RZP1891107818,8464.40,2026-07-08,settled
STL37129669,RZP7704546565,72558.55,2026-07-06,settled
STL19941358,RZP6930993187,32204.81,2026-07-15,settled
STL34184736,RZP5384859239,63619.73,2026-07-08,settled
STL42726304,RZP1315309469,39507.92,2026-07-04,pending
STL68229972,RZP2087578575,46959.54,2026-07-06,reversed
STL84839893,RZP4000157095,37119.93,2026-07-14,settled
STL82391660,RZP7899839564,17922.91,2026-07-07,settled
STL81035534,RZP1629425932,54122.06,2026-07-03,settled
STL27038652,RZP1261655763,28978.68,2026-07-11,settled
STL23948545,RZP6730803897,47062.83,2026-07-14,pending
STL29302769,RZP5339143600,49126.35,2026-07-07,settled
STL39669864,RZP2366484208,16988.61,2026-07-01,settled
STL53170446,RZP8175748139,18855.75,2026-07-03,settled
STL69384256,RZP7535556489,2643.60,2026-07-14,reversed
STL94679851,RZP3280065339,28214.44,2026-07-10,reversed
STL27032764,RZP3874905728,74313.84,2026-07-11,settled
STL41562316,RZP3518693203,17016.21,2026-07-10,settled
STL74082804,RZP5667503195,50359.56,2026-07-03,settled
STL16628788,RZP7745168440,71355.84,2026-07-02,pending
STL60132551,RZP4281104738,39757.20,2026-07-03,settled
STL48432692,RZP9081716335,60668.30,2026-07-01,settled
STL12328195,RZP5810820556,12853.87,2026-07-09,settled
STL71428633,RZP3787141666,53967.42,2026-07-12,settled
STL74180488,RZP6562144159,46289.60,2026-07-04,settled
STL94019376,RZP6585609060,5041.34,2026-07-10,settled
STL44742654,RZP1081053147,17279.63,2026-07-07,settled
STL44321106,RZP9165984639,51032.56,2026-07-15,settled
STL36852708,RZP2493630644,9550.73,2026-07-12,settled
STL70933337,RZP3392652436,64636.70,2026-07-11,settled
