txn_id,reference_id,amount,date,narration
BTXN4345430084,RZP9667198721,38339.70,2026-07-07,RTGS-RZP9667198721-RAZORPAY SOFTWARE PVT LTD
BTXN1428162447,RZP2827367326,52304.24,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2827367326
BTXN1942964122,RZP7757360859,66817.84,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 306859
BTXN7864373348,RZP6800590025,68249.71,2026-07-15,RTGS-RZP6800590025-RAZORPAY SOFTWARE PVT LTD
BTXN1742151566,RZP9731488292,18450.97,2026-07-14,SALARY CREDIT XYZ CORP
BTXN7033817459,RZP7107226324,24843.56,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7107226324
BTXN1457462888,RZP2535078511,31396.88,2026-07-06,IMPS/RZP2535078511/RAZORPAY SETTLEMENT
BTXN9577024647,RZP6066119815,25507.89,2026-07-12,RTGS-RZP6066119815-RAZORPAY SOFTWARE PVT LTD
BTXN4719558078,rzp3289167186,36646.31,2026-07-10,IMPS/RZP/167186/PAYOUT
BTXN7497595984,RZP1658693191,38393.15,2026-07-10,RTGS-RZP1658693191-RAZORPAY SOFTWARE PVT LTD
BTXN8163149670,RZP6357760105,19138.39,2026-07-02,NEFT CR-RZP6357760105-RAZORPAY
BTXN1867986116,RZP5771986518,14286.40,2026-07-10,IMPS/RZP/896518/PAYOUT
BTXN8716013029,RZP7938743236,67885.72,2026-07-02,IMPS/RZP7938743236/RAZORPAY SETTLEMENT
BTXN6965580129,RZP6461266090,999.14,2026-07-12,NEFT CR-RZP6461266090-RAZORPAY
BTXN2825985297,RZP7340406570,27774.99,2026-07-04,IMPS/RZP7340406570/RAZORPAY SETTLEMENT
BTXN8601462074,RZP4202714695,9499.75,2026-07-04,SWIGGY ORDER PAYMENT
BTXN6605057142,RZP2640402387,22391.25,2026-07-11,RTGS-RZP2640402387-RAZORPAY SOFTWARE PVT LTD
BTXN8886432673,RZP5022964382,68535.61,2026-07-03,RTGS-RZP5022964382-RAZORPAY SOFTWARE PVT LTD
BTXN5051841988,RZP7880572733,11488.59,2026-07-09,ATM WDL CHN
BTXN7191279918,RZP7301287567,9143.79,2026-07-15,RTGS-RZP7301287567-RAZORPAY SOFTWARE PVT LTD
BTXN6500048261,RZP1120346729,41636.58,2026-07-15,IMPS/RZP1120346729/RAZORPAY SETTLEMENT
BTXN6763483097,RZP3350053482,7691.71,2026-07-09,AMAZON RETAIL PAYMENT
BTXN5168449475,RZP1889948390,41323.56,2026-07-01,RTGS-RZP1889948390-RAZORPAY SOFTWARE PVT LTD
BTXN8573962964,RZP7127056267,17990.42,2026-07-02,IMPS/RZP7127056267/RAZORPAY SETTLEMENT
BTXN5150074940,RZP5613503623,35204.57,2026-07-09,IMPS/RZP5613503623/RAZORPAY SETTLEMENT
BTXN5448091798,RZP1936788955,31498.67,2026-07-11,IMPS/RZP1936788955/RAZORPAY SETTLEMENT
BTXN6014318886,RZP1799156163,13238.90,2026-07-12,RTGS-RZP1799156163-RAZORPAY SOFTWARE PVT LTD
BTXN3882667163,RZP4346480556,27446.92,2026-07-13,NEFT CR-RZP4346480556-RAZORPAY
BTXN8865007110,RZP7609336783,1212.01,2026-07-06,ZOMATO ONLINE ORDER
BTXN5998467923,RZP5399600121,12413.56,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5399600121
BTXN9402734257,RZP9496050936,31505.97,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9496050936
BTXN5841419125,RZP1479759410,65023.05,2026-07-04,RTGS-RZP1479759410-RAZORPAY SOFTWARE PVT LTD
BTXN6419922458,RZP8022662403,55409.42,2026-07-05,NEFT CR-RZP8022662403-RAZORPAY
BTXN6882579552,RZP8667185759,1287.09,2026-07-13,SWIGGY ORDER PAYMENT
BTXN9177956390,RZP4000157095,37119.93,2026-07-14,NEFT CR-RZP4000157095-RAZORPAY
BTXN3476555062,RZP2794030880,66213.50,2026-07-05,NEFT CR-RZP2794030880-RAZORPAY
BTXN8935334087,RZP6727310405,68160.78,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6727310405
BTXN9063484711,RZP1325299430,50911.42,2026-07-14,IMPS/RZP/299430/PAYOUT
BTXN6163848174,RZP5359582487,58088.92,2026-07-13,NEFT CR-RZP5359582487-RAZORPAY
BTXN7036410329,RZP2947129382,15242.38,2026-07-10,ZOMATO ONLINE ORDER
BTXN4406804308,RZP2362618431,7119.18,2026-07-14,NEFT CR-RZP2362618431-RAZORPAY
BTXN5317794163,RZP4812144835,29094.07,2026-07-11,RTGS-RZP4812144835-RAZORPAY SOFTWARE PVT LTD
BTXN2979958124,RZP4475911318,7352.41,2026-07-14,IMPS/RZP4475911318/RAZORPAY SETTLEMENT
BTXN1240251661,RZP4131575764,12673.49,2026-07-07,IMPS/RZP4131575764/RAZORPAY SETTLEMENT
BTXN4880288498,RZP7862229324,53274.23,2026-07-03,NEFT CR-RZP7862229324-RAZORPAY
BTXN5696705856,RZP6341647646,53980.00,2026-07-01,NEFT CR-RZP6341647646-RAZORPAY
BTXN1398270304,RZP4985601978,32317.77,2026-07-09,NEFT CR-RZP4985601978-RAZORPAY
BTXN8124668065,RZP6867476540,12844.86,2026-07-08,AMAZON RETAIL PAYMENT
BTXN5173451810,RZP9384049344,63367.23,2026-07-12,UPI-RAZORPAY SETTLEMENT ORDER 449344
BTXN7520578170,RZP5484140663,8300.39,2026-07-02,IMPS/RZP5484140663/RAZORPAY SETTLEMENT
BTXN9913636459,RZP5860167420,17826.48,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5860167420
BTXN2444295335,RZP8710727263,65313.47,2026-07-16,UPI-RAZORPAY SETTLEMENT ORDER 727236
BTXN2159627722,rzp8586920446,36125.18,2026-07-16,NEFT CR RAZORPAY SOFTWARE-920446
BTXN8383804905,RZP6277997060,27051.74,2026-07-03,IMPS/RZP6277997060/RAZORPAY SETTLEMENT
BTXN5088145355,RZP2268528881,12281.21,2026-07-15,IMPS/RZP2268528881/RAZORPAY SETTLEMENT
BTXN4871321187,RZP6340733932,11329.11,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6340733932
BTXN1793163323,RZP6163482036,8967.42,2026-07-10,SWIGGY ORDER PAYMENT
BTXN5618755718,RZP5412256411,30959.90,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5412256411
BTXN4870869039,RZP5711433088,25476.72,2026-07-05,RTGS-RZP5711433088-RAZORPAY SOFTWARE PVT LTD
BTXN4170639775,RZP3007047054,60977.65,2026-07-12,RTGS-RZP3007047054-RAZORPAY SOFTWARE PVT LTD
BTXN7432615317,RZP6048193674,72118.27,2026-07-17,IMPS/RZP6048193674/RAZORPAY SETTLEMENT
BTXN3130416629,RZP9096631671,6179.10,2026-07-09,RTGS-RZP9096631671-RAZORPAY SOFTWARE PVT LTD
BTXN3552669535,RZP5529870909,62327.12,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5529870909
BTXN7694156430,RZP4938107017,4491.80,2026-07-09,ATM WDL BLR
BTXN4803082817,RZP6224915486,19441.13,2026-07-09,ELECTRICITY BILL AUTOPAY
BTXN6962229280,rzp2536152870,44437.42,2026-07-05,IMPS/RZP/152870/PAYOUT
BTXN5696834018,RZP4516133021,48849.73,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 133201
BTXN5995208970,RZP5712724787,54457.68,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5712724787
BTXN9320985223,RZP1435350495,44408.99,2026-07-07,UPI-RAZORPAY SETTLEMENT ORDER 305495
BTXN6812174113,RZP5322359258,1840.91,2026-07-07,RTGS-RZP5322359258-RAZORPAY SOFTWARE PVT LTD
BTXN6162257572,RZP4264911503,49750.51,2026-07-09,RTGS-RZP4264911503-RAZORPAY SOFTWARE PVT LTD
BTXN4626852472,RZP1093202500,3822.32,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1093202500
BTXN7847665443,RZP6326415525,65999.76,2026-07-13,IMPS/RZP6326415525/RAZORPAY SETTLEMENT
BTXN3077935216,RZP1139014305,20553.02,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1139014305
BTXN8064269678,RZP3078739213,62195.18,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3078739213
BTXN8570937148,RZP7867481783,15228.29,2026-07-11,ATM WDL DEL
BTXN4851562874,RZP5244939356,24359.98,2026-07-07,NEFT CR-RZP5244939356-RAZORPAY
BTXN1270451647,RZP2612639703,5743.28,2026-07-04,SALARY CREDIT XYZ CORP
BTXN1662160168,RZP4987399370,59403.86,2026-07-09,RTGS-RZP4987399370-RAZORPAY SOFTWARE PVT LTD
BTXN3232254467,RZP5170813887,16948.59,2026-07-07,IMPS/RZP5170813887/RAZORPAY SETTLEMENT
BTXN8709293749,RZP7598402379,38436.65,2026-07-13,RTGS-RZP7598402379-RAZORPAY SOFTWARE PVT LTD
BTXN5975219350,RZP9570364459,43371.39,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9570364459
BTXN7184949643,RZP4118282638,22325.75,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4118282638
BTXN7810716109,RZP3095902833,8829.28,2026-07-09,IMPS/RZP3095902833/RAZORPAY SETTLEMENT
BTXN2594783207,RZP2377142646,13932.60,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2377142646
BTXN9614147871,RZP2935275241,45277.23,2026-07-02,RTGS-RZP2935275241-RAZORPAY SOFTWARE PVT LTD
BTXN2685508823,RZP4327896974,63394.63,2026-07-06,RTGS-RZP4327896974-RAZORPAY SOFTWARE PVT LTD
BTXN5836162638,RZP2062070526,37494.29,2026-07-14,RTGS-RZP2062070526-RAZORPAY SOFTWARE PVT LTD
BTXN1721342833,RZP1673031501,17779.63,2026-07-13,UPI-RAZORPAY SETTLEMENT ORDER 301501
BTXN7251185888,RZP6927737494,11644.87,2026-07-10,ZOMATO ONLINE ORDER
BTXN8093196566,RZP7811623908,1413.35,2026-07-10,ZOMATO ONLINE ORDER
BTXN9957643727,RZP9596653373,26784.79,2026-07-10,RTGS-RZP9596653373-RAZORPAY SOFTWARE PVT LTD
BTXN2351126132,RZP5903431309,59511.91,2026-07-02,IMPS/RZP5903431309/RAZORPAY SETTLEMENT
BTXN5519711134,RZP9363202861,24657.83,2026-07-14,RTGS-RZP9363202861-RAZORPAY SOFTWARE PVT LTD
BTXN6013992194,RZP2718971996,11729.08,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2718971996
BTXN6906291193,RZP1626437996,17745.02,2026-07-09,AMAZON RETAIL PAYMENT
BTXN1822502849,RZP3292900762,20593.51,2026-07-10,IMPS/RZP3292900762/RAZORPAY SETTLEMENT
BTXN2866698147,RZP7922302140,26476.73,2026-07-05,RTGS-RZP7922302140-RAZORPAY SOFTWARE PVT LTD
BTXN9493876887,RZP6318455479,16198.04,2026-07-14,RTGS-RZP6318455479-RAZORPAY SOFTWARE PVT LTD
BTXN9934605686,RZP6937704752,65286.71,2026-07-15,RTGS-RZP6937704752-RAZORPAY SOFTWARE PVT LTD
BTXN9564102661,RZP9098797,67602.87,2026-07-05,UPI-RAZORPAY SETTLEMENT ORDER 797511
BTXN8351743818,RZP6631565147,31871.33,2026-07-13,IMPS/RZP6631565147/RAZORPAY SETTLEMENT
BTXN9707555314,RZP7990838,60649.07,2026-07-18,IMPS/RZP/838061/PAYOUT
BTXN3703892529,RZP8483168715,32684.94,2026-07-02,IMPS/RZP8483168715/RAZORPAY SETTLEMENT
BTXN5252952412,RZP1049833464,48805.00,2026-07-03,RTGS-RZP1049833464-RAZORPAY SOFTWARE PVT LTD
BTXN9675663398,RZP3094196107,28059.17,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3094196107
BTXN4277422858,RZP3598862507,51090.12,2026-07-06,IMPS/RZP3598862507/RAZORPAY SETTLEMENT
BTXN2806452726,RZP9486346160,1078.33,2026-07-09,ELECTRICITY BILL AUTOPAY
BTXN4941471198,RZP7088037660,41262.05,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7088037660
BTXN2830154607,RZP1440654676,24930.03,2026-07-05,IMPS/RZP1440654676/RAZORPAY SETTLEMENT
BTXN6547706290,RZP9911329062,42802.64,2026-07-07,NEFT CR-RZP9911329062-RAZORPAY
BTXN5130893810,RZP7405136969,32421.06,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7405136969
BTXN4962636664,RZP2557660598,73499.60,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2557660598
BTXN1951811572,RZP1190758672,59193.25,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1190758672
BTXN8260680104,RZP8081661918,22907.07,2026-07-14,RTGS-RZP8081661918-RAZORPAY SOFTWARE PVT LTD
BTXN4843001167,RZP5591725617,63915.93,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5591725617
BTXN6992584523,RZP9941007,59372.77,2026-07-08,IMPS/RZP/007690/PAYOUT
BTXN8681273274,RZP1519978813,34681.55,2026-07-06,NEFT CR-RZP1519978813-RAZORPAY
BTXN5939034623,RZP8029435188,7107.30,2026-07-12,IMPS/RZP8029435188/RAZORPAY SETTLEMENT
BTXN7323675917,RZP5865554777,50396.34,2026-07-13,RTGS-RZP5865554777-RAZORPAY SOFTWARE PVT LTD
BTXN5665420620,RZP2830147959,6932.95,2026-07-13,NETFLIX SUBSCRIPTION
BTXN5595336790,RZP9586678451,63261.68,2026-07-04,IMPS/RZP9586678451/RAZORPAY SETTLEMENT
BTXN7220653058,RZP9695949463,16792.69,2026-07-09,IMPS/RZP9695949463/RAZORPAY SETTLEMENT
BTXN9432777006,RZP7264495820,35649.84,2026-07-03,IMPS/RZP7264495820/RAZORPAY SETTLEMENT
BTXN7810890924,RZP9517292154,6690.46,2026-07-02,RTGS-RZP9517292154-RAZORPAY SOFTWARE PVT LTD
BTXN3509300549,RZP4009896847,34589.42,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4009896847
BTXN3220414296,RZP9227350174,32794.21,2026-07-09,IMPS/RZP/350174/PAYOUT
BTXN5903590227,RZP3535351634,21557.56,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3535351634
BTXN9025082374,RZP5116560057,10269.03,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5116560057
BTXN2397125346,RZP1280540492,64445.09,2026-07-12,IMPS/RZP1280540492/RAZORPAY SETTLEMENT
BTXN4678366905,RZP3075048328,14418.30,2026-07-10,SALARY CREDIT XYZ CORP
BTXN4221536426,RZP9931708,71606.13,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 708887
BTXN6319049305,RZP8146492298,64472.63,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8146492298
BTXN9888897104,RZP3384083537,61740.72,2026-07-03,IMPS/RZP3384083537/RAZORPAY SETTLEMENT
BTXN7792993855,RZP3904676,70397.94,2026-07-14,IMPS/RZP/676692/PAYOUT
BTXN4723534498,RZP3884494006,19347.23,2026-07-07,IMPS/RZP3884494006/RAZORPAY SETTLEMENT
BTXN7503707720,RZP9067895627,2768.32,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9067895627
BTXN3955812263,RZP7515717157,44428.58,2026-07-06,NEFT CR-RZP7515717157-RAZORPAY
BTXN4680775250,RZP7626116110,28926.47,2026-07-14,RTGS-RZP7626116110-RAZORPAY SOFTWARE PVT LTD
BTXN1051847199,RZP7942947828,4398.80,2026-07-12,RTGS-RZP7942947828-RAZORPAY SOFTWARE PVT LTD
BTXN2077539834,RZP2855123934,1117.21,2026-07-11,IMPS/RZP2855123934/RAZORPAY SETTLEMENT
BTXN1718186261,RZP7226038325,62461.81,2026-07-15,IMPS/RZP7226038325/RAZORPAY SETTLEMENT
BTXN5109529591,RZP6218168908,44951.97,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6218168908
BTXN7117347720,rzp3768263341,62003.31,2026-07-10,NEFT CR RAZORPAY SOFTWARE-263341
BTXN1891796718,RZP7243759249,33419.71,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7243759249
BTXN2696934208,RZP5481316044,27411.13,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5481316044
BTXN3372845154,RZP3956801637,35895.80,2026-07-10,NEFT CR-RZP3956801637-RAZORPAY
BTXN8178556785,RZP3355803910,41385.05,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3355803910
BTXN6082658671,RZP7616419207,45738.93,2026-07-05,IMPS/RZP/419207/PAYOUT
BTXN6185118898,RZP3341235566,39588.61,2026-07-11,RTGS-RZP3341235566-RAZORPAY SOFTWARE PVT LTD
BTXN1332469393,RZP7903709349,50718.85,2026-07-07,IMPS/RZP7903709349/RAZORPAY SETTLEMENT
BTXN5067594934,RZP2752306681,17240.20,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2752306681
BTXN3762722902,RZP1923810879,20668.83,2026-07-13,NEFT CR-RZP1923810879-RAZORPAY
BTXN6200584953,RZP6255912235,22506.06,2026-07-13,NEFT CR-RZP6255912235-RAZORPAY
BTXN1937098678,RZP7655418921,18851.80,2026-07-13,NEFT CR-RZP7655418921-RAZORPAY
BTXN5021302360,RZP7799677793,45573.50,2026-07-10,IMPS/RZP7799677793/RAZORPAY SETTLEMENT
BTXN8669484644,RZP7754847890,71453.60,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7754847890
BTXN7110082321,RZP7635473142,16922.83,2026-07-10,IMPS/RZP7635473142/RAZORPAY SETTLEMENT
BTXN4921243700,RZP8933817352,37491.62,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8933817352
BTXN1257301808,RZP2179156519,905.18,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2179156519
BTXN6666930890,RZP1980116906,9922.97,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1980116906
BTXN9733242365,RZP7386322327,45662.64,2026-07-03,RTGS-RZP7386322327-RAZORPAY SOFTWARE PVT LTD
BTXN9213466250,RZP6591987194,30355.10,2026-07-03,IMPS/RZP6591987194/RAZORPAY SETTLEMENT
BTXN7922571276,RZP2695154066,53327.71,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2695154066
BTXN6236063884,RZP8289212520,12370.89,2026-07-13,NEFT CR-RZP8289212520-RAZORPAY
BTXN2722680005,RZP6225579412,10261.15,2026-07-09,RTGS-RZP6225579412-RAZORPAY SOFTWARE PVT LTD
BTXN4636141134,RZP7125697460,63941.17,2026-07-01,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7125697460
BTXN1656110160,RZP8831137131,61716.82,2026-07-10,IMPS/RZP8831137131/RAZORPAY SETTLEMENT
BTXN8642956821,RZP2053633420,16531.22,2026-07-06,IMPS/RZP2053633420/RAZORPAY SETTLEMENT
BTXN3678669241,RZP4088047273,38870.15,2026-07-06,RTGS-RZP4088047273-RAZORPAY SOFTWARE PVT LTD
BTXN7973074025,RZP5224379868,71751.25,2026-07-10,RTGS-RZP5224379868-RAZORPAY SOFTWARE PVT LTD
BTXN2324918063,RZP5888040120,31982.75,2026-07-15,RTGS-RZP5888040120-RAZORPAY SOFTWARE PVT LTD
BTXN5197217838,RZP7885004596,16569.79,2026-07-03,SALARY CREDIT XYZ CORP
BTXN4373060563,RZP3809854155,57777.52,2026-07-03,IMPS/RZP3809854155/RAZORPAY SETTLEMENT
BTXN6396123362,RZP7083794399,28448.48,2026-07-14,RTGS-RZP7083794399-RAZORPAY SOFTWARE PVT LTD
BTXN4903399360,RZP6306726442,74814.07,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6306726442
BTXN3650841692,RZP6105040872,48541.27,2026-07-06,NEFT CR RAZORPAY SOFTWARE-048072
BTXN3107776697,RZP4423928325,12696.48,2026-07-08,SALARY CREDIT XYZ CORP
BTXN9201312620,RZP3311423810,10043.52,2026-07-01,AMAZON RETAIL PAYMENT
BTXN9324924667,RZP4300061959,32837.72,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4300061959
BTXN5834941197,RZP2982155000,29327.96,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2982155000
BTXN8935006089,rzp3836423251,52412.71,2026-07-05,IMPS/RZP/423251/PAYOUT
BTXN1855256552,RZP2439622619,61472.55,2026-07-13,NEFT CR-RZP2439622619-RAZORPAY
BTXN1046720722,RZP9573814,49347.93,2026-07-20,IMPS/RZP/814270/PAYOUT
BTXN7862182715,RZP9447060916,66467.16,2026-07-10,IMPS/RZP9447060916/RAZORPAY SETTLEMENT
BTXN5151523694,RZP9013930707,41316.96,2026-07-05,IMPS/RZP9013930707/RAZORPAY SETTLEMENT
BTXN8151181202,RZP5979956135,24593.42,2026-07-12,IMPS/RZP5979956135/RAZORPAY SETTLEMENT
BTXN1556586239,RZP3494129851,65994.37,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3494129851
BTXN5555285578,RZP3490689384,15896.78,2026-07-13,RTGS-RZP3490689384-RAZORPAY SOFTWARE PVT LTD
BTXN7061443251,RZP8049064132,43342.65,2026-07-13,NEFT CR-RZP8049064132-RAZORPAY
BTXN3922645882,RZP1100955869,2816.76,2026-07-02,NEFT CR-RZP1100955869-RAZORPAY
BTXN3629789564,RZP5181192633,51049.93,2026-07-04,RTGS-RZP5181192633-RAZORPAY SOFTWARE PVT LTD
BTXN9131652502,RZP2737693,3477.46,2026-07-09,IMPS/RZP/693881/PAYOUT
BTXN3493474199,RZP8246329019,2082.15,2026-07-08,NEFT CR-RZP8246329019-RAZORPAY
BTXN5257119015,RZP9327988892,63820.23,2026-07-09,NEFT CR-RZP9327988892-RAZORPAY
BTXN9729646692,RZP8300180,64730.38,2026-07-07,IMPS/RZP/180828/PAYOUT
BTXN6252269495,RZP8781377793,5507.41,2026-07-05,ATM WDL DEL
BTXN9930067055,RZP5304124922,59173.07,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5304124922
BTXN9243493543,RZP4304101042,67115.32,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4304101042
BTXN3215560315,RZP6673637591,42613.31,2026-07-15,NEFT CR-RZP6673637591-RAZORPAY
BTXN1252609222,RZP6225296401,19914.66,2026-07-12,NEFT CR-RZP6225296401-RAZORPAY
BTXN2951244854,RZP4167591308,8339.41,2026-07-09,NEFT CR-RZP4167591308-RAZORPAY
BTXN3492592310,RZP3320516346,54971.51,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3320516346
BTXN6294752013,RZP5203621868,7552.50,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5203621868
BTXN1241834002,RZP3097847160,50606.72,2026-07-15,IMPS/RZP3097847160/RAZORPAY SETTLEMENT
BTXN4361954408,RZP2658483646,32731.41,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2658483646
BTXN8336093893,RZP4974182654,73580.04,2026-07-12,RTGS-RZP4974182654-RAZORPAY SOFTWARE PVT LTD
BTXN8060506476,RZP8814095579,16820.82,2026-07-06,RTGS-RZP8814095579-RAZORPAY SOFTWARE PVT LTD
BTXN6219379792,RZP2975725720,56229.82,2026-07-10,IMPS/RZP2975725720/RAZORPAY SETTLEMENT
BTXN3852519052,RZP9166328659,9028.00,2026-07-06,RTGS-RZP9166328659-RAZORPAY SOFTWARE PVT LTD
BTXN9501020525,RZP5211821468,3784.02,2026-07-12,NETFLIX SUBSCRIPTION
BTXN2109692905,RZP9331836042,51438.85,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9331836042
BTXN4436557071,RZP6560517321,5249.03,2026-07-13,ZOMATO ONLINE ORDER
BTXN4019412177,RZP1422653607,40633.89,2026-07-06,NEFT CR RAZORPAY SOFTWARE-653670
BTXN1052996109,RZP6565525658,43045.66,2026-07-01,IMPS/RZP6565525658/RAZORPAY SETTLEMENT
BTXN6831174757,RZP9851189429,16605.30,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9851189429
BTXN4683585586,RZP1207916194,7918.32,2026-07-13,RTGS-RZP1207916194-RAZORPAY SOFTWARE PVT LTD
BTXN5791589965,rzp4064711771,18309.75,2026-07-15,UPI-RAZORPAY SETTLEMENT ORDER 711771
BTXN2697997873,RZP7413263351,11310.75,2026-07-07,SALARY CREDIT XYZ CORP
BTXN3475852032,RZP5488598449,7593.87,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5488598449
BTXN6981094465,RZP1059891141,66536.68,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1059891141
BTXN6230593697,RZP2889395973,35249.74,2026-07-06,RTGS-RZP2889395973-RAZORPAY SOFTWARE PVT LTD
BTXN5377154351,RZP6702700881,64765.49,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6702700881
BTXN4108943608,RZP2750015570,16291.08,2026-07-11,IMPS/RZP2750015570/RAZORPAY SETTLEMENT
BTXN7108454556,RZP2072039734,63152.24,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2072039734
BTXN3814082218,RZP9187119152,50341.01,2026-07-01,NEFT CR-RZP9187119152-RAZORPAY
BTXN8412566515,rzp8189425483,21556.25,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 425483
BTXN6516345209,RZP3082410262,62898.61,2026-07-08,IMPS/RZP/410262/PAYOUT
BTXN4234448365,RZP4527419370,34206.88,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4527419370
BTXN3652627504,RZP3956863,50371.47,2026-07-17,IMPS/RZP/863811/PAYOUT
BTXN9306210405,RZP2227831126,67521.11,2026-07-11,RTGS-RZP2227831126-RAZORPAY SOFTWARE PVT LTD
BTXN5271100590,RZP6758628955,26158.06,2026-07-10,NEFT CR-RZP6758628955-RAZORPAY
BTXN4746123831,RZP1885113834,8016.81,2026-07-01,RTGS-RZP1885113834-RAZORPAY SOFTWARE PVT LTD
BTXN8428117183,RZP7276154318,61281.90,2026-07-11,UPI-RAZORPAY SETTLEMENT ORDER 145318
BTXN1825904244,RZP2228744350,15488.86,2026-07-03,RTGS-RZP2228744350-RAZORPAY SOFTWARE PVT LTD
BTXN5353983527,RZP8381865861,19168.29,2026-07-15,NEFT CR-RZP8381865861-RAZORPAY
BTXN8148813898,RZP6329020674,71494.13,2026-07-10,NEFT CR RAZORPAY SOFTWARE-002674
BTXN7919663293,RZP1515048668,62522.69,2026-07-02,IMPS/RZP1515048668/RAZORPAY SETTLEMENT
BTXN4616872575,RZP5496067653,35835.92,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5496067653
BTXN6788913862,RZP2509825605,7263.06,2026-07-14,IMPS/RZP2509825605/RAZORPAY SETTLEMENT
BTXN9782362852,RZP6509411197,60613.97,2026-07-15,NEFT CR-RZP6509411197-RAZORPAY
BTXN2572131990,RZP1734182868,17181.16,2026-07-06,IMPS/RZP1734182868/RAZORPAY SETTLEMENT
BTXN9555450885,RZP7785578957,3625.69,2026-07-12,NEFT CR-RZP7785578957-RAZORPAY
BTXN8932616339,RZP6613921,42294.91,2026-07-05,UPI-RAZORPAY SETTLEMENT ORDER 921625
BTXN5592432662,RZP7111396382,19279.31,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7111396382
