settlement_id,bank_txn_id,category,expected_match
STL88745075,BTXN1118632377,exact,true
STL38193492,BTXN8989985174,exact,true
STL33630872,BTXN3763660892,exact,true
STL59793666,BTXN7399912515,exact,true
STL32062935,BTXN2264988128,exact,true
STL87460336,BTXN3377088151,exact,true
STL87656343,BTXN1033774017,exact,true
STL65459928,BTXN1059760920,exact,true
STL76498932,BTXN4559777402,exact,true
STL70475414,BTXN5285484833,exact,true
STL11446908,BTXN5043120297,exact,true
STL34634296,BTXN6496110622,exact,true
STL31462714,BTXN7713898959,exact,true
STL82468344,BTXN3417300559,exact,true
STL18169239,BTXN7657378385,exact,true
STL72010916,BTXN4009545166,exact,true
STL86851987,BTXN2664801050,exact,true
STL17985912,BTXN7097914256,exact,true
STL57767782,BTXN5197173007,exact,true
STL13140013,BTXN9592385046,exact,true
STL58773102,BTXN8531385585,exact,true
STL85839021,BTXN4626852472,exact,true
STL59848952,BTXN9351548768,exact,true
STL88488055,BTXN1967100189,exact,true
STL37687771,BTXN1744374366,exact,true
STL30664729,BTXN8772119132,exact,true
STL92972295,BTXN6745139935,exact,true
STL37937587,BTXN3679121703,exact,true
STL62897118,BTXN4947660867,exact,true
STL56549341,BTXN1989953171,exact,true
STL69637099,BTXN8645367105,exact,true
STL17575494,BTXN1506395539,exact,true
STL51471936,BTXN7820400113,exact,true
STL34461495,BTXN9018550283,exact,true
STL55888749,BTXN4422358182,exact,true
STL40746598,BTXN5723925270,exact,true
STL46784982,BTXN7328430525,exact,true
STL13409779,BTXN2828468280,exact,true
STL98562865,BTXN6448508300,exact,true
STL24212949,BTXN5564668052,exact,true
STL52653730,BTXN5699068516,exact,true
STL50199913,BTXN4613425662,exact,true
STL45021207,BTXN5182545496,exact,true
STL77339500,BTXN3341857514,exact,true
STL50602354,BTXN7369876804,exact,true
STL38047424,BTXN4782266803,exact,true
STL57552019,BTXN5704170329,exact,true
STL68155333,BTXN2180845948,exact,true
STL82677003,BTXN8622869139,exact,true
STL64295203,BTXN4386736808,exact,true
STL26821412,BTXN4345430084,exact,true
STL60094372,BTXN7810109748,exact,true
STL24265941,BTXN3290435802,exact,true
STL33099318,BTXN7667810623,exact,true
STL22165450,BTXN1698040624,exact,true
STL89728236,BTXN9647679295,exact,true
STL15336155,BTXN5872120191,exact,true
STL17061921,BTXN6846766925,exact,true
STL96841005,BTXN1168955940,exact,true
STL87164566,BTXN1943200696,exact,true
STL22568973,BTXN3542132058,exact,true
STL71928541,BTXN5455048748,exact,true
STL17367600,BTXN5852450204,exact,true
STL11385579,BTXN9653179571,exact,true
STL66862582,BTXN5682080072,exact,true
STL24941675,BTXN2762511121,exact,true
STL47998956,BTXN4060384519,exact,true
STL62222696,BTXN6793765059,exact,true
STL33981636,BTXN7287497154,exact,true
STL66638517,BTXN2255494061,exact,true
STL78665394,BTXN7659256649,exact,true
STL33143904,BTXN1784914375,exact,true
STL51292413,BTXN2148126752,exact,true
STL67498960,BTXN8648927867,exact,true
STL70214805,BTXN5283943124,exact,true
STL40251937,BTXN4268749912,exact,true
STL36556319,BTXN7509957922,exact,true
STL40485747,BTXN9098746608,exact,true
STL41468129,BTXN4427741097,exact,true
STL16698934,BTXN6603749922,exact,true
STL71151032,BTXN6419922458,exact,true
STL21053419,BTXN8972056714,exact,true
STL27632666,BTXN6299302677,exact,true
STL79721709,BTXN1256884011,exact,true
STL11488873,BTXN6618098259,exact,true
STL12742587,BTXN6309386587,exact,true
STL40587363,BTXN4031765433,exact,true
STL38356720,BTXN5411145203,exact,true
STL83550461,BTXN5007273049,exact,true
STL87126347,BTXN8053938684,exact,true
STL78194047,BTXN7145702684,exact,true
STL61970557,BTXN2781166078,exact,true
STL63660910,BTXN9693316138,exact,true
STL12940347,BTXN8030005183,exact,true
STL17876259,BTXN9923866164,exact,true
STL64644729,BTXN2678276347,exact,true
STL73695246,BTXN3496897808,exact,true
STL75838904,BTXN5956042044,exact,true
STL41323789,BTXN2991363975,exact,true
STL91972935,BTXN2127061808,exact,true
STL21690100,BTXN6698712691,exact,true
STL70349814,BTXN1771514551,exact,true
STL10267329,BTXN6874932985,exact,true
STL85351333,BTXN4377346239,exact,true
STL72533168,BTXN5774483398,exact,true
STL99029797,BTXN5784154528,exact,true
STL87969595,BTXN3826817688,exact,true
STL25359560,BTXN3044206825,exact,true
STL69896880,BTXN4778864717,exact,true
STL79468597,BTXN4689389259,exact,true
STL90616304,BTXN9357444493,exact,true
STL50150882,BTXN5065299908,exact,true
STL85825889,BTXN8073149109,exact,true
STL66771729,BTXN3943869220,exact,true
STL27774682,BTXN9656747042,exact,true
STL93872717,BTXN5810564767,exact,true
STL36121230,BTXN9084688219,exact,true
STL94585900,BTXN3795855101,exact,true
STL10787815,BTXN1348850089,exact,true
STL50031322,BTXN9061246812,exact,true
STL30966164,BTXN5109529591,exact,true
STL86487490,BTXN7233497275,exact,true
STL10103235,BTXN8534293329,exact,true
STL15640988,BTXN6806497624,exact,true
STL81509657,BTXN8796020741,exact,true
STL42624513,BTXN9047497227,exact,true
STL76895856,BTXN6881694353,exact,true
STL40980281,BTXN2837762967,exact,true
STL48078080,BTXN3513875172,exact,true
STL99466466,BTXN4887286715,exact,true
STL32251361,BTXN9423487473,exact,true
STL70895240,BTXN2753125883,exact,true
STL88918373,BTXN3354336159,exact,true
STL63662562,BTXN7422832448,exact,true
STL11658569,BTXN2293248488,exact,true
STL91605547,BTXN4492231351,exact,true
STL90462263,BTXN1363516573,exact,true
STL18925280,BTXN6538759198,exact,true
STL63538936,BTXN8698339953,exact,true
STL85701885,BTXN1303727064,exact,true
STL53137197,BTXN7629557099,exact,true
STL96493578,BTXN8178444361,exact,true
STL49842729,BTXN4902367397,exact,true
STL55209042,BTXN4571913130,exact,true
STL91689097,BTXN9346312079,exact,true
STL97112002,BTXN6884197848,exact,true
STL98433612,BTXN2565495590,exact,true
STL80624331,BTXN3062838013,exact,true
STL75867688,BTXN2106501660,exact,true
STL74714670,BTXN2738191271,exact,true
STL96216581,BTXN1728247218,exact,true
STL87255554,BTXN1193224162,exact,true
STL89293994,BTXN3079963524,exact,true
STL49449705,BTXN6628592839,exact,true
STL46364093,BTXN7414028144,exact,true
STL27269901,BTXN4326309869,exact,true
STL20229583,BTXN3612632124,exact,true
STL22056566,BTXN3823554228,exact,true
STL35848410,BTXN9467959811,exact,true
STL78301185,BTXN5301219154,exact,true
STL53078648,BTXN7235827508,exact,true
STL16293604,BTXN8072146687,exact,true
STL88897503,BTXN9644057445,exact,true
STL12466248,BTXN1642575728,exact,true
STL62835646,BTXN4302595540,exact,true
STL47406640,BTXN9680308246,exact,true
STL91615182,BTXN8292057829,exact,true
STL37343329,BTXN4102576612,exact,true
STL91188491,BTXN9527458417,exact,true
STL67982400,BTXN3093289801,exact,true
STL15506452,BTXN4073644925,exact,true
STL39844366,BTXN1338704421,exact,true
STL84295529,BTXN5497027031,exact,true
STL89725276,BTXN8113315274,exact,true
STL29695117,BTXN5372660943,exact,true
STL46592694,BTXN6491184033,exact,true
STL95976176,BTXN4845713748,exact,true
STL19855438,BTXN7752955351,exact,true
STL62007481,BTXN9580494978,exact,true
STL10372592,BTXN2560370583,exact,true
STL81755558,BTXN2293673657,exact,true
STL10796939,BTXN2723504965,exact,true
STL63124684,BTXN6320201786,exact,true
STL96836098,BTXN8014915880,exact,true
STL39038757,BTXN3519606776,exact,true
STL95777817,BTXN1123748717,exact,true
STL31217083,BTXN3957340806,exact,true
STL62670144,BTXN1178928449,exact,true
STL56817408,BTXN9364544838,exact,true
STL94579246,BTXN1588677665,exact,true
STL48294101,BTXN9270942506,exact,true
STL83554537,BTXN7851516382,exact,true
STL54314842,BTXN2744377086,exact,true
STL30053210,BTXN5824742813,exact,true
STL60987459,BTXN1051847199,exact,true
STL51553395,BTXN7621812095,exact,true
STL66586109,BTXN2744207811,exact,true
STL77641423,BTXN2568375742,exact,true
STL19106880,BTXN2895021517,exact,true
STL66807216,BTXN5526760627,exact,true
STL34057553,BTXN6393018908,exact,true
STL69369552,BTXN7730933699,exact,true
STL38694966,BTXN8780979609,exact,true
STL96300090,BTXN7577815847,exact,true
STL62122549,BTXN4801796428,exact,true
STL45412428,BTXN7698285682,exact,true
STL34928985,BTXN5168562843,exact,true
STL82754180,BTXN2139709122,exact,true
STL32003977,BTXN9699599840,exact,true
STL29281243,BTXN3057538382,exact,true
STL48801784,BTXN2112724127,exact,true
STL71765566,BTXN3803500437,exact,true
STL93476643,BTXN1684848224,exact,true
STL41983879,BTXN3946392738,exact,true
STL18758869,BTXN1811314470,exact,true
STL98562616,BTXN9893168359,exact,true
STL53094912,BTXN4702337797,exact,true
STL53433857,BTXN3672911638,exact,true
STL48164274,BTXN5229174084,exact,true
STL27217582,BTXN7411368834,exact,true
STL77945312,BTXN7006192917,exact,true
STL10462918,BTXN2552657410,exact,true
STL32745303,BTXN8714400729,exact,true
STL49931273,BTXN4126412264,exact,true
STL73517577,BTXN6012246059,exact,true
STL67673347,BTXN4566568576,exact,true
STL95133330,BTXN5599797330,exact,true
STL96662893,BTXN3517700971,exact,true
STL87083309,BTXN8336093893,exact,true
STL14614633,BTXN2346827425,exact,true
STL29182726,BTXN8832070666,exact,true
STL89252562,BTXN2636408399,exact,true
STL98655223,BTXN5743058642,exact,true
STL43752783,BTXN1069937700,exact,true
STL31924339,BTXN9226667183,exact,true
STL55769312,BTXN3111814708,exact,true
STL70431696,BTXN3074807966,exact,true
STL61595935,BTXN3995861929,exact,true
STL51063557,BTXN9454805837,exact,true
STL69568885,BTXN7973017464,exact,true
STL10497585,BTXN2910289889,exact,true
STL87031592,BTXN4779815813,exact,true
STL23281710,BTXN7093247190,exact,true
STL99323198,BTXN9362395521,exact,true
STL57253373,BTXN5149207737,exact,true
STL17020005,BTXN7212287202,exact,true
STL49080194,BTXN3934722594,exact,true
STL53633661,BTXN1457462888,exact,true
STL49742688,BTXN1021209729,exact,true
STL12280166,BTXN9769878938,exact,true
STL36036342,BTXN7967342967,exact,true
STL18155490,BTXN1744568961,exact,true
STL14079788,BTXN1297053389,exact,true
STL91524118,BTXN3091557458,exact,true
STL24698972,BTXN6195814868,exact,true
STL37466847,BTXN8602409970,exact,true
STL76876044,BTXN5094567645,exact,true
STL88447306,BTXN1193949527,exact,true
STL46274334,BTXN4679126737,exact,true
STL54576867,BTXN7530860781,exact,true
STL30611126,BTXN1175531122,exact,true
STL81483072,BTXN7170950494,exact,true
STL45877042,BTXN4099396689,exact,true
STL91386119,BTXN9047875135,exact,true
STL96798985,BTXN4291890942,exact,true
STL83636703,BTXN2202379878,exact,true
STL23241515,BTXN2904614281,exact,true
STL98208325,BTXN5666274814,exact,true
STL29687245,BTXN9101828680,exact,true
STL65609016,BTXN1656110160,exact,true
STL25978233,BTXN3487952241,exact,true
STL86934791,BTXN1243155382,exact,true
STL17466373,BTXN7666601977,exact,true
STL44828170,BTXN9893164929,exact,true
STL37182451,BTXN3944160184,exact,true
STL57344278,BTXN3504762768,exact,true
STL59606051,BTXN2677642424,exact,true
STL65166830,BTXN9662494535,exact,true
STL24599424,BTXN1774840914,exact,true
STL83441529,BTXN3348586092,exact,true
STL97087978,BTXN8849138139,exact,true
STL25894291,BTXN5497154265,exact,true
STL89118626,BTXN3383006544,exact,true
STL98765289,BTXN9169543824,exact,true
STL66468502,BTXN7403065218,exact,true
STL35636783,BTXN6748037306,exact,true
STL41692245,BTXN4177137970,exact,true
STL23441911,BTXN6681832016,exact,true
STL14393557,BTXN2535349454,exact,true
STL79333964,BTXN8826151973,exact,true
STL24048653,BTXN5174100846,exact,true
STL97429522,BTXN1211396443,exact,true
STL81647438,BTXN3584455732,exact,true
STL92934499,BTXN4790223364,exact,true
STL57937270,BTXN6548765012,exact,true
STL66808785,BTXN1092981535,exact,true
STL74393080,BTXN3842861081,exact,true
STL70801438,BTXN3874879137,exact,true
STL85102909,BTXN1162117256,exact,true
STL96239314,BTXN4528940619,exact,true
STL19257341,BTXN7657157256,exact,true
STL50250703,BTXN6388500844,exact,true
STL83117704,BTXN7988390920,exact,true
STL11762000,BTXN5072937201,exact,true
STL64289660,BTXN9898335967,exact,true
STL46702832,BTXN8162486434,exact,true
STL75344357,BTXN8777590141,exact,true
STL81942653,BTXN7034721527,exact,true
STL30342394,BTXN9716937418,exact,true
STL84870708,BTXN4825491742,exact,true
STL65765838,BTXN7072495084,exact,true
STL42280747,BTXN2193506322,exact,true
STL27936791,BTXN5204121628,exact,true
STL66824661,BTXN3378238228,exact,true
STL22587924,BTXN5604921414,exact,true
STL49428563,BTXN9705476853,exact,true
STL18411037,BTXN7261723931,exact,true
STL28805580,BTXN1225685630,exact,true
STL60950398,BTXN1937098678,exact,true
STL75225467,BTXN8238347470,exact,true
STL13533390,BTXN2388890968,exact,true
STL18528983,BTXN5203784005,exact,true
STL28881997,BTXN5298375878,exact,true
STL60730347,BTXN3988251428,exact,true
STL57996006,BTXN1398551461,exact,true
STL18526538,BTXN3955812263,exact,true
STL69164819,BTXN7165196742,exact,true
STL77383803,BTXN1221612995,exact,true
STL53563380,BTXN5573809091,exact,true
STL94732636,BTXN4436780210,exact,true
STL92562620,BTXN8178556785,exact,true
STL17097304,BTXN4598549414,exact,true
STL59967612,BTXN9341108678,exact,true
STL34788160,BTXN1838539452,exact,true
STL12532270,BTXN8195273324,exact,true
STL48825980,BTXN4385556682,exact,true
STL52283563,BTXN5618755718,exact,true
STL66964001,BTXN4834703369,exact,true
STL15014140,BTXN2372311271,exact,true
STL59987814,BTXN2622555846,exact,true
STL20136881,BTXN6187180392,exact,true
STL35829274,BTXN6043620114,exact,true
STL90222589,BTXN6386588982,exact,true
STL77189032,BTXN7011785174,exact,true
STL88336154,BTXN7493985530,exact,true
STL88295005,BTXN9378431385,exact,true
STL93899820,BTXN4525930958,exact,true
STL57809882,BTXN4326009933,exact,true
STL45904728,BTXN9148521283,exact,true
STL93159763,BTXN9229682947,exact,true
STL39417237,BTXN6365331524,exact,true
STL46345478,BTXN6986354135,exact,true
STL85322051,BTXN9271820759,exact,true
STL76283981,BTXN5942367242,exact,true
STL96551818,BTXN4999560451,exact,true
STL65139902,BTXN7650880401,exact,true
STL23591973,BTXN3312409986,exact,true
STL65738013,BTXN5708063733,exact,true
STL23623919,BTXN3816548023,exact,true
STL76720006,BTXN4463474778,exact,true
STL10545853,BTXN5050089115,exact,true
STL84615922,BTXN4849310482,exact,true
STL63449779,BTXN4366199280,exact,true
STL29347463,BTXN3718004140,exact,true
STL35669800,BTXN3567737273,exact,true
STL11523124,BTXN6219379792,exact,true
STL49209244,BTXN7730887902,exact,true
STL65256621,BTXN3365255336,exact,true
STL24076655,BTXN9400666399,exact,true
STL25245600,BTXN4085570264,exact,true
STL40389767,BTXN6289783979,exact,true
STL74697129,BTXN8239816524,exact,true
STL21893154,BTXN4128327051,exact,true
STL15059637,BTXN3338196881,exact,true
STL13344072,BTXN4916372333,exact,true
STL64250582,BTXN5291753817,exact,true
STL44603606,BTXN6708555365,exact,true
STL52849209,BTXN1848177764,exact,true
STL75184646,BTXN1428162447,exact,true
STL23271722,BTXN4795718896,exact,true
STL23121267,BTXN5876328741,exact,true
STL79894489,BTXN3814082218,exact,true
STL94825727,BTXN6579480153,exact,true
STL68537694,BTXN7485728824,exact,true
STL91228073,BTXN1308153577,exact,true
STL50488852,BTXN9529261412,exact,true
STL56754892,BTXN1205665083,exact,true
STL54492673,BTXN5515725036,exact,true
STL56223778,BTXN2447984505,exact,true
STL51860882,BTXN4837214810,exact,true
STL18724766,BTXN9202622469,exact,true
STL17832182,BTXN5426502879,exact,true
STL37945099,BTXN6865294622,exact,true
STL71160970,BTXN5965249795,exact,true
STL59252313,BTXN5406165428,exact,true
STL49468102,BTXN2178772608,exact,true
STL78349575,BTXN9422509886,exact,true
STL23771734,BTXN4766466385,exact,true
STL46499616,BTXN5725712173,exact,true
STL77310485,BTXN4092870576,exact,true
STL28791420,BTXN1985130103,exact,true
STL48105554,BTXN9646503430,exact,true
STL58038653,BTXN2276293556,exact,true
STL70716224,BTXN1497451839,exact,true
STL56577480,BTXN3864802626,exact,true
STL29544638,BTXN3542829706,exact,true
STL75682810,BTXN9765748489,exact,true
STL82537891,BTXN1312621735,exact,true
STL42559181,BTXN2293997583,exact,true
STL98018173,BTXN6422984681,exact,true
STL83900640,BTXN1156391160,exact,true
STL13029672,BTXN2655821087,exact,true
STL40513661,BTXN1626674261,exact,true
STL64022294,BTXN5353983527,exact,true
STL59939933,BTXN4299204248,exact,true
STL66250899,BTXN3738611918,exact,true
STL11982755,BTXN2620328765,exact,true
STL42291810,BTXN6297963360,exact,true
STL21139313,BTXN7008973602,exact,true
STL66137195,BTXN5591801596,exact,true
STL78723270,BTXN2204106467,exact,true
STL49696365,BTXN6451830691,exact,true
STL11228131,BTXN7577758569,exact,true
STL33368501,BTXN6208042378,exact,true
STL70984401,BTXN4047013205,exact,true
STL63461642,BTXN3578494751,exact,true
STL61562789,BTXN8769564683,exact,true
STL18245547,BTXN4276582879,exact,true
STL34331410,BTXN4998260109,exact,true
STL80512724,BTXN2661614934,exact,true
STL91215263,BTXN7163636069,exact,true
STL31068735,BTXN3578005933,exact,true
STL72278465,BTXN4303253485,exact,true
STL64508531,BTXN6196549896,exact,true
STL14431462,BTXN5171171195,exact,true
STL11018703,BTXN1794339400,exact,true
STL24259681,BTXN3475852032,exact,true
STL75687367,BTXN7889966457,exact,true
STL34670174,BTXN8078239546,exact,true
STL60542762,BTXN8202725858,exact,true
STL57499299,BTXN2327593101,exact,true
STL40454606,BTXN5296987936,exact,true
STL97360918,BTXN7990165022,exact,true
STL69202385,BTXN8447116347,exact,true
STL92535681,BTXN8545986937,exact,true
STL76968371,BTXN7133260987,exact,true
STL18978692,BTXN1536963767,exact,true
STL93879044,BTXN1257157317,exact,true
STL74217871,BTXN2897512416,exact,true
STL43027552,BTXN1581896260,exact,true
STL19611642,BTXN4732346759,exact,true
STL39617857,BTXN9210323216,exact,true
STL35845654,BTXN1092657277,exact,true
STL86476937,BTXN3993121885,exact,true
STL29220143,BTXN6410168846,exact,true
STL81856498,BTXN8359880081,exact,true
STL65396292,BTXN9527364106,exact,true
STL22649696,BTXN4740049775,exact,true
STL62736741,BTXN2257725836,exact,true
STL59499531,BTXN5915589720,exact,true
STL75633669,BTXN6979676351,exact,true
STL89011369,BTXN2829056890,exact,true
STL59339530,BTXN4566802725,exact,true
STL10780283,BTXN9412010808,exact,true
STL61415792,BTXN1471832735,exact,true
STL12923920,BTXN7931600285,exact,true
STL19791079,BTXN5768474727,exact,true
STL76226744,BTXN4002316191,exact,true
STL25598434,BTXN3815090155,exact,true
STL22563750,BTXN6551695964,exact,true
STL96584886,BTXN8315017360,exact,true
STL63714074,BTXN2912407355,exact,true
STL79822750,BTXN2831109959,exact,true
STL13632821,BTXN4612117088,exact,true
STL62035978,BTXN8804414178,exact,true
STL70580360,BTXN2636492787,exact,true
STL76943149,BTXN3740779511,exact,true
STL95914779,BTXN8203426392,exact,true
STL47571801,BTXN4581759746,exact,true
STL85688787,BTXN4996589311,exact,true
STL20394529,BTXN6720047298,exact,true
STL82597478,BTXN4770015184,exact,true
STL47828666,BTXN5558832196,exact,true
STL20180118,BTXN3951087403,exact,true
STL46834775,BTXN6228012361,exact,true
STL36452300,BTXN9770592892,exact,true
STL61195094,BTXN6505427526,exact,true
STL14844145,BTXN1159780353,exact,true
STL64331127,BTXN4020582737,exact,true
STL66947676,BTXN2814173307,exact,true
STL68859940,BTXN3239036316,exact,true
STL15594788,BTXN8384840466,exact,true
STL60321442,BTXN6109255798,exact,true
STL69019781,BTXN4030482810,exact,true
STL87645282,BTXN3186910855,exact,true
STL22651946,BTXN7365046312,exact,true
STL67085807,BTXN4732356431,exact,true
STL37448673,BTXN8841458420,exact,true
STL44231730,BTXN2360026240,exact,true
STL32093112,BTXN2374111231,exact,true
STL83063903,BTXN4931038429,exact,true
STL95752856,BTXN4559030617,exact,true
STL26222974,BTXN7447874133,exact,true
STL97573473,BTXN2674762035,exact,true
STL29653080,BTXN1314320135,exact,true
STL35966045,BTXN6541656257,exact,true
STL73035498,BTXN8004648499,exact,true
STL56958354,BTXN8610169802,exact,true
STL80332126,BTXN4670884538,exact,true
STL92542998,BTXN8358996577,exact,true
STL28577030,BTXN8355760638,exact,true
STL44678200,BTXN5352026782,exact,true
STL66550416,BTXN5784669422,exact,true
STL22909427,BTXN1188361043,exact,true
STL28059037,BTXN7018648122,exact,true
STL55132604,BTXN7862813824,exact,true
STL58070969,BTXN9973298321,exact,true
STL86522141,BTXN6377939469,exact,true
STL30906603,BTXN1891929137,exact,true
STL66812031,BTXN2567092504,exact,true
STL89489729,BTXN4872521694,exact,true
STL98292310,BTXN1606665184,exact,true
STL99461443,BTXN8500228243,exact,true
STL85091911,BTXN8583581475,exact,true
STL63773579,BTXN4115960020,exact,true
STL61189221,BTXN4851562874,exact,true
STL15062191,BTXN3531165558,exact,true
STL10476674,BTXN5153991571,exact,true
STL54976751,BTXN4246987462,exact,true
STL39611798,BTXN8015215852,exact,true
STL62869451,BTXN9696160042,exact,true
STL79781516,BTXN5581784456,exact,true
STL71471521,BTXN4636996268,exact,true
STL21848331,BTXN2050149115,exact,true
STL93045054,BTXN7458935790,exact,true
STL51396067,BTXN6294752013,exact,true
STL23937948,BTXN7381555874,exact,true
STL26812821,BTXN5115397307,exact,true
STL13298373,BTXN9966953634,exact,true
STL71725422,BTXN9264884678,exact,true
STL79084983,BTXN3211387246,exact,true
STL63039291,BTXN2395283071,exact,true
STL52680043,BTXN1456007305,exact,true
STL30440544,BTXN7158270603,exact,true
STL84765139,BTXN5400781301,exact,true
STL62013608,BTXN6710852405,exact,true
STL63214873,BTXN9988561480,exact,true
STL80542438,BTXN2840524582,exact,true
STL45150315,BTXN9366141694,exact,true
STL94081951,BTXN1842573576,exact,true
STL95043049,BTXN1056662473,exact,true
STL63888440,BTXN7875068995,exact,true
STL91165232,BTXN3408589620,exact,true
STL95756894,BTXN1839947796,exact,true
STL61659693,BTXN2818809304,exact,true
STL13339687,BTXN6697839141,exact,true
STL50946544,BTXN7861474450,exact,true
STL44321106,BTXN9803393159,exact,true
STL43977489,BTXN9331138251,exact,true
STL61112422,BTXN8109529734,exact,true
STL99423512,BTXN3123961937,exact,true
STL73453077,BTXN3022927661,exact,true
STL91884091,BTXN3408843891,exact,true
STL90136436,BTXN8260680104,exact,true
STL52832536,BTXN4434727725,exact,true
STL63806952,BTXN2990636104,exact,true
STL91001528,BTXN4257677900,exact,true
STL75769687,BTXN4895472923,exact,true
STL99517091,BTXN3944737340,exact,true
STL85040406,BTXN9559039917,exact,true
STL50251543,BTXN9557538383,exact,true
STL51829207,BTXN6195698079,exact,true
STL41211039,BTXN4540617141,exact,true
STL35245107,BTXN4889726996,exact,true
STL46879169,BTXN6011667728,exact,true
STL29996714,BTXN7663043297,exact,true
STL76559938,BTXN6798623914,exact,true
STL15499946,BTXN3687831910,exact,true
STL99330247,BTXN6602511745,exact,true
STL70902028,BTXN4000196273,exact,true
STL65798756,BTXN2956905265,exact,true
STL21659353,BTXN8163149670,exact,true
STL67096487,BTXN1435954833,exact,true
STL78607270,BTXN8108182561,exact,true
STL66894416,BTXN3452511942,exact,true
STL41523901,BTXN7862124607,exact,true
STL51710127,BTXN2441334497,exact,true
STL26782946,BTXN7093583669,exact,true
STL47634250,BTXN4357138100,exact,true
STL98257644,BTXN1653924391,exact,true
STL49967346,BTXN2573108158,exact,true
STL73267640,BTXN6888767109,exact,true
STL24790674,BTXN8380194968,exact,true
STL21419363,BTXN4037606871,exact,true
STL40202191,BTXN9753722094,exact,true
STL53042719,BTXN5362826290,exact,true
STL91195906,BTXN5838310974,exact,true
STL38672861,BTXN4681788096,exact,true
STL17190740,BTXN3100976852,exact,true
STL63293861,BTXN6679076361,exact,true
STL58182132,BTXN7232946249,exact,true
STL60084701,BTXN4708226461,exact,true
STL33834602,BTXN1025247551,exact,true
STL95624361,BTXN1237469684,exact,true
STL16339223,BTXN4346258017,exact,true
STL46660566,BTXN8257522759,exact,true
STL42224818,BTXN8682870495,exact,true
STL69915762,BTXN1740981317,exact,true
STL60371504,BTXN1258155182,exact,true
STL41544039,BTXN3348938701,exact,true
STL20307567,BTXN8181693747,exact,true
STL39831718,BTXN1038816171,exact,true
STL42954882,BTXN8465852991,exact,true
STL96975241,BTXN7382716294,exact,true
STL27367982,BTXN5641968469,exact,true
STL85246298,BTXN4411393967,exact,true
STL81012764,BTXN2594783207,exact,true
STL93512388,BTXN8054836645,exact,true
STL29027791,BTXN7944254640,exact,true
STL70870360,BTXN7132294618,exact,true
STL77246547,BTXN7444495071,exact,true
STL63793392,BTXN1457636311,exact,true
STL83001397,BTXN5403455616,exact,true
STL83077607,BTXN7548763875,exact,true
STL28762277,BTXN9398225618,exact,true
STL62476756,BTXN9099218918,exact,true
STL10113880,BTXN3920477878,exact,true
STL33369425,BTXN5734196845,exact,true
STL81385612,BTXN8460882045,exact,true
STL62116494,BTXN6640124123,exact,true
STL12932319,BTXN6224615606,exact,true
STL75286368,BTXN6273521228,exact,true
STL87397073,BTXN5189867664,exact,true
STL17737798,BTXN6941235901,exact,true
STL16694723,BTXN1404533615,exact,true
STL47683749,BTXN3060786466,exact,true
STL69908086,BTXN9358007444,exact,true
STL70156330,BTXN7771235501,exact,true
STL52375735,BTXN4729100207,exact,true
STL55063823,BTXN9537728221,exact,true
STL11263412,BTXN2858297343,exact,true
STL64543706,BTXN4700417404,exact,true
STL59193931,BTXN8871829128,exact,true
STL39248539,BTXN1305074068,exact,true
STL62608499,BTXN5070596225,exact,true
STL77053980,BTXN5625077370,exact,true
STL25424203,BTXN2670817331,exact,true
STL20318892,BTXN6709827988,exact,true
STL90805956,BTXN4585412129,exact,true
STL49708789,BTXN8630116447,exact,true
STL90222197,BTXN4568538165,exact,true
STL91034844,BTXN3714924293,exact,true
STL90557330,BTXN6086341306,exact,true
STL76240612,BTXN9021479835,exact,true
STL35215433,BTXN1160299591,exact,true
STL44656091,BTXN6375963846,exact,true
STL90947751,BTXN2040934434,exact,true
STL93451534,BTXN9788110644,exact,true
STL87751638,BTXN7607288921,exact,true
STL24443322,BTXN7274527392,exact,true
STL66175091,BTXN1276475275,exact,true
STL35784496,BTXN9307779046,exact,true
STL74266373,BTXN3821202205,exact,true
STL51020952,BTXN2161242492,exact,true
STL42968377,BTXN6302946647,exact,true
STL97082275,BTXN8691868390,exact,true
STL30844193,BTXN3869696221,exact,true
STL10982858,BTXN6616315434,exact,true
STL99698735,BTXN6739635525,exact,true
STL23831157,BTXN6621808556,exact,true
STL35839651,BTXN3007717269,exact,true
STL53592298,BTXN5252525649,exact,true
STL61746772,BTXN4694006517,exact,true
STL52885916,BTXN7942827102,exact,true
STL74462748,BTXN6933946911,exact,true
STL86327090,BTXN2073949459,exact,true
STL91715751,BTXN3906865197,exact,true
STL47640380,BTXN4687924148,exact,true
STL78771458,BTXN4198375570,exact,true
STL79443222,BTXN6317727777,exact,true
STL68543087,BTXN9750061667,exact,true
STL43432208,BTXN6053437271,exact,true
STL70366677,BTXN2155297090,exact,true
STL85087085,BTXN9541385123,exact,true
STL94765913,BTXN4717847441,exact,true
STL73125832,BTXN7033817459,exact,true
STL10608036,BTXN7823427148,exact,true
STL46879231,BTXN9529612215,exact,true
STL71335508,BTXN5365409541,exact,true
STL68147182,BTXN3509300549,exact,true
STL80276331,BTXN9355126557,exact,true
STL66214589,BTXN2399267596,exact,true
STL12684730,BTXN3947313852,exact,true
STL37435471,BTXN9441977143,exact,true
STL53514076,BTXN9661397875,exact,true
STL75024805,BTXN6768809746,exact,true
STL33883732,BTXN2866736710,exact,true
STL26692878,BTXN5853540975,exact,true
